,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,237598,177921,141492,111737,101458,98428,116584,140078,170099,203301,223459,252818,281038,288825,303734,309884,304932,325100,339893,363581,378510,383987,350663,303619,0.965
1,b,382,218,128,143,196,217,594,1286,2417,3431,3777,4270,5489,5312,8844,10005,7285,7496,8656,9878,11357,9486,4309,2483,0.965
2,c,249835,131258,76492,62496,65193,71146,97954,153964,237368,355640,543952,790939,979664,999262,1120042,1225014,1478940,1603903,1646047,1736246,1736043,1905558,2126523,1180551,0.995
3,d,29339342,7428672,2102966,955703,555702,571944,1280651,5643882,17487763,38273571,60575102,78180501,84737825,95504460,99565947,102710778,120325466,128836689,125611101,145765983,194333376,253687968,227538747,129676062,0.955
4,e,34997386811,31921139949,33400837972,30914693155,26822812728,20582639783,15235590072,11761519106,10099693452,10057863208,10934498752,12240920889,14927547524,19409224232,26578733013,37412665255,46197460173,51734932909,52908096637,56276739410,60242105638,57296075444,56409942389,55529584219,0.915
5,f,19543730,7040741,2280130,1116951,779538,586456,978859,3331260,10451776,23673576,42064752,56226733,56376209,67781547,79951216,85399721,85569095,94546738,102129135,105041269,106693396,122843208,110056893,74127962,0.95
6,g,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,0.965
7,h,13690,4479,1927,1197,1401,2740,9397,26288,58849,106811,149085,181529,318286,212229,256756,275560,306753,329380,393039,478050,483984,413725,271940,109583,0.955
8,i,11121343,5794441,3819851,2654785,2526009,1684150,1624326,3823710,8125729,13400959,17809509,21782532,22862654,27314117,38637753,38781396,33755731,31937349,29233494,26195155,24150532,30672897,28011583,25489460,0.91
9,j,42819666,60486389,89737787,117044215,126366825,145821142,153969937,143419043,155832077,160807319,166368753,168811197,249575991,390625469,393298734,352451813,166736531,69973222,21142220,6732551,2911219,2195611,4857115,14056071,0.935
10,k,14710,28698,41005,53666,64246,68610,83454,91704,100030,95066,88156,94775,138596,153421,212995,138647,100659,47347,19621,7421,3943,2579,2410,5394,0.975
11,l,13,6,3,2,2,21,18,57,66,115,159,165,230,212,224,235,264,272,299,326,300,261,125,52,0.955
12,m,124,287,289,385,634,781,1359,904,1309,1118,1072,1009,1036,1282,1567,1910,1615,1178,815,580,313,303,213,168,0.935
13,n,106870,23884,5326,2675,1189,1068,3551,16227,74769,203209,376763,509007,513606,581841,636667,759115,825799,762185,681120,793177,1340685,1795788,1386353,620549,0.91
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985
15,p,17042434,13506104,8141623,4628753,2051584,781404,426752,502703,892045,1619616,2834972,4712750,8134809,12765136,21891842,31063489,27332181,30775125,36259878,53791379,44655139,48809026,41409413,32485094,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,5566766,2308635,1463802,1586371,2708065,6479081,17179084,34971667,60803369,87137519,105376544,119768525,133240191,150499658,159929293,167335691,191055166,207608596,253741405,271779732,242791695,172874779,77305671,28728885,0.99
18,s,74093,22703,7892,5177,2581,2787,6065,27462,105278,209850,627043,324066,304389,337410,401950,455939,562053,545444,607350,820145,1021617,911647,786125,346119,0.99
19,t,164587,65050,36851,29076,33491,34961,58192,127923,313477,593782,897372,1564068,1900897,2291821,2056502,2141193,2015497,1739441,1671973,1820812,1781698,1769299,1620100,975085,0.98
20,u,296,84,54,67,39,67,305,1156,3056,7115,7970,9586,9876,10152,10280,12120,13324,12462,15413,17237,15317,12072,5756,1701,0.92
21,v,459,2005,6077,12240,15564,11963,11151,11473,13787,14878,12161,8018,8663,16417,28989,35675,25752,9529,2689,705,265,163,139,227,0.975
22,w,182,330,142,119,120,83,144,153,196,358,544,752,832,753,1015,838,700,666,361,145,143,409,141,104,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,172492,427289,1036936,2105271,3183315,3069939,3769656,5496801,4173025,4238713,3734897,3243870,4141681,6039144,8447017,11052039,11222741,6940903,3064920,1176919,403989,198149,114364,102935,0.94
