,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,208847,166204,128964,112079,97161,99419,112500,133358,157713,179817,198408,221995,240664,247829,243809,246121,232471,229302,230269,254594,264773,274676,263915,247841,0.965
1,b,729,494,510,618,788,1889,3098,4536,6277,7716,8546,10363,8848,9394,9605,9445,7496,7857,7411,9132,8391,5108,2469,1142,0.965
2,c,301221,258077,73691,136808,196594,228237,307528,203458,398772,582691,683371,818701,782841,872670,835022,866684,844516,700845,670965,811040,1084048,1083576,552968,232907,0.995
3,d,7801888,2597779,1006750,636310,652619,2111848,10535741,37774544,88588253,136857155,168961555,166546865,217972379,229157340,207512959,165407398,113848715,102993270,114874854,171951690,250128934,211669375,96435420,25248242,0.955
4,e,52120008672,50642048570,53981214519,60052447688,55183988683,49411873442,43482938263,38128283273,37688276159,40029792238,40796531574,40591562455,50762047224,66297234069,80526226645,96749377044,105149241800,105436146393,104879576223,106785654881,101937938338,100763490617,81023034849,59977228360,0.915
5,f,9345982,3484827,1783736,1075250,869581,1374607,2909377,8126793,20702567,37421900,54568087,49756921,61772188,69881357,77686753,73855393,62255129,63443472,49841699,70986953,105455627,101901037,61649039,23533474,0.95
6,g,1,0,0,0,0,1,1,1,1,2,2,4,3,3,5,11,3,4,2,3,2,1,2,2,0.965
7,h,8422,3214,2323,2514,4599,14941,32882,69265,120840,170057,208750,237927,272305,295674,278771,310684,257675,240723,231720,249633,267058,200772,83940,24842,0.955
8,i,3759063,1591938,1287978,1002773,1030586,1410507,2142651,6106094,13766255,21324841,30105179,30506960,35793506,53428324,54142892,53755762,33007463,21287626,14988763,15714978,30379783,36941702,26339330,10959418,0.91
9,j,28210764,56758443,89200832,121276373,159855903,141774425,156735088,181128288,184609760,162720417,122372765,118533391,217082090,319288416,338983400,246978159,88220594,30431569,9380119,3238913,1586836,1752249,5369144,16491089,0.935
10,k,10484,21837,31183,45549,38338,50541,58617,68869,68868,63954,46459,50031,58736,72570,85968,70169,35902,16009,6884,3598,1950,1596,1984,4380,0.975
11,l,5,2,1,1,1,8,26,64,111,144,155,191,176,178,232,287,141,131,136,205,183,110,36,14,0.955
12,m,101,237,377,485,518,839,731,789,3771,1616,1186,1353,1234,3446,4731,9479,3478,1568,561,351,218,137,159,105,0.935
13,n,55976,18067,8600,6583,5908,11911,23713,84353,238105,399623,540498,579655,651676,692572,695371,640381,477267,481517,616232,893297,1226260,1192989,668910,195023,0.91
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985
15,p,10109669,8358299,7887916,4775136,2209391,1038563,867968,1193868,2002982,2928853,4044916,5626493,9436413,14523324,18618482,20246106,17801135,22111281,29781974,33216047,38837907,36992516,25541539,17029947,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,8398719,3233961,6368591,6978827,16351900,41579001,117225657,183281090,264574539,309671824,321856430,283953487,310813528,312908814,294628484,294517415,277792654,262638636,306678585,328583426,246167918,130236688,52543654,16189683,0.99
18,s,28065,7804,3870,2559,2591,5761,17990,54663,125152,166162,198531,227608,252738,273039,274892,287069,240628,251554,296999,536654,515933,430572,276423,86058,0.99
19,t,126624,66065,54543,80406,94082,120114,172688,488590,790316,1034933,1219829,1650698,1925433,2113812,2169927,1664323,1065081,722111,704936,722421,882641,866149,488105,233775,0.98
20,u,78,38,13,17,35,174,564,2081,4218,4914,4980,4928,5533,5624,5371,4035,3176,3385,3191,4175,4845,2813,973,228,0.92
21,v,288,1885,6405,13091,17602,13990,10931,12424,17030,19190,14747,7719,5708,10479,19661,29141,17754,6132,1595,399,134,59,54,87,0.975
22,w,34,37,42,71,51,155,122,72,136,921,464,442,334,293,412,648,880,423,398,379,258,241,190,244,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,185449,587533,1685342,3119772,3974094,3148553,3910284,4656241,4960794,5362100,4317240,2586093,2907483,6212350,7833954,8083858,6705502,3510295,1280526,459153,198671,119847,74866,84512,0.94
