,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,248731,255541,254356,224460,189270,152176,126870,118022,129823,143502,161525,189577,213409,222408,227506,241241,222690,210848,229391,232529,216182,239658,253633,272930,0.965
1,b,317,247,248,337,795,972,1395,2197,4428,6092,5224,6288,10130,6263,5992,6985,5951,6793,7504,6755,8135,5544,3170,1690,0.965
2,c,139165,111932,232655,356209,233585,161982,206391,265511,395672,510883,543309,691591,751012,637427,858797,856058,940912,1049532,892826,1102368,959760,1092922,547167,381671,0.995
3,d,8138358,2344584,1012498,507867,485857,963752,3540346,11611676,29008150,50519074,70424032,80342406,86288910,101415905,108579830,116078221,119397195,123923714,131867794,174807358,246467110,228524592,144014485,50200751,0.955
4,e,27070106207,24122567630,25458216334,28074690076,26257163114,23299168484,19434037852,16732955199,15703450380,14197209617,13769676221,14663641672,17033971661,22304270425,29480992490,38680387100,44645004117,49394582743,53047126395,51350437550,53667811597,49778747807,47016892012,39269274606,0.915
5,f,12117048,6773261,3873214,2410524,2463230,2302726,4696790,11921021,24218757,39566548,48486736,51914029,50553367,61915956,64019124,69593034,69903832,73422029,77100501,84412130,121926387,103534661,78848963,29614314,0.95
6,g,1,1,0,0,1,1,1,7,10,7,3,4,2,2,2,5,3,2,4,3,3,2,3,2,0.965
7,h,6493,3002,1505,1853,3642,9741,28654,66524,122827,171380,205537,215564,228817,294919,272478,258582,276356,278898,252510,322257,382022,311594,144559,43675,0.955
8,i,3962551,1406022,789657,654859,716435,1125851,1823560,4404857,9477918,15151999,20819454,21687160,23413304,36569618,40225308,38516770,33109385,28784050,21293017,18579133,26979592,30165662,28132796,13834085,0.91
9,j,35393808,53831139,72484422,85262852,107777031,123695566,118925414,121825472,134031007,146555573,131125816,145100068,252341870,344871728,324607192,284868153,136963412,55361028,18034970,6028125,2515724,2595095,5600919,15199961,0.935
10,k,17805,32386,47666,64704,71087,80406,92910,105334,112046,107109,102128,89471,130289,163024,206842,187660,108966,51148,23959,10382,4939,3147,3702,7157,0.975
11,l,5,5,3,6,7,21,25,43,184,171,149,168,137,130,157,193,159,199,283,333,291,204,107,62,0.955
12,m,958,1105,1291,2335,4265,7046,6526,6127,8621,7674,4576,3890,3069,5146,6989,7869,5499,2867,2044,1286,798,610,916,860,0.935
13,n,34765,7786,5526,2554,3020,4222,13641,55975,201001,420601,500338,505871,619643,692661,710635,862663,779189,827144,1018906,1292896,1940038,1399833,760737,210362,0.91
14,o,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985
15,p,17687867,10922368,7558467,4625221,2218585,1284161,1001192,1412748,1872529,2875897,3847784,5900268,8316280,14360238,16997046,20819719,20545557,26233860,29479251,32251668,38212235,37129614,30550231,20194216,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,4903099,1612886,1025448,1197663,2082257,4642434,10614900,21255974,34675321,47394422,54135736,60997404,67880029,68351430,68443711,72754067,83450777,90827724,103474134,121913878,138221914,93838686,45248451,15134119,0.99
18,s,25128,13434,8108,7923,5540,9280,21994,73116,211397,413852,314737,317420,307240,355539,429782,480747,454247,555946,637537,697604,855599,661190,463962,139568,0.99
19,t,245400,297695,226818,173503,195280,228505,304246,410664,590794,770486,1284907,1221563,1059893,1118746,1207901,1200910,967102,764457,397395,386366,423464,394132,414096,308192,0.98
20,u,238,194,345,148,149,619,1040,1973,3334,3593,3474,4404,4178,3345,3429,3588,3774,3547,4122,4975,5537,4427,2164,795,0.92
21,v,379,1508,6242,10574,16222,12395,12754,10150,11705,12570,9300,6459,6633,10115,18179,25404,20541,9947,2697,794,253,106,118,131,0.975
22,w,288,416,251,201,276,326,305,570,575,770,388,562,454,611,526,713,466,595,1041,931,628,236,242,242,0.96
23,x,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,197505,368581,827097,1704008,2387416,2490191,3063181,3529049,3804139,3783036,3510679,2943332,3549952,5119009,7546547,9464881,9470181,5748436,2559839,994639,348120,146350,97338,93916,0.94
