,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,204444,178140,149444,156940,119377,106067,94022,103343,124139,152746,187741,202227,215578,222194,214722,209318,188899,190606,200242,211375,234246,247051,245618,218621,0.965
1,b,191,118,92,98,700,269,629,2518,1691,2438,3326,3552,3463,3890,5174,7448,4809,6387,7016,11676,12165,5814,1715,555,0.965
2,c,395001,237116,494792,161282,507415,301430,300638,488165,524410,948496,1056396,1692595,1514278,1243576,1503523,1620620,3964243,3829354,3331612,2224230,2294155,1674792,912662,375364,0.995
3,d,10783138,3238145,996380,461338,344776,559357,2864895,14230188,41587739,88259019,124135989,129996801,137431969,135897982,137442014,149410490,152791604,150704015,167428407,336947266,455186781,299116178,87474676,20054032,0.955
4,e,42603774565,41983987853,42926927006,44587391630,41455092090,34942613360,26214045988,21427661101,19864322202,19029757397,18471435282,19020286365,22478083564,30128368493,44702809848,60845738926,77011754198,85580287137,96121479408,102369494230,108441192718,107831811957,97497135231,73196036851,0.915
5,f,10035820,4279694,1977058,1005174,901475,984569,2341009,7994093,23778817,45764454,70308309,69713914,84823994,101180489,116873234,118622951,114043549,130312657,124286233,139207293,211963311,163828351,76521158,21994630,0.95
6,g,1,1,1,524,1,1,1,1,1,3,4,3,3,5,18,24,6,17,16,46,26,4,4,2,0.965
7,h,7835,3650,5399,2613,5628,16875,53101,106139,211400,300071,353391,348576,465035,539981,521836,559756,495973,472744,538870,638382,545420,253749,87147,18456,0.955
8,i,6298625,2287006,1215458,903621,858346,1034242,1527818,3896822,9488686,17506623,24543729,26388516,30334455,40429457,45901177,44132843,41755701,38141521,29124164,31117177,58354129,51201833,34486310,11881102,0.91
9,j,40220983,68300557,92997987,114638495,124880092,142150882,144072817,166014235,167255791,169296093,171427352,194198027,313265145,537542402,480535924,316146706,134476738,41631347,12572592,4225470,1744928,1856596,6616036,20206709,0.935
10,k,7350,16571,22308,34473,41459,48949,57643,65653,78016,76170,74110,74356,129288,153172,233013,127791,63942,29327,17361,9595,3437,1826,2753,4936,0.975
11,l,6,7,5,3,3,24,26,83,220,5197,645,481,647,594,827,934,902,3225,1572,1908,1201,319,79,23,0.955
12,m,114,165,253,284,431,558,4875,5567,6440,6760,11105,7687,7421,13355,31560,347860,71309,27324,15200,5835,6290,4420,27125,79982,0.935
13,n,39921,11945,4284,2091,24758,2703,10085,62649,231568,514603,894445,1063308,1141856,1380624,1140333,1104017,1068910,922868,1261157,1480478,2032044,1465680,485186,89311,0.91
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,151,0,1,0,0,0,0.985
15,p,12111588,9829751,8452221,6871457,3634037,1838146,1262817,1741625,2453419,4327994,6234579,9608393,15014588,19625247,26899500,33101607,37395996,40956865,52045614,63644759,72762781,61450618,51578319,38490264,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,3538696,1515481,1023354,1099179,2182419,5313739,13025131,31468574,59375157,86725412,117304467,129813875,139202109,145272841,153493655,162689567,188878462,189156687,221906870,232840893,180302816,90930744,32024140,8259842,0.99
18,s,53990,67669,15193,10049,11480,38088,57574,194890,297934,383789,491414,531740,768424,578302,629475,682942,647314,844077,764178,1190367,1200474,796307,311429,86206,0.99
19,t,86698,52676,48667,62157,83804,111944,149552,282516,480623,635564,824387,822337,893436,1117877,1198870,1219319,858187,594148,513877,523469,570953,497634,309294,154191,0.98
20,u,96,43,34,29,45,450,4088,3045,8850,16290,24258,27311,25545,26665,27407,33479,27308,31646,52738,45826,29595,10409,2123,384,0.92
21,v,374,1498,5279,10280,13696,11720,38167,11907,13299,16298,16281,11984,14057,29592,54393,54462,29347,7867,1771,472,306,101,105,181,0.975
22,w,545,500,611,459,471,463,33685,46873,38016,44994,25882,91764,30691,31152,20807,4603,10888,27370,35550,31954,26670,27102,11771,6367,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,1,3,2,0.9
25,z,172944,439116,1541648,2325624,3494090,3931069,4734928,5413890,5271328,5349399,4710211,3814837,5060996,7564652,10582521,12577241,10392427,5604018,2114275,832675,346339,176552,140861,162055,0.94
