,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,202929,146646,104322,79343,76484,81106,94037,122401,157264,187263,197960,231212,267036,310274,279405,287616,281096,302055,319574,335228,352178,355086,333101,277770,0.965
1,b,446,176,630,103,245,242,544,1029,2695,6175,9659,6200,7085,8501,11349,8988,8428,8002,10353,11893,10901,7620,4339,1962,0.965
2,c,271822,132267,91442,69596,69911,55006,95291,250922,485641,953399,1195418,1337744,1325714,1152912,1156678,1277519,1462604,1335732,1370728,1501808,1522204,1375290,1241346,718861,0.995
3,d,18113569,4658100,1608318,885784,603414,811636,3505839,18985730,75738987,130880994,195198151,204524090,191407185,182772657,195080988,190288279,176930335,165949061,140468104,162337425,216824278,292589808,228226345,105456802,0.955
4,e,60850285075,57915239092,59789320770,59542304267,53064032930,38141898922,27324135039,20864256784,17736815374,18354172958,20071487276,20990974264,22514581029,29160931968,42143813930,63622485736,78523603034,82810135209,84001181548,82099121226,80785842461,77123369509,72550946395,59628351797,0.915
5,f,20647655,6409335,2718850,1583449,1164146,1146414,1880029,6073039,21563443,51684502,76664335,100106428,72524689,107987951,153853545,156909575,139506035,128777177,121736677,159471746,129635614,126947345,115924658,65660388,0.95
6,g,1,1,0,0,0,0,1,0,1,4,5,3,3,5,2,8,7,4,6,5,6,10,2,2,0.965
7,h,16663,4899,2067,1421,1799,3801,14344,40808,99244,157396,199116,218230,231628,259548,285005,310173,294546,273220,266996,317881,312708,263602,142872,60687,0.955
8,i,19495780,9346916,8250776,3680890,2002690,1203608,1394154,4484462,12322278,20767185,27905162,36846333,36403062,37856769,55209155,66445016,56962088,45637076,37303078,30043081,33842479,39265211,37777408,28712184,0.91
9,j,33429969,56166502,80165650,109233992,170672939,135893809,145398205,160539507,177792359,156376573,133085787,199772386,250813499,373424303,446018889,299769112,125646087,45035034,13961917,4396824,2347278,1841636,4093905,12883220,0.935
10,k,12547,25922,39971,60399,71427,98752,109288,101917,108482,104507,83445,77476,100953,116035,130885,152292,114811,57322,27470,9432,5289,2540,2633,4642,0.975
11,l,20,6,4,3,4,11,24,153,373,536,534,490,470,709,432,415,305,670,800,616,502,310,167,72,0.955
12,m,428,306,453,650,898,857,774,965,1507,1996,1554,1213,1304,1899,1817,2659,4373,1332,1145,902,1823,497,296,249,0.935
13,n,79156,16864,4774,2121,1517,2361,4971,28958,211213,877831,1095372,1481835,1307369,1489361,1387225,1255932,957586,707496,605207,820214,1039112,1151389,1101198,597327,0.91
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985
15,p,27954824,18687706,9518283,4471021,2125000,671436,479359,886594,2219092,3983610,6640024,10421990,17779315,24559661,30212949,29465776,22911516,28925909,37090088,42706495,45799367,54469962,42588175,26395904,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,4919726,2175018,1601585,2113971,4989759,10849337,27482492,53209739,78954984,95895932,104442877,111957179,129980594,132008292,141313892,149763724,148447310,158182328,185725447,199019108,179623637,122972666,58132697,20022775,0.99
18,s,65418,22863,11438,7450,6638,6429,16541,58946,242684,563697,620019,555258,522928,624284,540085,551002,508806,443372,450015,795690,895138,918974,718762,346261,0.99
19,t,149130,84837,67792,104499,113765,120636,154317,290441,568590,762237,821614,570459,880447,1107759,1208598,1323756,1236934,1099048,1143246,1267691,1368737,1403326,1324475,733445,0.98
20,u,402,119,51,27,46,126,463,4039,12627,16148,14181,12119,9373,8342,8195,8889,7874,7249,9016,10333,9452,7723,4108,1250,0.92
21,v,402,2302,9413,17545,20566,12558,10677,12985,16998,16841,12462,7679,8969,22566,53458,46723,29677,9263,1887,459,181,118,97,192,0.975
22,w,254,206,112,156,113,77,143,142,298,770,1503,1005,1061,929,1261,1195,1182,1027,761,497,300,296,204,137,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,212498,613745,1679547,2679195,3319592,2435432,3085158,3898517,3544280,3730253,3241276,2288849,2756962,4354209,6498765,8362527,8752091,4898417,1911943,818386,270396,143391,102835,99885,0.94
