,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,252680,256468,253216,221320,209365,170883,147149,149219,146641,161238,173475,192657,218235,222602,221330,225666,214656,206900,240919,239056,230082,252009,252220,265269,0.965
1,b,298,159,147,158,283,605,1183,3541,3786,5361,4702,5567,6082,6279,6665,6864,5448,5388,6438,7579,13270,7981,3189,1066,0.965
2,c,133335,85712,105055,89296,63052,89546,210697,412703,687688,702549,894022,908895,828041,1044151,1125993,1274505,1327694,1144369,1080710,1383562,1825184,1490826,1132052,481727,0.995
3,d,6642906,1972956,888222,751752,964334,3763689,18990350,69360875,136802650,209239230,253375933,236402357,270056107,324769634,295953761,246664062,177866702,173239812,213153670,346535691,598229425,614933990,238648760,33839359,0.955
4,e,46193168597,44060273674,46832448435,51527237014,45047493846,30392613119,23588113173,20624595743,18499848464,20249853250,21753009541,24173538226,30997578754,39535723704,54846566439,67576383833,71244431154,72361745209,77287890883,79263224503,81689477357,79895730353,72953813840,53279139258,0.915
5,f,11541378,5749196,2932482,1910754,1566351,1872702,4109774,11267827,27019618,53599483,76534756,66215751,87250326,108197751,107858703,102672690,89598429,81894286,87839914,114258640,178530600,165236967,102845701,30642565,0.95
6,g,1,1,1,1,0,0,0,4,1,3,4,5,4,4,6,5,6,17,4,6,4,5,5,6,0.965
7,h,10454,4868,7848,2696,5249,17280,63961,122025,176411,270962,308304,333004,431904,409473,402007,367253,347175,358727,443642,407055,490633,501152,207247,68239,0.955
8,i,4275141,1622945,940491,745049,830270,1318486,2765249,8554730,14706008,22563584,31035153,28722961,28876755,39465897,47330002,47213254,33731823,21394802,21739594,25578836,49245441,90463437,75280134,18911474,0.91
9,j,35569796,58729203,91036504,128927336,183931433,167973936,180370576,184244824,194623118,184399096,149408267,151821171,270872017,389064738,360067125,243205018,88295540,28607687,8750489,3224570,1569073,1768042,5453175,17574014,0.935
10,k,29403,35710,54088,78331,66622,84782,103195,128418,124458,131299,98438,110880,150737,182069,207933,166480,96050,37110,16756,8256,4474,4629,7550,22095,0.975
11,l,5,4,3,3,3,6,32,214,149,218,231,280,521,400,356,215,426,212,263,399,528,440,156,301,0.955
12,m,235,447,793,845,969,1811,2076,5419,7238,15440,4474,2381,1985,5335,7471,7609,4575,2375,1981,1119,891,547,735,638,0.935
13,n,40614,12999,12271,6087,3959,11005,38471,153645,510731,703471,1171608,1002518,1419419,1447005,1231181,1158932,798503,891687,1399877,1624035,3213497,2517851,988272,172346,0.91
14,o,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.985
15,p,16453607,12313482,10032229,6064342,2852103,1119748,1008223,1741294,2798947,4288533,6357537,9456287,14905355,22906846,27218281,28763869,25747963,38103366,59336715,60599866,81521322,74610105,46527462,27612992,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,3928841,1509090,982210,1263606,2759964,6624232,16424683,38098598,57311878,78133999,88274670,96608187,103038185,103762091,97293709,88830432,74771905,84098721,100390190,116343311,132954351,91031179,38935169,10534603,0.99
18,s,32866,14212,9169,4492,5199,10831,29614,97557,153632,227030,265834,311590,358391,403126,419966,360404,346365,462785,622395,807133,1425265,1270869,754998,123746,0.99
19,t,227412,300689,187083,160407,145247,138497,168327,478650,697845,958924,1264662,1942208,2458113,2651389,2600333,1664446,904753,681032,370338,392983,648740,930514,565747,391648,0.98
20,u,150,89,51,39,90,195,544,2520,3670,4468,4451,4696,5326,5405,4937,3815,3730,3487,3939,5767,8667,5905,2503,675,0.92
21,v,347,1557,6742,13742,20951,12776,6996,10929,16417,18721,15320,8024,7112,14305,22717,25146,21324,7536,2440,1060,321,172,85,115,0.975
22,w,64072,106848,78523,39629,87696,49785,69182,80872,50092,55300,100475,74916,45243,55120,118306,63145,686,456,492,630,534,411,358,276,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,192678,239791,626522,2175563,3968375,2975935,3041474,4457156,4615123,4752536,4061842,2621806,3118461,5039823,7221463,7923947,6420965,3074017,1245688,509667,227278,111228,83829,86367,0.94
