,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,212885,161050,113695,96998,94911,105286,129457,169176,190061,215113,216218,250274,263480,278872,274861,266028,264560,257253,268163,283328,291634,299752,274081,239421,0.965
1,b,187,101,73,122,181,8593,18237,5876,21565,10387,7406,6157,5849,6406,6818,6593,6042,7814,9234,11117,24911,13039,1824,552,0.965
2,c,216230,128433,105417,120610,129854,186673,340814,761593,1032978,1371269,1599304,1589069,1828265,1744432,2117123,3361050,3126031,2691245,2352224,2707946,2177537,1589033,786752,427946,0.995
3,d,5521975,1806800,720347,636992,886197,3589866,18157348,84831954,159743535,236567737,267213691,261959285,276541193,317879601,307923713,258379701,202477964,185138405,200144935,299518899,370452714,288148661,105851443,22799681,0.955
4,e,49238311244,52720380152,58591737040,57764993444,44665783699,33672523924,24375697533,21857132037,20025588350,20266919606,21734626780,24053061524,32243536125,46187714162,64909358649,79346435286,87271466412,84955120108,84846180620,86085284318,85705097446,86742789239,73259663421,53162521345,0.915
5,f,6440197,2824197,1530251,1302864,1523446,2746455,7983296,24349181,54931338,72871233,98348153,72750857,93590377,115660829,118820013,123289212,119335310,113759515,116363382,143356082,180327734,161369837,73919031,19467327,0.95
6,g,38,68,153,40,1,2,0,1,2,3,3,19,15,11,5,14,6,5,7,12,15,89,54,72,0.965
7,h,7155,2390,2260,2929,7884,31492,84227,217890,320417,405308,509578,568915,597502,583965,533919,482321,482202,485110,517459,575894,506963,321054,96017,29632,0.955
8,i,4218596,2495981,1995298,2067188,2143088,2857699,4910647,12525695,25084244,32765341,42444239,40706395,48217563,81189452,101981627,100456712,71486514,49120268,35727237,32468932,55551484,73585651,50733959,12116539,0.91
9,j,39043496,69553712,103684050,138385898,208949672,162647743,168485057,189886624,202323137,179964551,144722288,164559838,260877270,339453586,387510036,253218959,112880328,30671178,8727154,2939713,1459780,2071234,6317972,22307843,0.935
10,k,25655,55089,76797,106064,86832,126549,185483,193786,217421,218708,154095,173593,232924,321787,378697,415403,230468,70622,28009,14710,6196,7686,11999,16234,0.975
11,l,9,5,2,4,9,30,256,549,720,1905,22563,3113,2997,2939,1987,1411,927,799,1056,1282,897,335,88,17,0.955
12,m,281,538,540,706,708,927,738,1134,1558,1824,1301,1324,1474,2609,2776,2506,2129,1302,1545,848,464,622,421,301,0.935
13,n,27366,91346,48481,28049,22177,9805,50093,302836,1106455,1295511,1811971,1602173,2104939,1955045,1491181,1368067,1110636,1098609,1424010,1995785,2174459,1712030,678909,121753,0.91
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985
15,p,23933073,18662884,12822525,6455270,2358047,1058253,1216328,2431496,3664415,5417813,6738026,10084180,17507451,26209471,35651926,36064764,31305441,41901041,57326092,70694245,82182133,69576265,42045763,27718027,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,3061072,1405075,1135505,1928639,5074946,14093401,37429948,73464796,99811499,118433299,121714701,139410023,153202380,160787346,163529386,153709270,143081861,160528624,206366075,205208165,164175280,91777696,30455944,8434980,0.99
18,s,33879,12028,5876,5384,5891,18178,69838,321149,652897,964788,876239,912497,937219,899070,886205,771194,1191973,1228472,1158022,1417370,1271857,1011030,329689,74412,0.99
19,t,63036,37042,27606,64406,71593,120495,231049,750940,1141626,1775414,1757047,1656537,1801912,2003972,2417580,2217913,1679485,1520812,1567688,1811645,1602605,1463655,822438,317910,0.98
20,u,262,167,128,128,290,1231,11746,34825,48657,39914,46747,38213,31208,32071,40108,38859,34674,36267,35395,46857,39159,22154,5319,1142,0.92
21,v,565,3753,9336,16893,19548,14488,12014,14195,20330,21579,16318,9643,9534,20611,35424,31883,20768,7547,2030,468,177,129,98,134,0.975
22,w,2248,666,745,1262,1680,583,492,848,1160,2737,2241,1606,2124,9129,8378,5714,3400,5435,1117,1098,423,420,540,294,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,223138,699669,2074699,3267764,4114458,2906625,3582324,4499148,4377571,5040132,4475046,3617041,3919413,7034684,10223661,12158791,8305951,3629622,1320670,508610,210030,122751,88516,107952,0.94
