,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,207402,149435,109690,96507,95547,112897,128536,157024,186451,213427,243742,278609,301261,319441,317363,348067,335743,353367,375275,393127,398902,399295,374428,277592,0.965
1,b,734,346,315,1213,2152,4983,2708,6278,9731,20499,13626,16440,17335,15024,15987,12228,11483,14219,18934,22924,23241,14827,4459,1569,0.965
2,c,341568,168688,127740,84676,66578,91788,106084,191816,332835,650523,966433,1000033,1024788,1083956,1374086,1972073,2409578,2694029,2699059,2510908,2929105,2519816,1017051,479547,0.995
3,d,34198261,11681853,4301467,2186495,908138,800165,2204811,10967643,40909251,108523938,179380232,196986464,225365649,229873538,239970142,271639895,339499262,340883873,358258750,457930901,552918025,467886965,211687446,67966479,0.955
4,e,63378246138,64627881542,64463964252,61701004504,49441811004,34818934371,25404681636,19705338464,17152693272,17402207505,20321932143,22503189247,27687861700,39535163789,57269196930,77695026523,91785210439,101004461647,107623913982,109627546309,110744336359,109520585166,95373291136,72824550244,0.915
5,f,23168918,6476429,2747676,1571669,1174310,1213581,2051414,6777721,24562922,61947538,116491176,130640768,142449273,195419914,229845889,244569907,234077460,238877321,244146130,206400386,307425178,274459096,133095848,41669081,0.95
6,g,3,1,1,1,2,7,1,3,5,17,8,8,6,7,8,8,7,7,9,11,13,19,10,11,0.965
7,h,12409,3758,2058,2078,3747,12491,120014,94355,217417,263898,334160,349790,399880,463967,483044,560412,559381,549806,603377,654509,608515,390049,177099,113077,0.955
8,i,9954333,4593540,3484565,2454169,2090536,2307777,2350735,5933383,15352366,30666880,40503694,34654897,36957175,60428556,70122283,60927156,50504690,49786357,43492040,50764020,66073141,71568137,63658183,30017826,0.91
9,j,26417995,48187703,80076636,107248062,171009191,151175259,152128941,172032265,176563723,156647894,126432885,166955064,289447923,458071107,490615529,296187174,106431754,33991655,10020727,3289738,1504156,1426421,4269921,12690776,0.935
10,k,20731,49532,63351,89049,85094,136204,142846,145841,162810,176376,132290,155984,201239,287569,402442,309169,157312,76012,61149,22612,8866,5801,7075,15177,0.975
11,l,21,12,12,10,13,30,27,84,212,518,525,541,467,579,678,707,734,979,1502,1283,1146,574,161,138,0.955
12,m,393,654,958,1180,1409,2014,1343,2289,3188,3610,2745,2588,2428,4996,5253,4792,3592,2778,1982,1611,1487,1244,723,659,0.935
13,n,84134,19341,7869,3152,2394,4583,7297,40929,232287,674359,1293511,1651654,1835580,1908985,1941648,1886477,1662698,1454785,1816382,2002620,2505969,1900910,907431,230221,0.91
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.985
15,p,26402748,20877596,16775912,8300304,4827113,1139481,836913,814601,1604276,3458862,6414422,10449219,17931166,27495196,40776503,43282132,36142956,50002613,72505316,99597420,98940131,84433232,53205147,47965945,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,5099986,2052675,1297722,1751573,4322126,11866857,35349949,82039450,127991366,152204198,168438501,180736829,201335562,222848983,216939540,228246002,212859572,250052678,301580920,292732104,218683877,117263061,41468028,11591402,0.99
18,s,84848,29745,17735,11161,10487,10960,33022,123912,293224,438913,535526,499880,531653,665066,716435,787089,852354,1009582,1012701,1457907,1375735,1170205,551910,205043,0.99
19,t,142281,74330,55779,65886,88384,111338,211142,536266,905139,1097424,943745,1090411,1322868,1543405,2071177,2259616,2302772,2089890,2507442,2362666,2045273,1358942,656488,227523,0.98
20,u,970,353,160,191,320,1163,6592,20775,36085,35318,40897,36474,37346,42038,42628,48649,43578,59205,90381,96070,62033,25602,6656,1786,0.92
21,v,382,1717,8126,16030,20741,13670,11157,13416,23559,24010,15846,9639,11920,33702,66534,66919,34286,9822,2046,501,181,171,97,247,0.975
22,w,98,244,198,181,123,116,106,129,276,671,3819,4304,3671,3377,3285,3216,2414,3719,1494,417,620,367,206,141,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,183538,617351,1613779,2842710,3788150,3032938,3827916,4584722,4955947,5106565,3891893,3154021,4145642,7483477,10093067,10742643,8383506,4017432,1569998,581425,255112,147861,105566,120437,0.94
