,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,221114,158132,119998,100732,103066,115900,133092,168421,199962,216128,230644,256856,287266,307184,402785,427469,450142,481370,524426,553724,557239,527641,465202,379628,0.965
1,b,1084,537,332,317,344,997,1360,2988,5909,7909,9811,7808,8880,9818,13804,15183,13978,13954,14883,16488,17324,11142,4908,2155,0.965
2,c,440049,265486,174131,147667,144661,174388,201121,248896,513179,871365,1204402,1149232,1186577,1374390,1526236,2075855,3017580,3053238,3202507,3763009,2658335,2082314,1161692,569578,0.995
3,d,22076540,5601334,2054531,741457,738723,4406814,7079028,24157789,86790223,152502470,232576056,251001938,247977791,257657633,312148521,381573945,312501447,262243464,238710866,265284477,382324343,439969100,280750842,103024690,0.955
4,e,81956385741,75561870110,81094784248,80306952734,69585732690,51683613957,39169979314,29455467214,25499900478,23101925566,25421400789,28273673157,32509963426,42315111587,64165540310,92582883995,105792213946,108520325378,108936433513,111138263687,109568844646,108520584828,108501386703,88564250644,0.915
5,f,24355371,6823693,2906107,1655862,1143678,1247577,2443682,8424516,24904123,55366890,73876859,98769843,76671143,106635786,133305878,137397397,165364317,186546468,173073849,168076238,226714215,313230754,229466260,89181920,0.95
6,g,19,9,10,6,6,16,8,7,8,9,8,13,15,15,12,11,10,13,10,11,13,9,12,12,0.965
7,h,30298,10845,6955,5059,6071,14192,43790,95563,216173,291967,365622,399742,418271,548136,746261,861789,871525,944834,864660,858433,782402,608320,311969,141308,0.955
8,i,14058166,6400713,4090314,2778248,2287600,2235624,2212041,6082885,12373311,21906124,28734974,37011413,46976794,53042383,68652639,78238255,66852377,55948846,45424225,32401038,33986501,64789374,68262602,37035286,0.91
9,j,33306228,57929684,87299170,121162929,182232456,137135963,141349831,162164154,171462275,169680807,141019941,149210267,201586074,311088921,307462740,244964982,95807193,28800036,8015014,2586044,1349322,1333850,3879535,14121518,0.935
10,k,19579,40068,70432,97088,101237,167102,189888,183606,167193,153861,160327,165719,182033,235202,331938,376200,260466,141677,53476,21294,8179,4384,4585,7011,0.975
11,l,11473,7629,1857,3657,4878,5826,5513,12397,18809,33524,26641,44094,7149,10589,14240,16175,15870,17630,13272,11993,27363,30446,30593,21379,0.955
12,m,794,838,1495,1395,1509,1692,1350,1671,2220,2318,1622,1893,2048,2961,4664,5423,3863,2378,1348,928,701,603,541,422,0.935
13,n,136241,25951,12121,4405,2864,4456,8114,41161,232605,971699,1210022,1708504,1457817,2062196,1992074,1690192,1457039,1245322,1263288,1769132,2122551,2190961,1628378,574086,0.91
14,o,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.985
15,p,29863718,17643956,10641318,6168963,2328551,1276176,812666,972835,2504869,4275811,7821677,11013391,17900295,27363315,38423003,44749055,55803841,75292490,84436271,93006990,109608459,102517741,88961651,69625691,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,5464216,2673210,2252404,3007096,5713153,13169451,32400592,71262222,101346863,123170606,141307466,149034879,171626665,206586713,243862173,278031739,256971656,282192300,298491618,301330487,227342638,141651630,57806320,18005486,0.99
18,s,111785,41827,16871,13542,9427,11878,29829,84936,363679,760554,1104185,1001710,943373,1102518,1086077,1043393,1040183,1225486,1267537,1443809,1646658,1576013,1067691,485597,0.99
19,t,104581,69499,82669,165675,200808,253773,358696,858671,1228311,1311064,1273361,1650551,2014909,2316827,2998077,3307991,4147566,4579858,5313552,3855716,1939492,1601164,642084,255532,0.98
20,u,936,275,101,91,98,219,899,7334,24917,37446,35908,40653,36746,33767,33590,51014,66935,90570,103089,130962,92717,56664,19367,4577,0.92
21,v,718,2824,9740,17940,22247,15702,14527,15291,22377,20946,15576,9150,14100,40160,79907,73494,39241,14005,2846,720,379,229,227,582,0.975
22,w,1053,1184,1105,892,818,655,749,940,1027,1024,2024,2205,1188,1383,1366,1541,1541,4228,1331,1907,1505,1443,1155,1117,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,303989,916845,2534398,4107884,5283266,3962880,4895533,5787369,5508886,5654455,5102092,3994840,5468707,8740919,12001999,13029405,10481956,5083059,1876076,670541,316482,199532,147065,172454,0.94
