,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,197724,143427,105122,90082,88406,101704,126504,156888,179775,209078,234168,272027,305117,301259,298485,310760,323208,351958,386783,398147,388590,374576,332501,259052,0.965
1,b,280,264,254,472,454,686,1439,2688,3410,4309,5411,4445,6976,8528,7244,15337,5474,6437,7741,11258,9259,4650,1884,570,0.965
2,c,704089,443581,113893,115979,155588,142348,150082,309466,653266,1309215,1455360,1538665,1604564,1733067,1752402,2014825,2292629,2294582,2298827,2419493,1590921,1194845,658551,332431,0.995
3,d,12165147,3707302,2066690,1140151,499399,714120,3265099,13731769,50692015,124447530,200664034,226544984,248511382,248137095,255230100,281696691,302884614,312171934,320771672,494813816,563050053,413370868,123850685,23999502,0.955
4,e,35907220336,33755574910,36509383394,37376507977,35824640667,30231605367,22800873407,18143261877,16224052590,17117239291,17611217959,18395244641,22430572363,29218163331,41426739655,56688524630,67228501276,75555724325,81112781635,84384112828,83912527543,87481608079,78685018970,64219459440,0.915
5,f,21952789,8454915,4829042,3292319,2676641,3712284,6596671,14988923,34908572,69057300,100880411,108307537,126976374,174934365,185169751,199797568,205670258,213794737,225062368,245550651,264064400,242410557,116865476,40444442,0.95
6,g,1,1,1,1,0,0,0,0,0,1,1,2,2,2,2,2,3,4,5,3,2,2,2,1,0.965
7,h,7895,2361,1274,1287,2342,9034,29088,69591,139452,213574,283825,303081,326630,356416,343660,383182,349964,369782,435236,558708,463594,274359,95395,20777,0.955
8,i,3709152,1435020,814708,714351,756731,991409,1689669,3905256,9969360,18219776,25965956,28208813,35462788,61568580,63472500,52790404,44683521,42731258,34492073,35134773,48463295,47864688,28750942,10270093,0.91
9,j,41129500,84414156,119499744,151361789,154849811,174711115,185803413,194437285,206012463,222356344,194708858,196395770,402059797,552363320,642338850,378090727,149072855,44619265,12274045,3592973,1510395,1536316,5307438,16435001,0.935
10,k,11628,25141,46522,72966,76446,107028,133393,161248,184395,179135,193115,213120,284880,362251,395506,376593,212298,115942,71643,19555,6180,3011,4448,9731,0.975
11,l,7,8,6,6,4,7,15,62,183,359,589,719,846,973,975,1221,1217,1374,1453,1305,773,253,67,15,0.955
12,m,347,439,548,743,807,937,1122,1337,1327,1181,1354,1275,1926,3230,3091,2972,1786,2041,1095,1036,507,397,311,235,0.935
13,n,39241,8813,5458,3720,2305,3763,12651,68850,265736,638669,1015393,1093592,1180022,1396805,1366781,1304361,1210510,1201753,1578224,2075427,2334072,1550680,565279,95635,0.91
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985
15,p,10148764,7816908,5787991,3892501,2089231,1249530,1102640,1142508,2126204,3927924,6049884,9692489,13233492,19059116,29165287,38944038,42709925,48249643,60851941,87968247,98443129,79296282,46850823,36659863,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,4907125,2041643,1354889,1500957,2762140,6790139,18434535,40476904,74999443,115783107,130329794,139273983,158580602,166897620,180315415,200216678,219042277,244125229,269188074,286703372,221298779,121972983,42137685,12595847,0.99
18,s,38602,15881,8208,6077,4844,8014,29863,117183,283511,491982,663036,617815,712040,803140,771039,778001,754795,902261,1027716,1254523,1250721,929946,327051,85951,0.99
19,t,80479,29444,18787,20935,27861,51413,105891,257444,647196,1088720,1398648,1459577,1440305,1565972,1509621,1567818,1538034,1495387,1625284,1661750,1539156,1057215,470527,155007,0.98
20,u,346,280,264,277,355,384,1347,4431,9757,16510,22460,20622,24090,26779,27269,25499,24293,31100,43900,63722,39435,17622,4692,989,0.92
21,v,496,1585,4025,9946,12608,11464,10108,10368,11687,12674,11107,7260,8389,20965,34628,35680,22259,8230,2174,530,148,67,65,117,0.975
22,w,272,556,181,174,168,180,164,174,258,689,1073,967,1190,1721,1409,1234,893,1540,993,428,708,369,205,270,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,193898,461317,1188653,2041798,4013310,4060302,5491174,6423178,6533683,6383673,5905109,5278797,6539847,10232134,15175430,16390246,13122349,6428089,2437052,867896,339583,182653,126286,151296,0.94
