,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,216559,189729,166242,144388,112260,101177,107229,123548,148634,200510,209911,234668,244612,241162,234097,237196,209670,191074,210668,223707,215190,237621,242700,238071,0.965
1,b,1008,745,584,755,898,1968,4706,7780,9450,19027,14717,10165,11524,15961,13805,10676,9121,9932,13875,16024,14268,8303,3384,1595,0.965
2,c,666651,670125,360995,348316,428889,533838,765418,1318866,1381897,1775762,2093434,1622073,1693243,1911929,2547809,2445529,1854053,1762878,2009890,2229286,2248532,1510222,710747,265765,0.995
3,d,6367145,1792770,807133,548059,665674,3467014,17261974,74501488,136975998,214328998,232537244,229952550,241846578,289901473,275214435,231912855,171713099,154934566,163047192,322392714,429292871,427271317,161467098,24272768,0.955
4,e,55908293448,57273706511,56884087321,59888361313,46043615387,38778813402,28001745526,24552976191,20898992874,22349682127,23394808247,23578302275,29521486540,40500052517,54944090761,69428542072,78570936101,82516649630,81229640349,82792254198,84292693652,86268887893,75510315425,57404730940,0.915
5,f,10482376,4371963,2285027,1424021,1164554,1981497,5305090,15496461,37076139,60246649,81684870,65166505,87013957,104457468,109973512,110224186,103160081,95551021,92715579,106125308,147806350,138983340,69447244,21062773,0.95
6,g,11,9,10,18,9,5,7,5,2,62,25,15,5,4,4,5,4,4,4,5,4,3,6,2,0.965
7,h,17618,9159,6572,8984,15255,39742,107624,206115,268632,420818,419991,415169,430767,485787,502276,501439,450968,459983,523367,584841,538040,363353,109832,29254,0.955
8,i,4138266,1501670,965190,945662,1102939,1774810,3254820,7967259,17276567,25815025,33476872,30357498,26722460,41277680,59705262,61210787,51952492,36035471,25458474,26925733,50054779,62887510,42558549,12708300,0.91
9,j,36417998,67087018,102754841,143398855,210178652,168720114,178930846,204160420,190481623,186109776,157679982,194144493,267303590,446835641,447721152,275484720,102644611,32421994,9149923,3278439,1686025,2077497,7013418,21554609,0.935
10,k,27228,59692,112534,176100,236317,293821,273951,305065,304262,350971,334861,382817,792140,864883,695247,398909,203458,89238,41943,19720,9279,6551,9203,21015,0.975
11,l,70,98,113,157,159,334,515,624,770,1764,1417,1125,877,1070,1010,731,676,849,1030,1645,1449,1311,793,397,0.955
12,m,348,804,1093,1181,1388,1751,1811,1623,1295,3994,2847,1813,1033,1672,1623,1898,1726,1207,921,873,676,558,526,365,0.935
13,n,25641,7352,3114,2247,3837,14513,56944,216486,874899,1197069,1539343,1153530,1526596,1511169,1265145,1191677,870661,815006,1188171,1597337,2008954,1625903,634203,124106,0.91
14,o,0,0,0,0,0,1,3,3,1,11,7,2,1,1,2,2,1,1,2,2,2,2,2,1,0.985
15,p,23169203,15024787,12507016,6924924,2879518,1560454,1573650,2896168,4175276,6680641,8780173,12129408,18836853,29181747,39821427,42294237,38657506,53556348,77397558,86876745,100480030,79529010,51654445,32948917,0.975
16,q,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0.975
17,r,4809071,1883625,1288466,1804069,3875789,10560761,27302503,59001855,91775733,118992675,133343194,141078413,158235187,171749145,183800391,159805783,141999933,158123837,175987619,204286666,180195052,104831085,36568072,10320907,0.99
18,s,46227,16595,9336,6811,6703,14384,52755,156860,302919,621545,634229,579082,518856,673948,745013,782000,801746,841205,995654,1665038,1692371,1051762,543455,155175,0.99
19,t,98320,105436,62144,70586,70467,94175,152155,474396,709658,1044675,924632,1035292,1280495,1589786,1928462,1601296,1072059,804725,445297,722019,729024,550743,476946,256328,0.98
20,u,956,446,84,109,239,907,4909,15141,20741,27318,28423,20682,24411,21354,21118,19012,16525,18543,21123,29852,24257,13766,4123,1379,0.92
21,v,456,1859,6686,14675,20042,14678,9779,11097,14074,17829,13695,6115,4928,8469,16620,22930,17121,6499,1582,460,161,87,71,114,0.975
22,w,197,295,576,582,355,415,537,488,451,2640,1219,1127,496,629,661,610,838,713,608,911,776,664,385,413,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,0.9
25,z,230841,602237,1659585,3066809,3991197,3084396,4056932,4769069,5101078,4958957,4268836,2963792,3765642,6038678,8624598,9079647,6808903,3358551,1326540,457489,221560,139575,107525,126255,0.94
