,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,203366,146979,105257,85727,85794,94339,110875,136735,163302,187223,202744,235892,263418,278535,282589,297174,324655,341881,378623,380169,378441,373627,334915,273219,0.965
1,b,438,224,145,121,248,254,623,1841,4366,6182,8293,7192,6364,8715,10426,10681,8953,14200,11367,17918,17651,8634,3638,1288,0.965
2,c,469674,346508,207896,178923,137058,144132,131322,308552,668688,1107882,1317115,1443966,1856172,3151663,3285490,1954290,1867775,2095890,2255374,2169501,2096421,2086780,1490311,837256,0.995
3,d,26436129,6241178,2007167,1063627,750433,1070975,3858888,20139039,92911945,159480001,237905009,264916323,258517442,283378228,331479457,335344649,293142623,247735848,220380245,246796571,441631016,581890067,270882300,73562855,0.955
4,e,71056019442,68369894063,71454350734,72878823871,53624477306,38487274173,27543882273,21150054390,17925577887,18245930307,20860666969,23349288209,28264181559,41074275341,56824178529,77506691553,89019018557,93188818896,94902862124,92773147704,93415882255,96980630204,90652025824,77386231657,0.915
5,f,21484299,6890466,2718526,1420095,912778,915976,2174606,6442778,21465662,54577301,80622515,104644165,80215240,112416692,141729114,140766748,149873095,152975446,171888496,161529533,202105244,258047830,193843181,70618684,0.95
6,g,3,3,3,2,4,2,2,2,3,5,9,8,10,11,7,8,10,12,11,7,9,9,8,25,0.965
7,h,20283,6141,2417,1678,2127,4102,16344,53778,121413,181090,248470,262134,284458,337291,377665,413253,431724,475405,506105,565783,586942,423088,272411,88469,0.955
8,i,14428340,5123074,3471094,2369145,2651859,1867842,1949194,5079170,11535869,20797156,30205972,40536913,45634947,52934842,76208845,89942077,82706385,68409371,53752139,40754579,45110915,70166446,82948738,37722720,0.91
9,j,26796152,54918029,94906567,138279376,215708295,168971206,190891387,207954178,231169295,194308656,156335329,167851389,282823778,412589600,424070645,277028129,102984982,35390876,10655371,3631529,1634444,1676067,4037172,13250873,0.935
10,k,20876,40137,68056,94420,96673,136599,168212,186097,165955,171415,155928,171399,243709,281023,376141,393468,212635,100596,41277,13789,6881,3306,4054,10384,0.975
11,l,18,6,3,3,7,4,16,130,362,482,747,653,756,855,872,985,869,1167,1657,1692,1283,706,224,82,0.955
12,m,352,404,890,1179,1648,1504,1350,2170,2259,2398,2411,2166,2292,2933,3148,3767,3596,2479,1573,1105,829,750,565,1102,0.935
13,n,73280,16815,4799,2326,1250,1180,4327,29658,219623,918816,1230707,1687480,1320280,1862339,1918328,1932474,1506495,1104588,1079823,1574517,1839041,1830614,1104541,347743,0.91
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985
15,p,37384618,20191354,13812662,6092594,2243492,880632,577711,940482,2483171,4255668,7364037,10462893,18205870,30996531,40274657,42605294,40996693,64780459,82640627,99151764,101280520,106072817,82210987,56055676,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,6279975,2468497,1649853,2086322,4885398,13634414,34512525,77818749,115279341,151380973,176966278,197175105,226124718,248461108,274545054,279387398,280439913,312473575,341693977,321839127,259178350,146732672,55834334,19352590,0.99
18,s,90801,25601,11383,6181,10267,5257,14370,53786,263407,586493,900575,856224,861265,1095251,1014976,924574,782991,818402,926298,1182492,1301159,1214020,810369,293956,0.99
19,t,186186,73958,42660,50958,65071,73062,109220,275665,588555,865576,1044060,945983,1317410,1647478,1989909,2069267,2317810,2261580,2232191,2535980,2465102,1876997,1002905,475950,0.98
20,u,544,162,53,38,41,132,697,7691,27287,37205,39826,44531,37857,36601,32263,45762,54510,65304,102698,112980,78615,40316,12788,2768,0.92
21,v,523,1681,7598,15782,21863,13459,11992,14468,19801,20755,15446,9357,12312,30330,71673,70469,35675,9878,2006,404,159,90,97,216,0.975
22,w,110,108,362,562,374,140,187,195,217,318,1216,1195,1190,1395,1798,1597,1322,1032,933,400,352,360,469,643,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,230158,757183,1897520,3304059,3990999,2904875,3854164,4994243,4540923,4610237,4211409,3262957,4898796,7374401,10514087,11423867,8849873,4027860,1498279,526295,254826,160838,121781,132142,0.94
