,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,268626,265220,270680,252072,207112,176959,148529,136188,141251,149969,166025,191350,212649,220306,232729,241127,222227,222281,233839,233443,212429,232505,240184,261592,0.965
1,b,1041,606,446,536,436,822,1208,2058,2589,3276,3624,3960,3381,3215,4665,3989,3880,5345,5062,6602,5086,3507,1682,1242,0.965
2,c,190042,86514,199616,108318,112201,110607,131837,328707,410156,287883,616906,680496,581205,661956,777964,761234,926390,880729,987550,755209,1027948,1173168,770722,263620,0.995
3,d,7306877,2187263,976621,507331,452642,923184,3782163,10790332,27116730,49608377,70127654,77159629,89292278,97813652,106989072,112799417,106443575,146240029,143367375,191145968,270092758,247055516,133913414,50914981,0.955
4,e,28887010492,26896113535,28604003091,31724804486,28478035964,25553431828,21181386340,17834616641,15747156765,15457759443,14828186520,15272732266,18043024926,23216066354,31041632936,41198114751,46071376223,52862651726,52646758683,50986714039,52698096627,51345808260,48643085798,41268418591,0.915
5,f,9307348,4451694,2355732,1429480,1089779,1230365,2512092,6795298,13230989,20915263,30229801,33827246,41125111,48710329,47784594,48409445,49563031,56362410,53287834,62858799,85555469,95228339,68324891,29876047,0.95
6,g,0,0,0,0,0,1,1,1,1,2,1,4,5,1,5,1,2,3,2,2,1,2,1,8,0.965
7,h,7594,3399,1952,2153,3226,9099,26494,58270,110191,157601,196190,212926,236871,241107,260345,263985,269938,297914,254685,281878,319691,285564,151346,59980,0.955
8,i,3572885,1362346,794560,603752,597819,897764,1598249,3740263,9144475,14064707,19258214,19813549,20859976,28828481,32930889,33526646,27501749,24605122,16379324,14650528,20778122,25457715,22267410,11401678,0.91
9,j,43640726,67444223,91570101,115720603,124127694,140937727,147048191,151621792,157273250,171523469,164121369,164137673,262871466,409902609,415473882,330256223,173971966,72136674,22493192,7037454,2982037,2835886,5818813,16113902,0.935
10,k,17272,33123,50366,64915,74601,71024,85157,103236,106696,105730,92581,89080,107095,150707,196510,158982,111366,62241,22453,9579,4157,3447,4687,7587,0.975
11,l,5,3,1,2,2,7,10,22,44,72,93,109,118,94,242,91,106,160,135,134,136,137,67,48,0.955
12,m,295,12160,22709,10312,7045,3593,2260,1453,1407,1661,1543,1602,1691,1959,4945,2287,1782,14494,20917,19796,2053,2029,564,339,0.935
13,n,40753,9945,5446,2881,2222,3840,13645,49123,139691,243986,327142,372827,437067,467911,554766,610217,579612,715480,838059,1079140,1634432,1434584,864763,259377,0.91
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985
15,p,10690751,6632156,4953449,3241583,1651495,842723,631029,739045,1134426,1610053,2313527,3644248,5568860,8000688,11491677,16777809,16727384,22758515,23201799,23404331,26346320,29027037,24525953,15055413,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,3272344,1266366,1385731,959667,1673815,3864480,8665205,17540179,29393197,38304862,45184656,49687177,52754613,58183392,56169847,55552633,56369245,73587653,76454139,83569769,97879590,78764794,37602376,12949571,0.99
18,s,38388,14148,6547,5515,4065,7020,16065,44691,115352,489379,262932,248296,292477,297179,301174,302409,323648,447521,425103,480968,617860,577298,347491,132636,0.99
19,t,186120,179160,121660,96472,89194,113268,166828,286135,456677,665942,801731,917789,930414,1072445,1205038,1163807,924674,818501,443188,421523,490808,477642,481463,420828,0.98
20,u,202,182,148,178,204,425,793,1731,2452,2659,2907,3673,3066,2824,2502,2218,2147,2157,2310,2741,3349,3087,1210,471,0.92
21,v,365,1285,4433,8979,102264,8977,8391,9257,9818,9938,8371,5175,5072,8084,16768,19371,17873,16537,2695,774,237,122,81,119,0.975
22,w,27920,15145,23887,35633,37651,50206,74175,58462,62220,58344,38147,37580,21255,22096,23616,20578,20405,20667,17872,31645,34335,43158,42567,47895,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,199065,417002,931133,1750375,2465999,2349123,2700046,2979766,3286363,3425604,3038400,2782446,3509889,4777326,9108847,10287303,12834832,5887616,2470148,937908,317469,143898,84372,83761,0.94
