,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,207118,159716,120278,95312,82723,83167,87553,105196,137782,175151,207551,235804,257999,264610,269884,268551,280183,288829,309920,320901,323285,328443,297609,250729,0.965
1,b,452,186,124,140,278,194,216,517,858,3994,6348,7872,9672,10211,9593,10232,11125,13821,14050,14820,9517,7825,5384,3758,0.965
2,c,399794,229355,149053,61401,59499,49489,53374,60645,102721,258407,689624,896499,1155267,1357382,1487440,1588579,1660064,1887401,1940447,1697945,1602329,1855668,2041657,1104682,0.995
3,d,139785829,41755279,13235553,3725086,1558862,888968,827716,1911916,6739215,24830136,65713513,115910059,153012835,191701885,225438100,232949143,257218865,300061139,292689565,310876323,437819046,525215719,638409672,483378197,0.955
4,e,65610188602,58285662572,56542773869,53922710918,54162604723,51058043561,41753885518,30638003544,22162804722,17676751742,17601529203,16774060957,17393037214,21368967525,27963696246,38889508305,50242435722,60408444326,71182127665,70014789157,68497327665,68702098009,74953945406,74651466256,0.915
5,f,55226073,21805735,7951313,3610823,1923384,1417458,1508006,2882022,6239305,17785411,43389059,82592206,88744886,102146577,156080644,172595086,167757450,173937250,204917766,185788561,233394447,229161610,242276895,192761916,0.95
6,g,1,1,3,4,1,1,1,1,1,8,5,5,19,10,5,4,5,5,4,11,4,1,2,2,0.965
7,h,37116,12961,4719,3286,1954,2475,6252,14686,40721,123703,229875,358448,414608,491895,533780,585596,642959,747394,733845,699323,643979,510911,424033,212885,0.955
8,i,28710457,10471581,4131283,1855006,1247272,1328680,975102,1219619,2753480,6512093,15549246,30956818,37895848,42913249,72698434,83458818,74763499,68266118,61577470,43902643,44098235,61049343,68233595,61986824,0.91
9,j,19343866,45793528,84259122,112162907,110912264,125233274,144100784,162553666,187319069,204936670,176899926,233182691,447829997,826139182,472497336,377862356,276201013,126167239,41425269,14321404,4240552,2179616,2917859,8145849,0.935
10,k,2530,7637,14830,26056,27891,22210,25355,26353,29228,35406,40021,36961,58391,61665,81234,61963,41228,23697,12031,7243,2825,1650,1226,2082,0.975
11,l,33,18,11,17,7,7,4,11,20,175,706,1175,606,685,484,383,409,472,551,845,776,441,314,152,0.955
12,m,88,111,207,286,356,429,490,648,717,1725,1502,1469,1965,2955,1945,2018,2075,1354,1162,1295,521,222,275,346,0.935
13,n,513421,119211,31816,10542,4158,2526,2636,7454,24570,138859,416679,699351,790009,943053,1110382,1215938,1423255,1358791,1202933,1582508,2162100,2436798,2958853,3005707,0.91
14,o,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.985
15,p,23037065,14359719,9412422,4897253,2074599,822214,334891,232399,382322,1039193,2609650,5481406,9765688,14701586,20209377,23581267,28881709,34404866,40339728,43879395,46036032,44876327,49125210,38486664,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,17159935,5569907,1867243,1123100,1107985,1749344,4127896,10227835,25306267,66231546,100076361,119474846,136482433,143672278,142813502,153399371,189211035,223340734,245577139,237255579,229021371,183549259,113158793,49819011,0.99
18,s,291663,78445,34433,15473,6742,5283,4599,9645,26746,141491,573384,425292,467678,500112,578454,635065,716519,787021,872998,1136574,1501590,3238183,4264451,1326412,0.99
19,t,329033,131871,57118,42391,36660,41114,47423,94235,193068,492518,903589,1234752,1539507,2298155,2048116,1960989,1809938,1711515,1804329,2243162,2565851,2483138,1681729,994657,0.98
20,u,476,128,59,50,48,42,61,167,3983,2107,3456,4346,5220,6501,5534,5650,7455,8339,8655,10809,9222,7647,5435,2850,0.92
21,v,215,791,2406,6100,8744,7136,6737,7097,7153,8435,6698,4802,5307,11831,19059,21965,13605,7229,2308,717,218,89,65,89,0.975
22,w,41,37,40,63,42,66,61,50,67,133,18136,1838,196,325,324,1704,1595,1904,6082,389,169,116,98,103,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,113089,270624,709455,1566907,2594929,3181664,3697939,4280272,4337506,4463027,3929256,3330986,4474426,6772288,9640781,12080618,11736041,7896435,3564445,1279802,446080,180552,101687,84527,0.94
