,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,288302,234005,197018,180746,185466,195445,215558,242033,276262,302654,317512,355047,377218,406625,417758,446509,478394,528512,572740,579473,571203,511348,430297,357758,0.965
1,b,2418,1633,1727,2851,2473,1969,3199,6042,10075,13773,16203,18707,16442,18361,18686,26956,26237,28274,29174,33116,37415,27075,13602,5530,0.965
2,c,386300,196991,160035,90122,82915,59424,69238,134878,238834,692112,1108436,1468841,1453817,1540267,1859566,2039230,2414421,3897300,3807881,3013314,2929194,2378558,2133566,770825,0.995
3,d,48363086,12651490,3787297,1425799,722450,688501,844485,3117787,15379041,52583658,142320111,216422449,229496181,276182412,377124678,398337395,318891089,367365080,357667030,404334836,628226658,697713432,461085903,146440999,0.955
4,e,55640278284,53748515692,50853175888,48800380257,44181435005,37947641844,29523103721,22421140938,19282773028,19823975948,21858819016,26111435394,27299560435,35623598456,50541554734,70173833122,85776069915,98811196575,105131224980,102980472596,114171993298,110656766296,107780666658,96111668843,0.915
5,f,36221356,13120543,4171456,1774656,1133139,832822,1309478,3281750,9870947,30907721,68444445,106951910,111355311,143670594,178326533,216345304,234046476,238553260,284191544,267394236,302241385,306015653,210848235,95020685,0.95
6,g,2,3,3,1,2,3,1,3,4,6,5,10,8,5,8,37,7,5,9,5,109,5,10,6,0.965
7,h,39926,12884,6608,4504,7440,14287,33585,86749,178931,270286,426449,559553,584216,749810,986594,1090114,1111454,1150753,1057124,1058271,1001973,718030,377385,119228,0.955
8,i,14084599,7869404,3655914,2219137,2127220,1909565,1643700,2880814,6133535,14271592,28919132,44972993,53210856,64858877,84553494,83946428,70612389,67634658,72883783,55870350,60352537,83686189,73438180,47246264,0.91
9,j,28315597,50960183,71443763,90285896,105478146,124375607,136082634,146996876,162221289,189328728,201705223,214489575,341558513,467707235,434526090,310420048,136396414,37170633,11398879,3100129,1385785,1320554,3655685,13048649,0.935
10,k,8659,19494,33079,51219,58373,66416,88474,104453,122362,124004,128087,172879,245958,276360,327609,298937,156396,89346,36450,12561,8025,3217,3891,7180,0.975
11,l,41,26,16,19,76,9,17,39,119,307,501,890,1101,916,967,2078,1309,1445,1621,1474,1614,855,401,96,0.955
12,m,181,231,328,526,1012,878,979,1211,1349,1624,1382,1633,1856,1915,4136,6170,3378,2195,1435,725,1010,488,631,258,0.935
13,n,243083,60941,14526,5471,6729,2037,3330,11087,77647,308736,775170,1452129,1555668,1875863,2215229,2012154,1870091,1720870,1696173,2176300,3212027,2914833,2124218,716589,0.91
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.985
15,p,23031881,15821712,9339056,4720176,1611813,707378,332107,394396,813453,2375949,6454935,12944396,23862550,38562710,46012937,48217447,58400464,71513110,82205183,86496512,85553085,85222585,76457774,53935132,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,10039739,3802065,1866977,1572748,2128787,4825259,12331780,28409580,59848356,98261456,135537513,159531859,186475452,204327441,230629824,242508448,292390362,306514258,318432320,317015423,277653748,170432027,72849962,24135804,0.99
18,s,182546,58957,24785,13571,15686,24205,19482,43054,140386,403715,694373,1033578,1157867,1165836,1232522,1509921,1399986,1518898,1527096,1645105,2211817,1850507,1151832,504285,0.99
19,t,142511,81519,74124,84107,109760,154871,287149,492852,880915,1669355,2673497,2962127,3083411,3334293,3673011,3333060,2667300,2585647,2719089,2368319,2371266,1451128,763650,259855,0.98
20,u,592,239,133,63,51,295,645,1074,3064,9764,18557,27056,33089,38519,41728,51741,58821,69259,71547,62259,58999,35710,13502,3284,0.92
21,v,909,2073,5743,11383,16274,12994,16281,24361,13941,14439,13336,10182,13387,89749,57279,61802,29258,9976,3241,582,263,109,117,254,0.975
22,w,505,391,288,304,517,323,294,289,520,606,1385,1053,3402,1287,1637,1295,1514,1735,1831,1772,1598,4999,35540,2055,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,226081,565867,1407112,3088431,4681873,5071787,7407252,7068134,6994408,6847990,6244034,5818926,8240072,11609832,16191704,18410733,14387619,6798572,2514183,867864,359893,200534,152012,178033,0.94
