,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,196563,147600,106628,84084,79872,85831,103445,127142,160688,191751,210327,257934,282119,289412,289252,288990,295380,310531,330998,343027,357748,367578,345368,276948,0.965
1,b,524,284,216,193,224,415,946,1892,3676,6876,8094,6115,4928,5146,5976,5260,4725,4723,6104,7596,7292,10055,4662,2002,0.965
2,c,298419,178011,116365,89872,67225,63912,107054,227033,569451,879601,1142518,1447398,1037223,1047920,1044955,1060587,1109460,1240323,1155161,1234721,1181305,1335275,1049296,1039130,0.995
3,d,19870641,5242288,1973646,1014462,642802,858013,3450923,17686260,75508388,134507363,213803519,218960687,187606397,182392373,196583738,173070035,158683939,136621536,127772270,143124820,224786276,377977905,220228577,111231505,0.955
4,e,55566912985,50187680620,52587770515,50996412203,46979283929,36328671143,26024658702,19238689607,15701965192,15160836244,17472106308,18009463800,19484058804,26624845671,39745839787,59154609811,71099338686,79153030338,80039990122,76350906224,76284381647,71233456834,71373297826,60347651001,0.915
5,f,24793645,7573816,2922411,1642723,1123290,1014454,1872183,5267184,18534925,45489251,70298298,96542821,69307874,92313824,127463200,125985278,120669368,110218741,107465231,112729394,138105164,134644429,133898720,142469133,0.95
6,g,2,1,1,1,1,1,1,1,1,3,4,4,4,4,2,3,2,4,2,2,1,2,1,1,0.965
7,h,19086,5402,2729,1745,2366,4426,15346,42891,97652,150545,205024,230636,234278,264563,301994,324430,240048,263667,256565,264682,336760,222548,136939,59368,0.955
8,i,11587044,4862174,3337427,2375058,1529808,1119843,1372017,4346821,10634317,20524376,27719955,34814679,36820696,39743429,59313231,71105677,61780550,50967056,40432350,29163209,32196505,42757531,37431224,31647718,0.91
9,j,30375940,56761811,81237324,109985392,170432027,138988518,147147434,161836476,176843540,154729436,134216033,143970143,266898296,343138714,419984095,287321697,123207744,43593988,13335639,4294533,1876850,1595900,3506001,12430368,0.935
10,k,15012,31010,60841,76603,88121,115099,141539,128572,123216,119234,94444,98348,118943,147013,167358,167678,138805,76533,39045,15203,6880,3413,3004,5045,0.975
11,l,275,158,143,166,129,166,246,657,1109,1579,1382,813,944,450,357,328,373,458,346,454,381,337,145,58,0.955
12,m,268,398,587,715,912,928,841,1068,1815,1646,1402,1568,1279,1523,1928,1915,1865,1624,1264,669,379,310,250,229,0.935
13,n,97576,21700,6736,4014,2942,4436,12182,41989,208790,768151,934608,1269171,918361,1052897,1043005,906625,760408,602294,539231,746564,1123783,1292136,1125263,533959,0.91
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985
15,p,25208929,15925819,8286323,3839024,1638842,653947,390082,755471,1851763,3400688,6008360,9390852,16311358,23388042,28392514,29749115,25923212,31506011,38407423,43991129,44885965,43149260,35439028,26906273,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,5120624,2154365,1441435,1980459,3934916,10508278,25461207,57041472,85105423,106835339,120782290,132957550,147536033,164173176,164854255,166303486,181439613,203099576,247969481,234724751,199637519,140641451,66844141,23372765,0.99
18,s,76299,28870,9885,5635,4115,5091,12740,48862,203989,418885,557483,569922,536486,542643,488802,459738,419957,397039,449170,666698,2248713,2430116,1234176,2339247,0.99
19,t,172587,74221,51993,79720,83599,91593,119813,331342,633051,776095,784698,537506,809615,1139587,1308900,1742323,1126364,995461,1121480,1283011,1559145,1598668,1339896,621041,0.98
20,u,485,156,67,54,68,208,790,6404,18581,26703,25542,24756,20190,15463,12757,12370,10564,10594,13024,14398,13272,9490,4506,1444,0.92
21,v,372,2369,9120,18464,22022,15544,13050,15482,19031,17225,14857,8951,9910,25070,50002,58675,35646,12371,2868,458,143,86,77,165,0.975
22,w,96,103,84,88,86,72,78,94,170,230,931,1071,984,897,997,1107,957,1092,922,243,240,309,333,192,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,169552,525283,1342585,2204707,2865674,2193270,2909413,3590031,3452746,3579470,3108921,2165960,2758912,4219421,5890420,7275970,7384542,4309662,1745793,691769,280534,149429,97439,90516,0.94
