,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,189966,135637,106125,78994,86959,98349,121249,147952,175524,197753,210566,238961,257402,268339,264749,271933,267700,280514,307736,316941,334348,344435,312982,267690,0.965
1,b,516,211,99,145,244,320,1006,2183,4314,6087,5728,6002,6505,12241,8157,7365,7188,10028,12531,14302,15773,11553,6014,2068,0.965
2,c,291208,138842,97556,71684,82567,81869,108012,213787,558839,978168,1381265,1409173,1393826,1301431,1572084,1594343,1842770,1846530,1712758,1645448,2083158,1750796,1073990,709420,0.995
3,d,17535678,4668114,1529436,917988,639743,785176,3322189,18472943,83076939,155610421,227719922,249867150,249312507,271785253,326811810,307480722,253387876,216476841,179328899,216897737,311204119,336765926,220884386,79910523,0.955
4,e,68265195058,65879182859,69251897032,69446132673,59017118704,46565271478,34269196441,26049024949,21896215410,20540484170,22288440547,23512610627,26204177598,34170717255,51632815486,75384356810,86886570711,95834561902,96190411456,95669232597,94490713077,95140487873,95652664265,81765222047,0.915
5,f,20873074,7420193,2636377,1357522,1048988,980200,2117426,6290072,21715005,54834424,79300168,106099748,78951270,108836981,142217793,150577357,152713396,151835401,148905707,159522828,158721480,211612365,160947177,69193969,0.95
6,g,2,2,1,1,2,1,1,1,30,5,4,6,4,8,6,4,3,9,5,4,5,4,3,4,0.965
7,h,15717,4458,2015,1592,2589,4630,19405,52933,136639,204090,265337,291678,288135,335661,378706,406419,436461,456438,486557,656375,565603,402944,196057,67354,0.955
8,i,15360496,6481795,4257512,2785432,2277335,1812141,1857775,4917950,11979802,22245339,30251087,44702633,44281339,49322676,73288602,87432160,79196750,64901793,51127240,38971155,39556872,73151502,78417953,45036367,0.91
9,j,30155207,63032446,80749292,109067903,168432615,133185050,150396929,161964940,182756554,175532644,147804143,159150283,232701480,331038493,351336005,234280756,96715162,31160154,9313327,3133088,1451668,1443697,3898603,14041464,0.935
10,k,12846,27107,44745,75009,76869,107573,132390,134921,130713,110546,89352,99705,128081,176478,159616,187838,174871,69912,28767,8760,5131,2707,3208,6345,0.975
11,l,22,19,6,5,12,16,67,353,1201,892,777,786,700,891,1016,965,837,1209,1595,1517,1344,779,230,83,0.955
12,m,362,678,627,1034,1202,1054,1236,1717,2026,2418,1848,2179,1869,2944,3472,3510,2845,2493,1583,811,590,592,571,356,0.935
13,n,83139,19277,5554,2626,2221,1961,5288,29774,260588,916530,1125661,1828186,1230435,1659351,1713197,1393870,1227376,981352,883626,1294104,1587970,1907190,1279492,772796,0.91
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985
15,p,30598005,19444166,11016431,5254103,1919046,660199,443616,854991,2283156,3988130,7199920,12331874,23657090,33078190,38032191,38758486,33804497,49096388,67422715,78769146,84659156,75808729,56958971,45630915,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,4831098,1990242,1314145,1893141,4360387,10467593,27013142,69137063,101419339,133069095,141553206,153361417,175039473,194304830,211390963,207377396,213016912,256619737,300968690,273163384,226752704,145923965,54865449,15874678,0.99
18,s,73110,24942,10027,10942,36633,6930,18194,62960,284743,556337,733103,866086,756017,979223,929503,739354,655667,711858,805955,868846,974490,984457,679912,252959,0.99
19,t,176502,64595,47523,67035,94328,105327,157361,412971,837342,1074910,1322900,1038392,1325925,1622896,1766516,1804225,1706073,1498497,1790156,2693791,3020970,1999527,1528318,444244,0.98
20,u,502,143,44,39,74,211,884,8134,23901,30938,29233,32347,23300,20288,19521,25627,27777,37102,54034,56438,42840,26229,9745,2398,0.92
21,v,494,2996,10629,18435,24052,18946,12975,15135,20553,20832,15911,10136,10854,31428,120326,149103,41310,9824,1749,628,131,79,83,206,0.975
22,w,117,500,221,254,289,248,381,395,617,731,2054,2233,1458,1726,1376,1398,1594,1629,1703,515,638,583,509,426,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,197036,615946,1709156,2699552,3243466,2436988,3087352,3668252,3606282,3914836,3523785,2694131,3547564,5672962,8020601,9884597,7140718,3385298,1400711,476212,223548,130424,107664,122836,0.94
