,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,269210,227731,204327,194438,191272,200944,233839,264028,277839,290297,272197,307063,335478,331946,330809,322364,318631,345322,356217,376627,377395,390272,346419,320065,0.965
1,b,76,91,75,173,294,718,2131,5097,6335,8173,6358,7666,6281,7597,8607,12168,8182,8903,25536,12564,8066,4078,1008,340,0.965
2,c,112313,162295,145781,98917,119856,371321,324497,605766,824549,1120061,1582901,2153560,2681345,2548431,2666372,3333961,2319209,2287752,2500729,2585201,2707980,1834725,996774,489711,0.995
3,d,3368850,1262089,673732,503274,661204,2827809,12628833,51712502,98109300,160524738,162395123,162962644,176893845,211158207,196710699,182087849,152476681,127888912,145425857,218176415,277123198,190000828,63694132,15498206,0.955
4,e,51970680249,56562483249,58849124653,64161294441,49084956806,35385496125,28294462782,24915832133,23535815017,26907777479,27346574520,29282477641,36286792840,51525779421,74870500416,93795073917,103301963352,86433887717,86396303843,85103436906,82898594898,79429088345,65286258280,49882650057,0.915
5,f,8349704,4398307,1959245,1143227,1167450,2204588,10177080,20599167,70142423,69368427,84322192,67280843,83392662,112846525,119423146,156320819,139767636,135840719,130256973,139614602,191018504,137072522,59073010,17521650,0.95
6,g,1,3,0,0,3,3,2,1,2,3,6,14,5,4,7,8,10,5,9,3,3,7,5,5,0.965
7,h,4935,2501,1715,2651,5869,23065,66431,140341,209037,266639,296313,298028,326859,405246,461915,484384,503891,496237,522922,560561,480010,247870,77352,20869,0.955
8,i,2848964,2530144,2529802,2457650,2250113,3005451,4417834,10642803,17910141,24574561,28913595,30890273,34458064,54413890,76475948,68766097,49673544,34284284,25341064,26507812,39369986,35535082,22903096,7711487,0.91
9,j,36596106,52281850,75227598,97519528,150459951,108688475,115617729,128769347,136421286,127350147,107048787,128207145,241056099,325828905,309918018,188148521,73030817,23656511,6888179,2261626,1177966,1318771,4217382,14691270,0.935
10,k,10730,22926,37113,64017,64788,114583,125172,127631,112964,107236,85587,120208,130736,161815,211058,251726,182907,97859,42423,14316,5265,2850,2418,5138,0.975
11,l,8,6,4,3,7,45,255,444,509,599,547,1390,661,716,849,1484,1205,1456,1899,1245,1104,474,110,60,0.955
12,m,4821,6440,8045,7808,7298,7024,6493,8648,9689,6807,8937,14650,15299,21570,33951,31870,30180,20913,18604,15000,11527,9974,6368,961,0.935
13,n,14440,5826,2629,1712,2058,4545,25828,154552,631029,797355,1128778,1017983,1136670,1336243,1227245,911771,737784,728533,878933,1270262,1400513,951828,307940,65243,0.91
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.985
15,p,14529800,12570837,7372075,4646805,1772201,832512,943930,1896700,2934172,4560555,6178114,9750426,15815024,23387756,30823823,33734479,33163955,41270032,58898350,63496930,63177327,46095325,28388269,18546601,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,3290436,2097025,4716277,4801053,10552825,28913429,66071851,107253013,140407668,157545350,156111669,186766503,226798699,264083536,266318356,293976446,301985059,195926375,212534503,198623172,142036227,71325115,23282456,6531874,0.99
18,s,21007,9465,7154,8114,8698,20863,70070,301434,534647,743313,618388,688289,832465,791366,730915,732689,734401,703895,940634,1078282,1219389,712537,241832,61918,0.99
19,t,44380,34407,37582,65341,93501,152027,257068,555388,760233,879625,808320,984378,1041931,1226220,1468807,1633459,1472868,1722029,2039089,1801899,1267763,738336,343974,122730,0.98
20,u,99,54,33,107,105,679,7387,22022,30874,26658,27700,30119,23398,24230,30909,49099,48360,77042,86519,63773,39130,12382,2736,471,0.92
21,v,545,2513,9486,17542,19896,12550,10608,12526,18192,21233,15380,9657,12554,33116,60437,61488,32248,9593,2198,379,192,94,94,288,0.975
22,w,587,618,494,503,477,452,640,807,762,3017,1797,1361,1131,1626,2077,3057,2465,2407,2053,1937,2138,1525,1216,1242,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0.9
25,z,228902,728249,1886570,3009984,3602261,2506940,3173530,3678966,3627220,3905256,3358669,2804246,3632109,5725468,8401728,9669379,7636201,3767659,1343193,476207,228807,134329,113245,115944,0.94
