,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,224671,233648,240528,219000,191087,170404,147245,141107,154011,147207,152113,174357,186625,185098,189049,194463,185981,175506,204988,203300,193491,203683,212249,225508,0.965
1,b,284,124,99,73,160,281,672,1684,2593,3317,3479,5238,4415,4784,3722,3363,3015,2820,3443,5772,3686,2873,1116,466,0.965
2,c,198805,138885,100310,86785,108666,120221,182837,278419,368387,557156,654932,664278,643416,737942,720671,787657,797340,756097,846328,757467,837217,978047,533798,235019,0.995
3,d,6364162,1883104,806228,518817,615826,2628684,12721585,45591385,94554020,149546132,174776370,175271794,208010838,234399456,224161604,180445356,130680070,116066323,128943007,189343190,264786446,243745434,105076230,22538237,0.955
4,e,40028119075,37190929784,38516760299,42095358651,40375799628,35294581291,28525631489,25336319472,22705734946,21998404151,21030221456,21780103690,26638097570,36717462500,50087085739,63572729777,69029545441,69246246266,72178423609,73563548254,72830394036,70991088614,66571271526,53240049060,0.915
5,f,9900888,4887949,2495916,1662550,1346261,1743721,3714977,9796942,22079232,36931195,54153187,50384691,66571444,78440776,81986628,77521889,64137678,55708078,60915748,79150977,148501914,128265812,67967502,24578121,0.95
6,g,1,0,1,0,0,0,0,1,2,4,2,4,2,3,2,4,4,2,2,5,1,1,1,2,0.965
7,h,6954,2991,2037,1492,3559,11299,32024,82215,138014,193267,222252,251631,310515,337729,334185,323710,287856,246440,240343,247722,244247,194808,79034,24563,0.955
8,i,4010364,1347502,575955,416077,372182,687059,1628281,4737327,11610912,20394385,28409662,29621788,27753554,36963307,44555291,46055978,36856144,27289620,19731192,20517604,38410719,55518285,43035078,16124426,0.91
9,j,29353196,57226902,89529594,123382455,180377017,160408949,159182487,176899650,181465198,165629265,147288797,152553305,271938763,433786741,454765943,268556254,95195782,31488339,9609265,4368258,1488755,1791023,5652006,20576105,0.935
10,k,15979,31050,45372,57859,58051,78605,90872,110506,124764,130374,90134,109128,138516,165717,178517,146486,66084,28922,11902,5128,2483,1865,3537,7835,0.975
11,l,5,6,3,1,3,7,23,75,122,156,146,232,320,193,246,138,125,140,163,264,213,127,33,14,0.955
12,m,109,115,182,190,261,308,285,497,483,624,523,1039,807,719,710,1161,919,584,435,323,120,83,89,98,0.935
13,n,28624,8539,4871,2545,2200,4931,20056,80247,265221,399751,538853,514242,642456,660166,630590,599364,409662,390733,533267,843694,1106802,1085984,583928,126759,0.91
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985
15,p,13066987,9904974,8324961,6181393,2420853,1155818,1020755,1384205,2234170,3364042,4662554,6890212,11225247,16870538,21151074,22602761,18939071,24360384,32724130,38001644,44083345,44009824,32304847,19650915,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,3077245,1173022,693926,928517,1989686,5313633,13734033,30941080,49830176,69617526,79584828,87537093,94542551,93831441,90872575,81819205,68665142,74076272,83176854,98959273,98535173,68405409,26403214,8135377,0.99
18,s,22668,9915,4527,3090,3824,7394,20303,68361,136390,181104,219227,264794,290826,308112,300496,270903,250681,272769,367127,543472,646710,527760,266429,69643,0.99
19,t,222406,245125,172955,146640,114308,127322,118078,265221,400109,593497,890607,1341496,1657385,1722029,1623454,1142470,739504,495154,263321,326705,352663,410776,299513,207081,0.98
20,u,79,49,32,13,42,140,472,2201,3364,4721,4946,4386,7047,5089,4666,3755,2603,2597,3022,4138,4370,2855,918,262,0.92
21,v,361,1676,6869,11954,15858,12154,9498,10870,14700,15834,12992,6955,7039,11502,22069,28146,19849,7589,2342,796,320,183,148,223,0.975
22,w,131,120,354,439,395,404,183,338,352,561,406,1265,1181,385,432,600,572,429,371,459,357,278,279,253,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,183581,557685,1603759,2999828,3917320,3292474,4138515,4837016,4977730,5334441,4338859,2850286,3303592,5199284,7087698,8041427,6694403,3198944,1268698,489395,207490,102095,66718,80502,0.94
