,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,196936,150811,113779,96475,80339,82700,86467,105132,145969,162089,174779,208285,238137,251499,263524,277116,285831,292435,312001,306446,319755,328944,306529,260317,0.965
1,b,329,172,104,175,80,336,3290,19498,15870,8021,9621,8234,5763,6001,6992,8311,7555,9978,6862,6054,6526,5619,3259,1131,0.965
2,c,301722,170491,102935,87878,63281,66048,96533,178558,355539,664024,996590,1362033,1387247,1315156,1594678,1616835,1695911,1703657,1600456,1599760,1373479,1516662,1073539,731699,0.995
3,d,44401123,12352534,3773588,1509286,843795,903105,3020677,14626434,63438030,129933556,212954029,243913878,230232856,252407380,259941484,239662693,214828906,204944903,187069333,201822609,303686466,473451058,506624593,243859776,0.955
4,e,54677816312,49017451203,50329724917,52740103906,48622176949,37678091028,27549571032,20731813621,16622756001,15734209297,18197196725,19409579016,22196902419,28116368084,41905485953,59474621849,70530926292,77004482133,76402258370,75724085521,74448211900,74444796669,74814479129,64930669535,0.915
5,f,33907868,11856181,4641507,2600980,1612754,1240819,2294582,7615776,22605566,57655242,75310323,105202464,72086522,98812209,133990347,136952923,141162347,123550586,126377649,218740239,169121928,329472258,257189063,212695746,0.95
6,g,0,1,1,4,1,0,0,0,1,2,2,3,3,3,3,8,11,12,2,1,1,1,1,1,0.965
7,h,23995,7471,3344,2343,2076,3311,10034,33607,87128,156988,231512,280279,298016,348859,377335,370777,355720,383687,319887,335911,308933,276546,188668,89879,0.955
8,i,23137706,8537350,4139578,2369114,1645435,1151813,1267506,3419090,8546404,17479963,27186702,36045808,39120576,43096834,67050528,90194125,79366571,67140765,56260728,37608579,37054782,61217463,68570016,54493789,0.91
9,j,36828658,61997816,98891538,137962714,230138297,184813754,186513535,204828748,227284808,207098770,172472204,185407240,297903141,436983518,561002731,466912222,182000784,67254147,18977365,5986672,2247930,1755055,2988985,9711044,0.935
10,k,11237,25638,43698,51610,45957,66686,71934,69135,71532,78973,63555,67891,63903,77430,105762,82157,77698,45186,17617,9642,4011,3261,2607,3798,0.975
11,l,20,6,4,4,2,3,6,30,112,264,377,404,450,404,480,527,492,421,285,299,305,250,134,57,0.955
12,m,127,220,341,487,517,500,457,745,1080,1105,955,886,764,1165,1566,2159,2017,1461,668,322,205,177,130,123,0.935
13,n,149742,30332,8944,4503,2389,2140,5697,35505,202640,938404,1136660,1503131,1114460,1530286,1494320,1170214,958737,760101,703055,951098,1502441,2040923,2165784,1111727,0.91
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985
15,p,18950853,11958826,8706125,3816208,1658896,759217,482035,591393,1508848,2971183,5354230,9424393,15124407,19543985,23258361,23433555,28237436,33332750,35552626,38037946,38597764,38027628,37671732,27036051,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,19466057,6864231,2664163,1569938,1740000,2907322,6389500,15894911,38139533,74957953,107581069,133827560,156431321,171460651,195516822,217309032,237265665,262319303,281456639,290059040,287638838,251856329,159473810,67766673,0.99
18,s,149827,48497,19954,10972,5714,5597,8917,27261,99803,255811,388188,483206,513314,620460,623489,627409,592184,607438,624066,734394,1044079,1284845,1309509,656607,0.99
19,t,257469,118162,74131,84517,69857,64495,79959,241896,461988,595457,635097,478017,724882,931074,1065191,1109329,1085567,971596,996905,1159019,1180600,1388644,1607415,733352,0.98
20,u,508,148,62,49,33,34,64,252,611,1729,3133,4847,5062,5343,6188,5963,7746,9996,8010,7601,7605,6939,4492,1886,0.92
21,v,318,1435,6732,12285,14759,10261,8557,10058,12629,12454,9168,6057,7448,21552,33823,36242,22104,8587,1960,453,168,85,63,132,0.975
22,w,83,172,91,97,363,106,99,69,119,151,17119,2474,195,303,443,567,587,394,225,187,213,218,221,331,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,164523,538000,1465794,2444526,3124869,2544423,3324280,3762309,3626474,3780545,3280452,2369457,2861340,4319566,6631413,8051713,7686929,4661820,1906974,656720,240784,121826,79204,73119,0.94
