,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,191328,138491,104445,93696,97879,107876,133441,160831,225891,254414,288072,396600,301209,291763,289989,291834,288895,308208,331549,337291,348054,401170,319622,260876,0.965
1,b,373,227,223,207,338,1036,2834,6219,8417,11286,9364,9288,11238,11958,14084,12272,11625,13418,15103,15720,13594,7447,2826,1081,0.965
2,c,273234,191458,160628,164084,509813,264346,457911,946194,1420183,1905356,2027938,2006064,1851724,2191834,2331434,2254575,2657308,2881027,3442276,3465507,2990532,1681258,966656,557192,0.995
3,d,3313954,1271332,673004,418433,672526,3679614,18801601,74553530,124850508,181686566,186068318,171606889,172470573,179600739,151267633,109596606,83108676,71485154,97077504,152143940,213839591,184559994,78049860,21498132,0.955
4,e,46344426069,48332852019,55135991471,50438248032,40547555482,29807594309,21883893909,19374640891,17726376879,18337661377,19022155316,21780685209,30256793393,43159890420,64706430834,79593998519,85682812566,84721342812,85616867190,86323122016,83870249245,85331183175,73376310505,53599670104,0.915
5,f,9201673,4453783,3090906,2386946,2160795,4289761,12013775,28838708,55418769,60934627,76536179,60552510,80741917,98809772,101734822,93005370,75171649,68060314,74258220,88048258,116428209,125554346,69597190,25339702,0.95
6,g,1,1,0,1,0,0,1,1,1,2,7,9,17,4,7,7,9,9,12,9,7,4,4,4,0.965
7,h,4635,2741,1140,1376,3871,17175,53476,141158,218778,302547,330004,346235,426498,461129,515696,509824,540941,579722,729813,872109,698066,416385,133964,27782,0.955
8,i,2780780,1803666,1474356,1110899,1165292,1898058,3434942,9069114,18063701,24103070,29376742,28603667,28335649,43847973,59520531,59882588,52533317,39935388,29462847,27580949,46159071,54194256,31502161,9856665,0.91
9,j,51972525,91490641,135792741,152227705,155860530,161275213,158518930,177231574,194426981,203510542,190452874,232498104,423140960,461090091,439586602,378632213,211322799,77984994,24763003,8365563,3366741,2930362,7252347,20240112,0.935
10,k,19138,36354,54449,79982,82531,133063,148416,176552,183086,135694,151369,138574,170769,204893,244456,190884,181015,103905,41292,15202,5146,2612,7743,5882,0.975
11,l,11,8,5,5,9,44,187,343,403,553,674,928,923,899,1233,1053,1314,1734,2303,2816,2335,710,217,160,0.955
12,m,882,1223,1656,1169,1312,1492,1276,2309,2311,3030,5580,7646,6038,9199,11791,9170,7190,3619,2034,1455,2020,1289,783,609,0.935
13,n,17876,5109,2671,2018,1761,5404,30749,173235,575621,722760,817696,755617,840111,750165,698004,549735,440369,450267,774282,1608595,1514845,1681010,925015,204120,0.91
14,o,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,1,1,0,1,1,0.985
15,p,31538312,24183602,15288192,7165077,2310107,981110,1041228,1978661,3097202,5602330,10207636,11775679,19374160,27765215,36931292,38369989,34488541,45742460,69155388,75676349,81781517,62402680,41006915,26037788,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,3379980,1980652,1502901,3147874,13195248,29728823,60054210,91978813,101038273,119590216,131563951,143649660,165266024,187690352,200096616,198326490,198398693,227045095,255602298,264988696,202609266,101125453,33566063,20878594,0.99
18,s,25562,9406,5927,4681,6187,20487,65401,299745,567928,792155,704950,661370,828621,713783,636336,546903,601649,652903,758619,941282,1064770,992273,445993,114881,0.99
19,t,45168,23346,26123,29133,49135,94746,210741,501877,731236,906009,850266,1030398,1116299,1239290,1702994,1847930,1875823,2166885,2564553,2641017,2076841,2073059,525175,155489,0.98
20,u,400,225,183,199,406,1196,7499,22102,32232,32857,37909,36290,38497,34327,42874,47322,43439,51476,63324,69360,46340,15370,13512,1294,0.92
21,v,379,1861,7546,14887,18588,12422,9428,11140,16018,19961,14927,7708,8426,20935,50557,47135,28570,8999,2035,551,186,102,82,234,0.975
22,w,151,180,227,277,363,290,246,292,415,1822,1651,2569,1943,3348,3888,2973,2476,2070,1748,1215,664,520,535,693,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,196745,638643,1898314,3008083,3632959,2506260,3249833,3805101,3805870,4298799,3884887,2846602,3591491,6072222,9882738,9946257,7627122,3573213,1334084,486720,199784,114452,86653,104297,0.94
