,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,241926,190637,172839,165334,181175,201931,224991,250986,272198,288044,300903,349683,388821,397006,402295,418478,454461,504443,536636,621938,560301,501822,413810,315920,0.965
1,b,2097,1415,1480,1898,2217,4388,6638,11263,14872,16158,15236,15793,19437,21072,20824,19309,22342,28135,28873,28003,19506,11946,11387,2575,0.965
2,c,150605,113171,361850,231819,150617,104560,195082,374662,639912,1058490,1223699,1431440,1269593,1249072,1488812,2323269,2076341,2490884,2630573,1768645,1577082,1194756,804034,362884,0.995
3,d,4774614,1879120,885679,602375,709232,2932428,15873792,62673428,117364175,188623014,210917230,206235299,225502767,275173611,262918265,226227619,180187216,162253645,199586885,253338703,335317975,224693863,79619728,19286022,0.955
4,e,59581303108,64117792115,67959160230,61990520276,44409428060,31878417994,24142089943,20628343167,21643897025,22437242925,23526746060,26408923767,33831063243,48576593307,72798562923,90352980922,103274213659,104645197818,101734668594,99562913075,96800188244,95931075051,84661117803,63498968240,0.915
5,f,9526125,3944741,1786227,1080812,1081394,1424443,5086561,12400925,31100344,56315356,88600979,75140717,98290599,123053813,124564110,125574362,122554045,111714463,103982871,155519838,182364726,177454195,95174020,27137162,0.95
6,g,2,1,2,1,2,2,1,2,3,6,7,11,24,9,11,11,15,22,8,5,5,5,9,4,0.965
7,h,15385,6427,4570,6084,10943,25622,63093,153222,256066,350583,412096,451479,569439,615280,705541,731770,794568,901115,862083,922253,678679,376790,166884,56105,0.955
8,i,3708542,2572927,2427850,2159681,3174383,3091651,4165572,10348876,19879137,25339778,33537957,33491817,41711585,68273151,86620957,76768706,60463684,45079575,29447871,31117004,71771252,143870408,91347338,17325975,0.91
9,j,28557091,50219495,73869292,115247762,209532459,148453704,151345595,156783289,165891319,154292212,137304924,165609160,222925731,295014727,303824011,206440217,80581594,22472858,6194018,2138164,1457760,1656648,4122346,15852913,0.935
10,k,18670,37395,63576,93404,102836,167195,165595,172710,163194,174145,134460,164037,228561,309214,406795,424955,298838,154555,55208,26451,10393,5331,10030,8644,0.975
11,l,16,12,6,9,13,45,164,351,557,662,730,934,1091,956,1102,1056,1305,2155,2018,2503,956,418,143,40,0.955
12,m,389,413,627,923,911,1064,973,1309,1727,1833,1815,1806,2550,2850,4319,4785,3717,2922,1262,897,549,464,401,291,0.935
13,n,19448,6033,3291,1828,1753,5607,28609,198030,732646,979906,1309331,1193285,1642222,1647821,1451072,1355877,1046165,1125253,1399701,1759756,1842519,1382876,562991,107101,0.91
14,o,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.985
15,p,23723658,14866817,7584850,3277664,1117404,600350,902032,2151294,3769698,6550375,10431200,16321572,24530619,34409878,41425794,43033247,56103100,75985004,88326853,98546027,85870436,79055282,55421575,33322212,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,4902390,2926663,2639844,3944982,8111095,18205021,43618440,82769844,107923513,117846157,119785150,127953496,153108466,167555280,190159166,204279060,212326196,245529669,265416327,254152276,193239146,95158112,36549810,11103302,0.99
18,s,23681,10637,7693,5506,5850,17996,51176,244028,521103,806069,804801,859804,1141186,920243,863013,856193,899291,1015499,1174291,1424399,1247211,884466,398434,161667,0.99
19,t,48561,38804,48424,88217,123394,202249,302694,658531,968742,1082596,903146,977165,1406870,1630844,2113451,2366200,2141922,2488611,2437100,2027488,1711339,849330,467731,127331,0.98
20,u,187,64,41,84,111,555,6909,23129,40113,34033,37348,34597,35086,30420,36480,44195,63193,86091,91857,82807,50271,19011,4862,819,0.92
21,v,639,2927,10201,16417,19668,13466,11579,15188,19654,21749,15874,9860,15608,42626,78831,81628,39721,15440,2098,662,177,113,123,288,0.975
22,w,1030,855,704,867,995,954,888,1079,1810,7394,3719,2359,2413,2538,2034,1305,1395,1402,1088,1466,1072,1042,884,543,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,285161,847152,2107894,3554159,4503716,3460888,4352338,5030288,5249253,5380152,4778644,3808202,5938588,8706311,11841136,13450015,11016257,5551130,1928435,760883,311990,202261,148135,183448,0.94
