,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,235706,240024,201218,177330,127955,100344,116761,137785,167313,189759,221414,246745,261354,264804,256896,251144,247551,238925,244590,251973,262111,286603,273528,250540,0.965
1,b,140,123,120,236,452,853,1497,2489,2730,3230,4919,4832,4946,5160,4986,5126,6213,8110,7096,8517,5766,5112,1746,898,0.965
2,c,403696,433640,201697,426777,195749,126890,206624,356959,345825,502315,704207,893672,1075987,1268349,1126041,1189313,902220,930573,1011764,1159890,1240779,1116686,728846,357674,0.995
3,d,7766882,2231937,827159,416474,520115,1441894,5196862,16191086,38654799,63948398,84382425,88953260,96150142,98104822,100705814,106316349,109428343,101770574,125558305,144865966,203688445,233364853,168111239,59780469,0.955
4,e,28668514337,27047715488,30014495958,31934382495,29010494208,26714863434,23619511891,18815429577,16044244836,15116028601,15834685451,16706926317,20612518668,27503843104,35573647838,44704489323,56577517152,58466536127,63312800488,61167403495,59539321523,57370602325,56342992351,47508879216,0.915
5,f,7182827,2518224,1360137,922577,658378,1052071,3012143,9151304,20683855,36900073,54175666,56013287,65001579,82244494,89818692,85192180,93152204,81091629,78839608,101920367,138587595,138578904,80406939,29515429,0.95
6,g,3,2,4,20,31,10,7,8,8,7,20,16,11,16,14,12,12,44,16,18,11,9,9,411,0.965
7,h,12450,4560,5883,8872,8718,16637,51996,124025,191391,261979,383682,405140,396656,395790,408705,422495,402777,425987,398382,469430,538342,371965,165664,48607,0.955
8,i,3987821,1779417,1027689,785938,679729,956938,2176359,5869245,13044274,21775076,29465525,30055714,32965689,49128151,51969349,48985325,45586347,35773217,26966810,25584472,34104078,36566816,28614908,14499839,0.91
9,j,36675644,56481000,77159788,96676353,119657727,141298899,134001832,138562930,151293783,163967852,162451528,183483538,351065715,472102591,410272048,297505780,149499673,59492052,19284318,6109025,2604183,2580049,6795424,20138909,0.935
10,k,24420,32459,72113,111787,98675,355152,183309,163304,160211,192234,120960,127282,162980,200132,210996,276591,136601,69038,27519,13312,7650,3266,3729,8376,0.975
11,l,8,8,15,10,6,61,41,66,102,146,262,258,235,205,220,199,854,295,276,281,274,169,129,112,0.955
12,m,581,505,626,988,829,650,895,1076,1223,1419,2890,2619,2028,2709,2943,3199,3519,6325,1705,1171,771,614,381,352,0.935
13,n,33231,7864,3903,1499,1411,3582,23793,61058,201483,336828,489739,461569,480031,520807,552554,603558,571733,508035,624098,928000,1226924,1163923,782730,292903,0.91
14,o,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,11,0,0,0,0,0,0.985
15,p,14023755,9377622,6505152,4015459,2022784,1057661,816454,1142604,1716389,2825915,4193111,5906972,8753507,13899754,19406006,23343162,24109878,27172825,32226610,34816736,40996797,40733805,33862216,22001655,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,3087668,1010606,587816,756600,1705510,4971058,13718292,30564120,46574230,61233134,73808307,79458625,84116571,86062660,89891195,96005691,104518573,110898090,133739448,144901537,147684753,103580508,46255536,14910881,0.99
18,s,53612,29391,20718,23773,16296,18314,46257,114709,211484,458245,419957,394425,386221,360075,416836,433309,435634,651392,578101,768438,890250,782625,431593,179537,0.99
19,t,58746,32123,25422,29740,45802,77621,149975,321536,652996,1051109,1133101,1058754,1182933,1295428,1438918,1817178,1054468,905361,733031,738708,927466,921613,634870,254671,0.98
20,u,192,82,96,67,133,577,2047,3822,4589,5142,7036,8773,8485,8545,7589,7007,7051,7361,8149,8561,9540,6317,2641,722,0.92
21,v,416,1500,5328,9335,12048,9578,8373,8465,9580,10897,9631,6047,5599,9275,14495,18412,15129,7405,2145,585,207,116,123,212,0.975
22,w,630,1540,925,1577,1450,1215,743,851,695,2583,1141,1149,1145,951,691,577,629,1336,960,479,368,329,316,249,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.9
25,z,197464,496627,1256902,2088485,2858883,2657712,3399577,3838659,3769040,3937562,3645225,2689666,3145087,4982385,7720770,8450292,8222406,5003065,2155814,786229,281648,133049,93963,110906,0.94
