,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,191838,153427,122170,105483,99474,101552,114155,136589,157828,177728,194384,224979,238924,247876,245891,250919,231999,234143,242260,251564,263669,266681,260429,233694,0.965
1,b,108,75,77,105,272,753,1404,2746,3491,4201,4627,5220,5168,5769,6316,5515,4688,4497,4756,5657,5505,2991,1109,438,0.965
2,c,345388,279266,199347,168420,220505,292338,382900,553719,722859,993626,1215418,1431930,1605526,1513330,1525829,2660625,3006493,3810512,2303123,1665950,2012937,1555621,770663,278846,0.995
3,d,4882217,1476209,631791,411266,554719,2600266,14688219,58881089,113477598,161320181,181420778,177939400,209646051,233186679,214229424,177870586,189576997,163612031,111901356,196131217,281230656,206554221,73914859,16167518,0.955
4,e,62388314955,62903131116,67738230284,65437078135,52236212997,39592934085,27928983961,24318375403,23620031828,24303453558,25521314683,27993616933,37799129601,52771321644,71493389129,91502717412,96232110709,97333833695,91245675294,88594737539,89335693177,94854213183,79947210853,63797746393,0.915
5,f,10139063,4047924,2750672,1689047,1475413,2615041,5588230,14457630,36547201,53852778,72202970,71997826,92946319,103957462,98797773,113272935,106252184,96250883,90609530,105031115,181278287,170275408,92289100,31932493,0.95
6,g,2,1,1,1,3,8,3,8,6,5,5,7,6,7,6,8,10,13,7,4,5,3,2,3,0.965
7,h,9738,4014,2678,3144,6045,17702,45331,101902,157558,200363,243685,269349,316071,345544,357091,353886,303774,270217,250967,277441,277609,201914,92536,28617,0.955
8,i,6325739,3528541,2572450,1808336,1652941,2082686,3290068,10746188,23424577,36277275,50220928,55934860,68822357,102477780,97891887,80075821,52284671,32856864,22952654,25401960,56735774,67483038,50313404,17475591,0.91
9,j,36551066,71694774,113977342,152098445,214176351,178364332,206960011,238639310,253330625,204779068,158293705,186451116,306724464,440415288,403231676,280975439,113322024,37696678,11592210,3848818,1882849,1946212,5458748,17205554,0.935
10,k,12131,23834,34807,38783,36052,55398,58732,65469,79943,67332,50714,59018,79062,132340,143417,127069,61068,23583,8118,3279,1689,1384,1951,5782,0.975
11,l,9,11,4,3,10,36,73,215,223,207,203,299,267,295,252,199,188,247,271,237,277,149,70,24,0.955
12,m,316,673,749,808,1278,1271,2438,2124,1813,1634,1379,1281,1443,2233,2961,3350,2438,1889,1326,728,458,301,228,224,0.935
13,n,19628,5486,2483,1745,1946,4711,26108,143463,420129,532834,667776,700056,854185,818363,755639,689576,508353,457802,590565,769234,1158322,984691,429937,112015,0.91
14,o,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985
15,p,31209258,20270747,12169091,5678377,2150519,944496,873912,1514417,2331912,3631715,5508311,8864292,17132987,25501086,31240746,29011298,24720548,38073972,50027739,53365260,67355312,55464557,40036526,32102758,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,2908466,1406716,971252,1241265,2712703,6882465,18669304,40478973,59553567,78112998,84225744,92927421,102274100,104464083,107799879,99375931,83793311,86241300,119285350,126894618,112596594,66533413,26003972,7706900,0.99
18,s,17058,7337,4822,3562,5378,14663,41970,159609,338180,436592,416547,425312,564176,565075,482925,445435,363295,346357,392277,616423,745482,532627,215170,66027,0.99
19,t,107710,64292,69845,132741,143561,163118,220470,600019,1030523,1214080,1574243,1890457,2116993,2334396,2364985,1970956,1258609,839456,722725,853538,1036298,854469,493487,240221,0.98
20,u,83,46,29,32,83,362,842,2591,4441,5761,5803,5183,6402,6646,6155,4394,3950,3915,4549,6414,8391,3447,1033,240,0.92
21,v,437,1593,6238,12185,14930,11444,9866,11725,17032,16820,14583,7917,8146,22594,46441,45406,25458,7804,1699,441,156,92,87,218,0.975
22,w,585,592,362,406,396,360,382,697,924,3666,1135,846,1384,1318,1291,1262,1385,1171,705,600,704,641,955,1152,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,192336,676277,1728452,2883728,3720472,3069309,3671592,4420456,4389977,4581938,3916819,2634988,3404260,5490028,7978847,8757047,7340256,3634701,1464730,590843,279438,156896,102187,98986,0.94
