,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,214992,177206,146882,135058,123480,118381,130630,147728,169784,196811,263527,232105,306934,277322,258055,239098,223705,218533,216741,229172,237882,255910,263520,242362,0.965
1,b,67,49,33,38,116,229,604,1567,2434,2978,3654,4122,4269,4402,3928,3544,2744,2543,3028,2880,2841,1872,653,218,0.965
2,c,135367,88102,51811,65528,70653,82895,144823,275702,491425,573572,639189,718255,806038,867856,963495,842144,712544,642508,633944,760233,873102,723213,530963,226889,0.995
3,d,5827870,1948852,1023122,593949,752942,2871465,14955672,54932986,121312699,180761507,211432990,197981529,237632306,260847903,249773899,212806726,154874601,133227148,146256830,249081157,313431067,255266809,111014760,26051430,0.955
4,e,36986740941,35757999788,39881810685,44911086423,39006840205,30691552643,24906494320,21025215990,18969515291,19512407317,23313039282,23006241836,29068573551,38985656475,53205172122,62595620564,65118645027,64077736779,64623346902,64367237642,65831932536,66221695338,59435709659,42782935795,0.915
5,f,7988133,3153643,2053213,1337329,1185997,2185195,4844371,11191068,25649266,40335291,72104148,60829280,70259009,77754650,85340195,74521525,70272153,66230684,61303480,80755519,134888614,135589366,70761456,24991151,0.95
6,g,0,0,0,0,1,1,2,1,2,3,3,6,6,5,14,6,6,3,2,1,1,1,1,1,0.965
7,h,5911,2718,1460,1446,3600,11070,32737,75580,122087,175968,215930,266371,291196,298094,312417,278176,259998,210523,202706,200971,212288,173762,73737,21181,0.955
8,i,3366524,1261516,766416,623470,691488,1091229,2024553,5403322,13082177,20325643,29144845,28833017,25968340,37537137,42200812,41808513,32645038,22450092,16301091,14580943,34194379,50271334,34205008,10928674,0.91
9,j,44601942,78479360,112032386,150438611,219609508,176792693,205186803,216910404,223331693,191107548,149064470,178626571,263948879,387517029,413939681,280314028,104075035,31635520,9096189,2990642,1359394,1844669,6656803,20559840,0.935
10,k,12037,23041,34485,40839,32699,53022,60009,68827,69984,74311,55606,60915,88939,101266,86655,93488,52226,16071,6767,3352,1956,1341,2318,5022,0.975
11,l,2,2,1,1,5,9,27,94,91,547,400,263,394,199,195,130,120,116,200,258,206,155,42,11,0.955
12,m,65,176,284,321,489,563,570,763,1092,1203,1174,1227,1782,2305,3234,3047,1986,994,557,267,133,106,85,85,0.935
13,n,32113,9868,6518,3429,2297,5036,23244,84694,233638,356310,489314,488470,612454,578466,618089,563488,389637,381191,567207,825784,1071903,1098516,515510,132012,0.91
14,o,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.985
15,p,16589320,15163335,10664507,6021561,3237895,1344892,1192388,1849251,2491657,3449621,5064772,7184427,11714174,17409926,21178794,21694596,18621624,22872265,28649472,35169508,46477097,40338903,28192558,17429496,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,2513389,1000893,636479,844399,1998831,5421358,14579058,33363105,51613211,68535781,78262648,86906172,91527693,90526913,89809719,80757486,66388189,69108253,80378508,93376084,95807193,66065686,26916750,8205407,0.99
18,s,21272,8725,4066,3165,3312,8708,24541,79364,184091,269144,301402,303366,410766,350592,396713,316739,292083,307468,352051,724641,490933,459868,279202,83794,0.99
19,t,104606,65952,54408,89550,93523,129407,157839,422772,662416,930038,1078605,1436449,1933795,2081242,2036466,1528097,872638,553180,527846,502853,625098,572192,380362,189874,0.98
20,u,256,22,14,13,54,178,655,2071,3280,4710,5342,5207,6292,6845,6068,4803,3420,2974,2746,3244,3970,2762,860,192,0.92
21,v,288,1668,6300,12592,16144,11849,10118,11741,14835,16368,14707,7151,5795,11071,27981,23702,17028,6612,1696,456,130,70,45,75,0.975
22,w,118,165,122,165,184,134,189,207,307,366,412,567,588,608,759,846,412,503,333,392,401,269,224,291,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,172362,639157,1696285,2946847,3924475,3184340,4248715,4883959,5270929,5697972,5846213,3828753,4243379,6495344,8832919,9895833,8410867,4204801,1667454,590862,228472,121723,92557,99449,0.94
