,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,192108,137227,103852,99299,93119,106501,135365,165883,195989,221014,258317,263606,308091,319507,329388,344930,354079,374230,391884,398171,389790,367462,325299,252259,0.965
1,b,509,426,322,339,390,1057,2998,5704,7395,9682,7110,7664,8532,10451,11628,8787,7204,8892,9495,12645,9509,4865,1491,580,0.965
2,c,167496,137808,111826,103041,80370,107487,228217,491556,795336,1099478,1317157,1388742,1300344,1669046,1529040,1904534,1904978,1889076,1889371,2082715,1951618,1279275,649917,227798,0.995
3,d,3527992,1295021,619108,422643,564165,3001945,18572365,80030851,143095299,212032860,235513043,237470803,254592132,314047107,288571739,226723022,178536719,172878045,188400658,286052040,452788739,240605510,75393734,14637087,0.955
4,e,55157063089,58582791976,66180423951,62173730185,48094915757,33480507553,23359852653,19717346673,17567219727,18089240273,19498811091,21456746729,30724094095,45828737396,69000307435,87577722810,97338733984,98164002164,97495369938,95510526832,92166136283,92531424095,80030915858,60031949100,0.915
5,f,8627070,3725107,1900655,1213531,1080239,1908377,5655736,17061670,41935232,67696564,92412585,75373227,98438454,126834820,135907489,134760144,125700889,117709157,133043718,125354298,178521422,161451492,81709479,22974553,0.95
6,g,44,30,15,22,24,21,23,23,29,28,2,7,6,5,10,8,11,9,6,5,1,1,2,1,0.965
7,h,5039,2363,1270,1583,3748,14224,44909,128103,185769,620192,236639,244803,297922,351959,374283,363210,369773,387595,449299,491086,438640,227798,67764,14821,0.955
8,i,3097966,2128032,1749522,1548319,1727176,2309723,4135847,10901913,21595195,30132607,37697368,38191539,40037142,66895156,83447259,78126143,60087578,42496668,33574553,32930168,58302939,63024666,37012094,4866027,0.91
9,j,30213374,47037235,73777441,101764647,162304536,115321734,121969747,140257719,162589202,147922372,127256691,155184963,270381687,366919358,374061961,245170410,97633685,27323506,7404219,2527881,1278531,1558249,5016908,16858827,0.935
10,k,31478,56525,87009,129066,120086,193722,195377,195900,181352,194213,123644,137529,185195,238578,263537,346062,258226,110419,48291,23199,7711,3570,3153,7096,0.975
11,l,21,18,15,10,16,48,363,717,913,896,614,807,851,862,1076,1013,1568,1629,1851,1966,923,258,47,10,0.955
12,m,2586,3106,3080,4164,3914,4093,3999,4741,6329,5898,2195,2388,2702,3835,5255,4817,3333,2686,1578,1288,751,576,447,359,0.935
13,n,14365,5032,2822,2469,2192,5418,34152,255320,1058781,1107713,1442667,1089575,1554714,1520916,1643700,1083363,888668,866365,1176714,1525631,1961168,1230959,343032,67069,0.91
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985
15,p,27141757,26303780,16655596,7847109,2411029,1116554,1329412,2945837,4634871,6603060,9196859,13970617,23768663,42220167,54832145,65648824,56991832,78030476,104777657,116498081,111573922,82134885,49195252,37269987,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,2640900,1457129,1380145,2157864,5939682,21154697,46992556,90980597,126079656,153062026,164581967,172388503,208270554,220986653,234423801,227592370,220304082,256468508,296372355,302558734,202940191,102584238,31529994,8200733,0.99
18,s,21107,14258,7030,5722,6486,17640,63696,304548,599408,776710,612517,630371,814945,781568,684971,625643,672721,710328,845253,1168890,1175561,714856,226987,52537,0.99
19,t,50462,24074,18431,22953,34425,75217,195915,490507,784139,913380,700360,825877,952286,1093164,1410331,1635150,1721324,2406316,2761829,2860474,1942071,1001596,500477,169275,0.98
20,u,416,434,183,148,348,1757,13686,39144,56255,52597,52387,43764,42704,40014,48759,52871,56298,78425,111123,114434,61272,20592,5124,1100,0.92
21,v,1586,3497,11615,23324,25168,18078,15038,18374,38816,29272,17882,10270,12722,33112,80153,149076,38288,10314,2266,551,182,97,95,216,0.975
22,w,168,168,194,202,177,166,293,381,479,1267,1867,2582,2375,2680,2735,3056,2602,2384,2142,825,1079,691,281,187,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,209479,670467,1816878,2950906,3630907,2645008,3502338,4210539,4466761,5019891,4495277,3378756,4658198,7768430,11479040,12897639,9976960,4618990,1728477,578740,230587,133175,98346,137784,0.94
