,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,206985,160349,127315,112370,98677,95977,109028,130888,156231,178034,193974,218952,238116,242951,233651,231740,216754,212305,218632,234794,246023,260810,259847,249443,0.965
1,b,810,619,630,945,1107,1392,2223,4198,6013,6502,7441,9703,9230,10549,8373,7334,6790,6180,6902,8414,7693,5434,2592,1363,0.965
2,c,140360,72837,53074,44876,38775,60448,109086,224785,376054,518534,536127,593237,745597,711243,693534,640003,706355,585118,586376,746362,924865,736853,502409,245314,0.995
3,d,5677763,1666431,680693,403462,441146,1838606,10430112,38618507,83028848,123741086,145218304,141788020,158943249,165359560,159166256,146714614,107485259,82301908,97560421,133590388,206172533,200721165,91021239,23002779,0.955
4,e,44797489526,43199470802,50689575960,54235018028,46110235321,41172306143,35341445685,33058054344,31660103460,33846352467,35794458630,37050356126,45985053310,61149660904,78041160641,92371619862,98654652364,96860952047,93475384157,92645120841,96139390471,91791047220,78841784926,56442720922,0.915
5,f,7273994,3134967,1802263,917689,873920,1357898,3081144,8359275,21782327,34222018,46930442,45228515,54753053,68217777,71317874,63639865,54013559,52936202,46646828,58672231,89291051,97865245,61179184,25170787,0.95
6,g,1,1,1,1,2,1,1,2,3,4,4,7,5,13,4,6,5,3,2,1,2,2,2,3,0.965
7,h,10609,4312,2111,2132,4506,14134,39087,103547,144241,202682,255811,283454,379230,331447,312405,287906,273633,235868,231456,228315,226703,210275,82829,28619,0.955
8,i,3586967,2349324,1900385,1432566,1309614,1812806,2557033,7011265,13777443,20272117,26391005,28559631,34204915,55036235,50353345,37984989,26169940,16871923,11586909,11369403,18883592,23493156,18583687,8655069,0.91
9,j,37169559,56688253,89803035,116580751,158818704,143192515,148723663,169042533,167633942,142944162,110385391,116404366,156259225,257084068,294482468,200169548,89643225,30421908,9012392,3073535,1520823,1861384,5610136,17217892,0.935
10,k,11211,26417,34922,45426,42004,56861,64021,72654,83645,73617,60048,48766,54677,81955,67259,74888,38363,16883,8064,3545,1945,1477,2435,4805,0.975
11,l,4,2,2,1,7,7,31,73,125,143,158,246,283,264,151,109,114,140,146,159,147,114,46,21,0.955
12,m,98,232,446,520,736,700,616,1057,1125,967,1111,1363,1696,2594,2500,2783,2103,1446,479,272,160,156,111,151,0.935
13,n,42851,16230,8746,5452,5873,9067,26373,109897,270404,412489,518811,526724,677866,624912,578375,547689,406698,490879,535664,791276,1095940,1238349,737097,220505,0.91
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985
15,p,11173784,9717154,8186401,5088585,2042886,1018293,910575,1567877,2881951,3856579,4943005,7283285,10306900,15820772,20606090,20281510,18741749,24897615,27475622,30150448,34509829,33598660,22780079,15443578,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,6501637,3908216,5838160,6515581,18486310,61231090,172479271,276644345,334190910,339181320,330811865,349044919,354017119,322802850,314320351,320823468,273750627,301985454,314461900,337221310,250894446,121507348,45708473,14729030,0.99
18,s,31838,9934,4962,3319,3594,6682,20139,75375,164373,217002,255302,276248,302963,322240,291235,266759,249230,245799,275772,381256,434189,448379,271991,90971,0.99
19,t,111328,71846,67003,101329,101750,112105,180023,479569,754126,1007526,1101301,1394231,1559322,1776058,1980680,1537964,1001280,690357,486872,546979,934952,725335,547343,260871,0.98
20,u,89,46,27,39,76,260,653,2603,4548,4673,4770,6406,5908,5423,4770,3308,2597,2361,2684,3035,3613,2426,830,220,0.92
21,v,277,1842,5377,11972,16811,12949,10174,13587,17491,18391,16053,8653,7607,16595,23629,26759,17749,6357,1559,557,156,100,84,106,0.975
22,w,164,134,141,161,198,158,257,406,460,1522,626,762,428,567,514,429,387,284,308,357,391,357,210,219,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,146669,490933,1545538,2836835,3611855,2889045,3584029,4378674,4588524,4695856,4128235,2496723,2667300,4314449,6150422,7185538,6844511,3329988,1324708,514580,217478,115531,81506,83966,0.94
