,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,293191,249300,218731,218000,206849,222876,246582,267104,290179,311545,327916,362869,396095,418391,427020,458408,487491,517545,551046,546300,554180,515004,432794,355578,0.965
1,b,1990,885,753,1429,852,1126,2051,4852,9615,13000,13932,15648,11445,15891,16333,15905,14784,14584,17438,19585,18446,10650,5616,1736,0.965
2,c,524279,295067,253317,227935,230046,238841,392677,475763,1254503,2775735,3395117,2879251,2750327,2903107,2116154,1946540,3097313,4058538,4477976,3069142,4412263,3421719,2673936,1518655,0.995
3,d,18526141,4472235,1527957,696762,582232,682174,3486299,16895593,70624978,132980174,203201432,220494202,221122310,254908690,288465260,261761093,224806707,204273279,193186374,227968620,325285913,385365502,274588040,84255413,0.955
4,e,65247892918,62641226525,69922828055,72859403454,65494101615,53424081208,41883159461,33185935857,27239383566,25857603735,29262714464,29674197055,32959809314,42984553553,64758573030,87964273745,102259597019,113306576848,115179283016,112360429757,110416721698,107081223905,113129407344,93213252510,0.915
5,f,29150661,10562534,5021383,2517542,1579282,1754775,3057726,9308124,24667882,61612632,80639705,105276767,75644651,108930791,130478900,134072365,145721039,146727303,153795623,164899094,206777754,283985701,199526674,93029861,0.95
6,g,9,11,4,4,4,5,5,5,10,14,13,46,9,18,11,7,9,9,5,6,3,3,2,2,0.965
7,h,35023,15090,7993,5599,10696,17139,49461,135849,298545,345259,443224,500233,475523,711075,853514,952269,1038662,1099002,1038581,958020,872389,688672,301915,101569,0.955
8,i,14554415,6496902,3830192,2923810,2484425,2195062,2263758,5830342,13332679,24582570,34002334,43647794,53961183,70871516,85826052,93220719,80777318,70673250,58510392,38417909,42525303,61602233,67474314,47020092,0.91
9,j,25168527,47559930,72063126,111741731,171110288,135465542,145592091,175061982,168868006,158386389,132919849,169069889,286698033,374255997,347971902,227804655,92822719,27263151,7654244,2458960,1264447,1306939,3366544,12082512,0.935
10,k,16731,38132,50720,81657,87788,139946,156223,187395,164745,160877,148155,183782,238183,316384,305753,346158,265652,135578,57118,24866,6965,3191,3068,4983,0.975
11,l,942,376,283,177,188,256,286,1092,1598,1672,1707,2117,1673,3392,1643,2407,2518,3009,3355,6543,4805,2295,821,278,0.955
12,m,342,552,797,960,1417,1566,1220,1572,2978,2238,2258,3234,1995,3837,4704,5133,3469,2255,1256,695,413,219,173,185,0.935
13,n,113883,24727,16815,4971,3261,4119,10186,53530,255949,976310,1157432,1606212,1493220,1929482,1693953,1481835,1236509,1120647,1131709,2042928,2414342,2365312,1713398,518415,0.91
14,o,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.985
15,p,37370497,22474395,11438690,4693863,1788256,724153,536510,1164156,2886074,6024901,14231321,33449818,42474879,58586179,61189944,56559161,69737245,82118974,94650364,109623930,99486823,112542807,100672589,64791355,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,5633155,2331973,1839107,2464270,5211641,11666099,28379780,71422167,108728636,136865542,150545827,166490578,185311707,223538090,249707106,286231449,293959382,323787108,341998472,384324030,344506898,177695301,61653693,17997533,0.99
18,s,218533,77692,48033,22157,61800,24059,37101,206848,463142,864055,1233107,1094794,1105863,1607560,1457185,1176411,1229549,1308712,1332075,1575621,1587875,1756626,1057279,465968,0.99
19,t,97742,69425,66692,130433,147601,188682,313655,839214,1166633,1170098,1057461,1410188,1692769,2170942,2808802,2979821,2574476,2808173,2902250,2551345,2379934,1266479,587225,223309,0.98
20,u,1369,409,165,108,129,374,1005,12173,38544,55707,51587,57461,45772,50582,43144,59406,88738,101216,120992,135626,100872,61567,22737,5325,0.92
21,v,505,2004,9210,16912,19288,15077,13014,14870,20239,18601,14463,9768,14714,40126,91157,70856,35580,9994,2668,593,175,83,80,234,0.975
22,w,1521,1956,3513,2095,1362,980,1370,2855,2115,1582,3134,3355,2438,4675,5996,7152,10796,10745,11513,6176,5326,5153,4001,3593,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,241951,746391,2188860,3864027,4562365,3272344,4326526,5631517,5324913,5730945,5398218,4088946,5512060,8755779,11671424,13606797,11067715,5233240,1870451,738952,364095,211964,150995,168297,0.94
