,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,238659,191334,165129,154035,163135,174929,193312,230799,243697,266540,272134,315896,337743,335263,328583,322215,327760,363243,375926,402498,427888,418805,377386,303593,0.965
1,b,1687,1529,1524,1594,2905,3953,7999,13305,13630,15767,15446,13443,19424,17755,20917,18691,16627,18900,19818,21875,15040,8916,4528,1851,0.965
2,c,234855,186206,123222,105403,92104,108382,216578,479349,727249,1077876,1141751,1419286,1389278,1401458,1564411,1793560,2049276,1984418,1674693,1735245,1575942,1103501,586149,238875,0.995
3,d,4354630,1562367,723375,523714,787852,2915800,13061099,50227734,106088543,155310390,183032412,206698931,219278877,239017838,225089308,190052727,148311842,131095479,154867012,247945592,331658893,228771907,83826238,20418491,0.955
4,e,52658551749,56152364143,53228616186,54171508433,44736517883,31177330391,23595458699,21445592775,19999698377,22582283594,22509650413,24074118726,31423077469,46913723437,71624098882,90015580446,92150583401,92314092409,92433152281,92107745963,89113595711,86912213506,75041244652,56430446843,0.915
5,f,7059641,2742861,1423222,828327,864930,2109365,5825001,13400415,34992309,60406810,79437550,60120016,86966424,103904137,103189798,100890487,108062365,95598697,88535095,115083516,160284416,145381954,71329339,21787391,0.95
6,g,4,5,4,3,7,3,4,3,4,7,6,14,23,6,10,11,22,11,9,9,5,6,3,3,0.965
7,h,15731,8158,5926,6588,10491,28688,75483,142999,235630,306506,321392,365788,430737,515877,604404,598056,656726,603308,590115,618382,575851,326106,127455,42308,0.955
8,i,3215332,2818102,2544325,2220749,2278459,3067661,4496495,10997593,20027691,25558508,32177067,31272516,38187759,59248282,75747781,70499005,56698998,41292978,27394472,27679401,38954923,41682367,26963734,8958479,0.91
9,j,31840140,56167660,79927287,106812628,172200548,146414680,146465615,162308712,156922590,132054464,123649186,136444534,201329234,291099640,303961598,208479594,77490794,23200514,6907792,2232611,1210012,1381842,5182400,15614916,0.935
10,k,16879,37225,56240,82919,92335,146869,159601,171833,152012,141065,113934,133636,194366,204704,231495,267899,209897,115769,47653,21911,6849,3254,3797,7329,0.975
11,l,23,14,21,16,33,92,313,580,795,690,700,925,1659,1105,1173,972,1149,1673,1852,1554,846,252,191,26,0.955
12,m,307,572,937,976,1266,1229,1142,1841,1507,1752,1433,1385,2160,2303,3802,4791,9708,1978,1310,707,591,346,256,219,0.935
13,n,23486,7693,3746,2532,2722,6842,28126,174120,615889,866652,1097862,1067984,1466156,1436359,1395392,1112208,1518041,1010500,1157268,1490734,1802496,1286577,498141,113208,0.91
14,o,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.985
15,p,16992929,11547786,6258262,3183885,1132481,691906,979629,2255525,3935507,6410698,10119556,15693193,26576030,32367706,39758550,36535223,53127877,59844464,67891999,79237847,66931735,55213225,39378007,23568141,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,2716817,1398417,1302634,1962708,4917189,12310769,33139332,63355325,87288468,103808586,111169636,124865847,138331926,156999675,174768418,197470638,219410323,244402875,254685873,239157396,172623640,87994970,32289279,8610586,0.99
18,s,25199,13505,8813,7384,9540,20338,62620,280005,540481,755355,669823,716421,895512,811193,746391,715670,727561,844548,1097732,1396422,1307117,769388,289112,79159,0.99
19,t,68919,77842,97496,171164,257703,367086,451577,847011,2369925,1763096,1118340,1168822,1328924,1725056,2334072,2488048,2359415,2544766,2579389,2108976,1321684,713202,345781,130316,0.98
20,u,245,90,82,100,234,892,10155,34276,46310,41390,40804,33251,32117,28634,34491,41523,56956,79817,86478,70803,40981,14921,3746,812,0.92
21,v,702,2915,8432,14484,17261,12004,9396,13065,16446,16964,11406,6711,11604,24506,43246,44673,25092,7772,1583,534,213,97,131,306,0.975
22,w,966,1232,1030,994,857,905,1095,1363,1654,4772,2363,1971,2306,2129,2239,2288,6045,4158,2271,2467,1728,1651,1184,1105,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,294628,814692,2135399,3324807,4143944,3013936,3794484,4346775,4221322,4202425,3638455,2776914,3951140,6375767,9259109,10271171,7919067,4138470,1611053,631991,324310,173421,154830,139842,0.94
