,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,315081,261409,218057,209228,204782,208219,235628,291379,308440,324345,335067,358969,366625,375785,372026,361600,415626,422552,456527,467276,472316,468478,421486,379199,0.965
1,b,288,163,197,127,342,1272,2679,2916,6211,7313,10038,8421,9038,9397,11233,11584,19157,35995,22624,15482,15547,10603,3659,1618,0.965
2,c,440212,192930,168790,113716,179444,129571,121445,180647,423721,1474095,1323196,1261813,1284461,1295417,1467084,1591113,2010211,2291028,2189629,2281970,2257246,4081884,1916094,744926,0.995
3,d,33793218,8262351,2784129,1431552,1300459,1432053,5246180,33321395,72572754,127273558,196967755,211330891,211922150,217098566,265281217,243938193,213669619,193639934,178260675,203169598,302296698,366169506,284970705,93126970,0.955
4,e,66235106847,61702990609,65796641870,66927613869,59802801571,45076797197,33880857317,26453157647,22950663059,21256761742,23576989552,24199443063,27867296700,38564231755,58158646506,80758141480,95330485729,98755504543,98186870746,95184717641,96930570317,95965086921,93635734990,78845236567,0.915
5,f,18418379,6225699,3419230,1825591,5817820,1397145,2443507,7571008,23973966,54994108,71234030,93966088,98910673,95410285,124448405,131319264,138106335,148300782,162181110,145992297,181545343,228409523,152816927,71241868,0.95
6,g,3,1,3,1,6,2,3,5,12,14,23,21,28,18,17,18,27,72,82,43,17,21,19,11,0.965
7,h,27280,13579,8673,6947,9937,15339,49420,131310,223723,338210,680652,597334,831363,599901,737462,789881,813820,922403,821606,733153,746817,644031,351220,111314,0.955
8,i,11231977,5948029,4587531,2938795,2488112,2227700,2148605,5380125,11290195,19474311,26702080,34061107,40130638,44373741,61638635,69546294,61293661,53725656,44287378,31073459,33528106,50275635,48489769,33889767,0.91
9,j,28345026,51320219,78845091,109300555,171671369,146623859,135593997,142914427,158212861,152161191,130914237,164786748,245532077,288837666,317923730,200812297,76950750,23435567,6793064,2254665,1120505,1211666,3785017,13725683,0.935
10,k,13037,27386,48891,72860,85317,129843,152583,164753,155529,129331,117145,157970,194316,243897,271506,266665,211481,134834,55004,20760,8518,4063,4306,9003,0.975
11,l,2152,2071,1708,1764,1659,2190,11986,16579,31849,51738,81699,62529,19923,18736,24768,20954,18931,15281,26926,20265,23772,20130,11545,17373,0.955
12,m,513,489,806,764,1185,830,911,1399,1940,1807,2112,2384,7606,2793,4504,4638,3744,3345,1553,2785,776,1150,710,452,0.935
13,n,103665,20639,6980,2978,2315,2171,16939,38222,229780,900043,1100787,1863057,1250874,1682412,1658761,1366716,1272753,1151071,1183061,1631610,1939205,2362510,1497843,596643,0.91
14,o,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,2,54,0,0,1,0.985
15,p,37072432,23327617,13423292,4687571,2410792,714750,707775,1981344,4697258,8721504,17558661,26624650,39233703,41105047,43987084,43188553,53634782,70566692,85274918,95865795,87965124,78510398,68278280,52826828,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,4741312,2805939,1674248,2165358,4723015,11597738,29111047,62481516,96911580,124932260,136477085,148256548,163460930,187115818,202057214,227176687,227150234,252206332,279155030,265433355,206712425,127434764,54066723,15841291,0.99
18,s,92821,29904,27614,19562,13784,10446,21442,65193,308592,628342,952617,913232,875051,1475106,1471131,886254,898409,979145,1113649,1292303,1518226,1357414,863132,371402,0.99
19,t,95433,65466,78736,142575,176216,213248,313760,929720,1243211,1226511,1098068,1442711,1748962,1984681,2602490,2823093,2170677,2229885,2547220,2368023,2305740,1189135,544320,211020,0.98
20,u,818,187,80,57,105,273,930,9871,33915,51390,39759,40848,41399,29359,30476,92778,93807,76149,85475,91109,65636,43387,14505,3718,0.92
21,v,529,2218,8783,16209,19377,14142,21355,14204,17001,17283,13534,8022,12589,33611,49423,50772,29742,9629,2399,659,555,130,138,373,0.975
22,w,885,1129,805,1130,1125,878,1029,1895,1388,2009,3937,2937,2101,2084,2598,3379,3139,8749,2915,2084,2742,3521,2044,2239,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.9
25,z,388804,1042959,2613476,5426910,8437197,5991908,4713934,5513922,5548931,5549975,4581503,3720366,5311523,7933225,10985060,12399609,9787827,4600015,1810068,659966,309258,178367,133514,164050,0.94
