,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,199467,149862,115821,128744,107411,103792,125212,153763,182934,214495,247611,278888,321710,309325,300558,299819,306110,348428,367274,401347,404328,391188,351891,294515,0.965
1,b,8512,29679,26344,25889,62286,30605,32404,40864,95046,114021,121095,82240,128923,134097,103259,106971,101216,34783,49010,11964,8992,4935,1637,507,0.965
2,c,301217,165828,105397,104589,86067,123555,109208,509399,541017,955950,1106783,1412207,1896862,1541402,2030891,2065822,2226233,2942342,2341411,2720867,2365141,1957267,806669,417355,0.995
3,d,8971274,3248505,1073254,710998,475223,654634,2658655,12310161,37650247,78161577,151233517,128201569,144360131,151339616,169118440,174425885,196827920,174662322,178138729,257649463,311853544,300266418,131097743,41754751,0.955
4,e,35386432157,35369274201,36554939929,39676715217,36408823961,31894524685,24676215464,21615418444,18896670833,18755715200,19826938170,21380878755,23984411306,31915367345,44845217166,60583978560,73458287887,86151110641,90185710262,95562260209,97673511703,98335163928,84333932915,63344395561,0.915
5,f,13813723,6327840,2889009,2612078,2079383,1477996,2529379,7920322,33717264,49314300,78702594,81272541,98701070,155476462,146063814,153978757,170919751,178421041,188821002,226999718,230210779,177294132,97283875,22599886,0.95
6,g,16,7,4,7,134,4,1,1,2,2,10,3,3,7,2,3,2,4,3,3,3,4,5,4,0.965
7,h,17828,7066,4220,4409,14724,41499,41244,88015,151917,359379,302397,333750,364659,442062,460705,425411,377211,361386,406934,467414,364023,198343,77191,24685,0.955
8,i,4051111,1877825,1148606,1027948,1096612,1775685,2092917,5475245,12803312,24043466,34217395,34953847,43581168,71189119,75637434,57666764,49835165,41042496,30088458,34672429,46623870,52709219,31009517,11152315,0.91
9,j,29772535,53349470,72597634,87964603,98785213,109266067,121266057,132668919,160559978,173689726,154253353,225198389,382084109,466178759,418412795,306063059,113537030,35689188,10420107,3169251,1431942,1583950,5102794,16112000,0.935
10,k,11450,20870,35499,69698,104147,115758,201329,116979,140740,136308,139837,150727,187904,205617,229615,233136,176580,119690,51413,18502,6285,3983,3274,5392,0.975
11,l,100,33,26,23,6,53,481,92,6235,484,743,816,942,1016,913,1032,1095,1634,1411,1236,629,563,88,37,0.955
12,m,626,555,508,717,669,1315,2734,1391,1689,1448,1497,1414,1762,2761,2593,2826,2622,1887,1119,605,353,501,249,188,0.935
13,n,141555,266302,162065,19200,1637,3447,48961,73620,196427,797982,799749,1285840,1527457,1241670,1364416,1449071,1258170,1111116,1290888,1824176,2000683,1577867,540452,118186,0.91
14,o,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985
15,p,9176735,7465805,5549123,3777970,2044242,942344,847380,939851,1732536,3196317,5736199,12961087,10931958,14615892,21403119,26111682,28844566,36180463,47261513,51857895,56026387,43981401,32489738,20857583,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,3473548,1420117,905870,963778,1647931,3955416,12156751,27505745,50959098,77109082,97688377,122729221,120178645,135782312,161339158,165245155,178855928,205831069,225873783,235562558,172280928,88731448,30746361,8593646,0.99
18,s,67498,28668,15038,10248,7973,10785,31534,96155,469123,607577,907234,618904,668943,790249,792057,838137,979638,927249,1072123,1345598,1178025,755188,346279,87594,0.99
19,t,77664,40977,34023,42728,53627,82860,149730,348012,700935,1280795,1602978,1538840,1514348,1674767,1718025,1530449,1484755,1309404,1531509,1618007,1441133,843271,333488,114217,0.98
20,u,279,107,107,93,97,162,626,2063,6727,13809,18322,21458,17864,18612,20654,20485,24284,42852,47385,43790,24153,10600,2870,520,0.92
21,v,559,1611,4967,9490,13220,10840,9932,10287,11617,17388,14286,9370,10509,24131,50664,54430,25618,9278,2009,519,147,102,84,201,0.975
22,w,2207,1914,1772,1681,1367,1652,1475,1831,1975,6142,2966,2594,2489,2870,2662,2521,2967,3084,2464,2170,2335,2314,1985,1765,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,195442,430147,1132786,2234230,3415070,3690225,4392517,5156175,5410861,5406672,4782378,4761642,5187077,8313544,12181673,14199920,11620405,5849345,2076940,756702,309980,183320,125986,157921,0.94
