,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,186873,139811,105694,92796,83517,95418,118391,140663,174332,197710,211892,248052,259192,264871,261332,264824,248954,254864,259023,272641,285278,288095,268614,230317,0.965
1,b,227,210,546,223,177,433,1102,2716,4366,7070,7512,10038,10603,9301,8588,7413,5407,6055,6476,8878,6992,3915,1264,312,0.965
2,c,242292,156086,173694,79751,95338,140351,287676,629636,1008505,1322382,1741320,1738338,1733359,1747103,1821074,2320577,2000558,1803445,2338319,2867550,3314871,1235741,740531,359556,0.995
3,d,4817148,1633519,826587,522092,666189,3485755,18637282,77735475,139660170,202271143,215606086,204302185,223610472,244733240,221300383,168699223,130001078,106943411,116549981,175334165,241926606,221845464,92098980,25300672,0.955
4,e,44095070332,44557837731,52992604079,53062373082,42427899267,33519924712,24991488466,21549955472,19513119402,19910180680,20962557941,23227683166,29725868304,41180245300,59111125087,71131546010,77529018557,77726032592,76159880296,76502154592,75705355917,77810098745,65945855244,49842958435,0.915
5,f,5788811,2457011,1546148,912398,946042,1905558,6056527,19596540,43592901,63800660,84413818,63340827,97516183,136289057,147744808,137217626,115648335,96890853,104393275,117214522,198570022,182805148,69812474,21866178,0.95
6,g,44,43,21,69,3,4,8,4,9,7,5,32,20,9,6,7,8,8,9,19,8,7,8,8,0.965
7,h,8357,4037,3457,4525,9569,25827,78610,185946,226628,393934,535479,762881,475459,379736,376077,354927,336964,335187,286283,310724,299097,187902,66851,18396,0.955
8,i,3554935,2408112,2243086,2262140,2282395,2681785,4680351,11627922,23552136,30612252,38488564,37859242,38436889,61601959,80755028,82282325,63559778,45393521,29452054,28852405,46105363,57603938,34184307,11215487,0.91
9,j,37904360,66551562,96791700,129997701,181868971,142696095,169256366,199742411,207137461,183434540,141664740,141452209,240041625,312567701,328629793,253476403,100318205,32123053,9170853,3051410,1507775,1959876,6565865,20478642,0.935
10,k,30938,64219,112399,110229,77419,123331,147765,162131,181655,175464,141006,143374,193329,243737,266316,239087,139750,61341,21149,10616,4048,3368,4819,10735,0.975
11,l,5,8,12,24,14,689,9895,7124,5596,2234,476,779,537,585,543,479,584,7769,9242,8736,6919,387,88,22,0.955
12,m,308,518,695,709,1021,1037,1019,913,1443,1477,1162,1659,1506,1540,1861,3552,1091,899,598,537,807,244,219,198,0.935
13,n,25611,8536,5011,2960,2303,5490,37274,242029,1173256,1251281,1714139,1347587,1758964,2241373,1678853,1424044,826564,733417,994421,1472198,1794129,1387116,550424,99317,0.91
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985
15,p,21345354,17055509,10957514,4662848,1942276,1117744,1166857,2425347,3640572,4793642,6754845,9770538,16189683,22581520,28580372,26177673,21055749,25529444,32643426,35391822,40898316,35471595,24692494,15578610,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,2614108,1153134,1038446,1507706,3880401,10614858,28996723,59724829,85585619,105229053,116196616,124074223,135511823,140691513,145953387,131693334,119519325,133823199,147095118,192597163,168270806,88864316,29837888,8353206,0.99
18,s,34882,13015,7988,4402,4909,18093,64735,287948,618082,920393,819108,821629,1187895,929895,782335,681623,620702,684883,784191,1095428,1234923,889779,317591,70881,0.99
19,t,162331,44341,27834,60548,77051,123142,230145,633543,913050,1010412,824187,1112895,1402744,1519698,1810329,1743644,1323185,1290337,1560584,1638184,1345533,930405,597359,166897,0.98
20,u,275,139,69,3470,5441,1867,10215,27313,39679,38704,42469,32557,30246,25580,26500,22988,21334,26847,30660,37736,32434,15247,4366,908,0.92
21,v,496,2144,8528,15584,19613,13661,11886,13561,18861,20388,15395,8000,7912,15650,25965,29667,21925,8413,2040,588,195,88,69,120,0.975
22,w,266,217,1766,2398,1422,372,367,634,539,1585,2026,1360,1607,1266,1770,1641,1735,1585,1391,1331,829,603,275,212,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
25,z,221140,797559,2043705,2880192,3855005,2575052,3464482,4404291,4271399,4773942,4142745,3058669,3690539,6002795,9402453,10670288,8012168,3895541,1439913,530187,228089,122379,84576,115172,0.94
