,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,226425,162622,133498,127998,112529,136377,126784,155789,182862,190987,205666,250931,257824,265399,297229,280095,269671,286712,287460,301737,324537,347902,335431,279979,0.965
1,b,38632,31567,34847,33955,35918,44992,45510,50201,64384,67143,63648,79967,77476,80795,99607,105241,109903,159794,114219,78959,73566,70451,62166,50486,0.965
2,c,637602,328916,263562,212026,233545,308512,186985,261735,383603,514428,903843,1364039,1197841,1207513,1197930,1324888,2095459,2229720,1608330,1401755,1790557,2216780,1810394,1023808,0.995
3,d,117055130,20039144,5913682,2316735,1129282,2959070,2689225,7119595,28737937,71356349,110496853,144344441,154439881,166175390,179870617,165305389,174185831,162701070,157266860,184407053,263800195,393018623,397753554,210614636,0.955
4,e,62407359036,56639244813,55788867518,92840721499,79293577793,63337300737,52896340507,40189521537,31350004065,29344925005,28650276826,27595750143,26673368710,31333558124,43065140576,58234117030,75616130521,81922361682,82988402654,80006319419,79876888452,85196018696,83784609907,74238384913,0.915
5,f,57698848,19522353,7265633,4612546,3072070,2851556,2837274,7944606,18368441,42189649,70319966,100993370,95265844,147858589,192708061,153461468,152840246,149178435,152010730,165764228,161728129,230810985,229638916,123573218,0.95
6,g,27,32,53,34,54,36,12,13,32,8,5,23,34,46,50,93,83,102,26,7,3,2,4,11,0.965
7,h,89873,31551,25313,20247,21796,31005,43424,108620,216838,294729,384716,576088,1330292,694125,722739,781382,741702,1092857,660059,527817,619063,577182,405924,217306,0.955
8,i,19833660,7895218,3400628,1862007,1670404,1265627,1276961,2261263,6420026,13437269,23002566,32835091,36426288,41076844,55030777,63938439,59044142,47352273,37983502,27841213,31727389,45361715,49651736,43053286,0.91
9,j,16641526,40003992,62247688,76690459,80171359,87432160,91534285,108628552,129212758,130488153,111116913,144294240,182129278,236660693,283042673,238440246,125849749,53427951,19459012,5553331,3284385,1903644,2876962,7466910,0.935
10,k,15112,32380,57582,90668,82804,110401,132572,131415,126193,96943,66698,81537,115140,117551,162483,134998,88644,64108,19269,7844,4297,3507,3676,5859,0.975
11,l,187,88,247,243,259,207,150,225,351,534,333,561,758,965,1108,1242,1134,1456,770,500,448,486,417,383,0.955
12,m,910,1298,2582,3111,3548,3113,2184,3968,3629,1897,1886,2987,2224,2802,5419,4248,5351,6121,2659,997,528,528,560,597,0.935
13,n,528688,113317,39817,34990,8815,20337,14148,28017,254189,466490,569837,879931,1095558,1020114,1453659,1720228,1600924,1128996,1082929,2211713,2166253,4380952,2836360,2016225,0.91
14,o,1,2,2,2,2,1,1,1,2,0,0,1,1,1,1,3,4,5,1,0,0,0,0,1,0.985
15,p,20810294,12182276,7846694,4468474,2090091,955874,478914,643534,889203,1958613,4010807,8054920,13351332,18199618,21584313,22685399,25089206,30291985,30191511,32723771,30988569,35192394,33545073,28299220,0.975
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
17,r,8214011,3558614,3147479,2357270,3667480,7638310,18065030,36115633,59340185,77315063,86117218,97089177,101916539,101420102,106460913,97668284,105134840,117295218,132458875,133933161,126492778,101399882,53232576,22527950,0.99
18,s,250650,101462,189370,25412,25750,18775,24303,71634,206513,378224,439648,495593,549200,679458,659607,811094,695749,837295,686042,779620,773092,1127789,1153250,869070,0.99
19,t,166130,77936,67016,103118,105000,136673,232665,591059,845300,1039112,853822,1023460,1223238,1481196,1791087,1961567,1845619,2498629,2546336,2453754,2228672,2275878,869941,399109,0.98
20,u,1285,474,343,457,315,415,845,2558,9972,11309,9330,11031,10032,10054,8872,9098,9775,10026,8127,7231,7702,6662,3973,1957,0.92
21,v,513,1964,8534,14175,16008,13267,12709,14113,17776,20197,13400,10462,11612,24704,44354,45089,29368,10665,2162,607,162,11001,1282,289,0.975
22,w,32985,2155,1195,1394,1137,920,1657,1096,1048,1451,3984,4197,2373,2587,2873,2828,4827,4842,3299,2180,2322,2226,1957,2688,0.96
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,7,12,8,9,9,8,8,6,0.9
25,z,199901,879464,2284388,4029948,5025474,3682354,4727511,7039065,6216708,5853190,4539335,3529374,4489258,6740467,9455268,10805674,9441311,5733951,2011231,662909,255521,142803,105830,118901,0.94
