,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,254853,196502,148437,132871,137663,154153,186052,223798,258272,288562,314140,349515,365504,402226,486881,453757,465542,508560,550244,566562,581542,535230,439443,332872,0.95
1,b,498,387,458,870,1444,4358,3400,7577,11529,14553,14604,15802,15145,21544,29071,30222,28595,27383,61281,25508,22122,14607,5559,1913,0.92
2,c,253162,114407,96929,93458,78464,101890,133299,200895,405068,705590,1043717,1031553,1115809,1457963,1530600,1649204,2599421,5061177,2315107,2293758,2564963,2550690,1467062,3512503,0.965
3,d,26056441,6011666,1485452,583481,375318,715817,3151625,14163430,51008187,95753388,142630472,158101522,171479603,181239234,219435215,200892023,168959678,156064624,161182965,196477880,299124810,325943974,226648013,73190480,0.975
4,e,56319969974,56871905009,67134287640,74509859255,67201746029,53913346254,41313218075,32168681112,26478094503,24449761922,23677481274,24927545109,29853502209,36770320878,56486811282,76063242856,80480956608,85429919303,86111350814,83326591960,85415525113,85023591725,80384781445,76393082144,0.945
5,f,26335525,7707687,2981329,2602905,1662525,1734359,3401601,9873329,28505326,57923775,83846233,111602387,93084803,117716109,143038430,160398332,182410994,180204567,195471614,206432557,263599632,360897994,276356553,106486531,0.975
6,g,3,2,1,3,5,3,3,7,8,9,8,31,26,18,31,26,21,19,13,12,19,7,7,5,0.945
7,h,53922,34944,32648,38973,44950,80904,186489,361573,575864,753537,809958,975939,1043528,1303146,1966216,2142709,2087683,1876730,1482587,1150811,1107947,852930,546979,202147,0.955
8,i,19577418,9805298,7321751,5373099,4282770,2814761,2682242,6733302,13037810,21681976,29276053,38335372,46912868,59924354,76813080,80623333,63222700,53554353,41887920,37224786,37169852,61920624,64752024,49638228,0.95
9,j,25569318,51147544,76074109,108151747,168273212,134322990,141264158,150884687,155283018,142925457,133634407,176187693,240813248,345591792,294602851,212910550,78140412,25448303,7541452,2592213,1433603,1582830,4491312,17379891,0.905
10,k,16987,32063,56258,86741,88429,140687,175692,205916,446803,1497533,923001,248605,611019,2090321,877212,464188,318102,153886,62253,22348,12477,10826,4570,7032,0.96
11,l,77,43,47,42,43,65,102,520,1198,1569,1262,2323,2350,2079,1968,2051,2066,2602,3471,3866,3075,1897,1430,252,0.915
12,m,2460,3818,7151,10725,12308,12070,11733,15189,17236,20650,19076,15691,15927,20679,44981,49158,31364,15538,7231,3083,3177,3351,2827,3483,0.94
13,n,132023,29566,12321,5218,1994,2467,6520,36380,188642,769646,1050946,1532873,1282524,1755732,1783091,1383541,1171559,1023282,1174340,1659105,1954373,2226607,1740000,657078,0.925
14,o,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.905
15,p,23132792,16748621,8536031,3336448,1127409,411275,315302,622127,1784265,3781141,7352256,12619511,18732961,30724757,28603995,28186302,33402576,44756463,50575078,61053151,66688801,92296266,62047847,40883636,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,6538007,2799225,1983476,2387008,4357858,9389173,22073986,47355717,73785774,94665122,103059202,113980848,125086436,139788900,151389196,163154031,172293965,185309426,200176452,195617604,157092619,94140432,42549354,13708342,0.95
18,s,130036,42209,19697,15156,11914,12505,31454,89611,311719,671644,989735,1085067,1205217,1291169,1413091,1484961,1249449,1380319,1488194,1739771,1784846,1918518,1302602,499620,0.955
19,t,15043,19443,51958,223425,251243,217367,182159,362621,368825,260380,232098,264143,437845,683010,830689,579722,381528,158183,79164,34955,22483,16193,11865,11214,0.975
20,u,2107,551,200,186,249,612,1978,24314,101081,158093,132342,169993,141420,116451,84341,112289,161500,187821,206900,214450,176207,104126,38828,10155,0.905
21,v,1056,4019,18803,36896,44133,30775,34052,34721,46150,42609,32466,20492,38503,103388,185763,170915,79582,22190,4640,1082,333,203,205,621,0.945
22,w,501,516,472,808,546,659,545,732,690,1326,5612,5583,5316,3802,4156,5527,5565,3427,5017,4373,3986,3961,3219,4074,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,599377,1610800,3714556,6014770,7115343,5488062,7130151,8940027,8604655,8911039,7094595,5573216,14175244,16463313,20254448,20598113,15015549,7215697,2646216,948936,489586,288901,235433,371090,0.945
