,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,272130,200858,149031,118053,109683,113634,131143,169193,210443,245006,279827,300832,346041,370124,362494,374081,363765,372552,385031,409443,428163,434784,412592,347208,0.95
1,b,297,183,202,328,477,835,2125,4458,5575,12781,14840,12363,8652,10380,12943,13735,13647,14386,16169,13661,10645,9361,4837,1443,0.92
2,c,289089,126912,93102,65966,60720,71310,124246,456719,747077,1136116,1358533,1349847,1373447,1304623,1449903,1651654,1871397,1600864,1509460,1477370,1570827,1580996,1351529,670158,0.965
3,d,11283928,2322007,768637,339822,240591,366709,2309739,13833478,57218435,97703636,143932074,150012979,137839555,135368849,143941711,135651191,122454947,108071321,93189342,110962491,156888140,214772273,165022575,87213230,0.975
4,e,50107029421,48166193546,48231660187,54626791579,49820186858,38612654125,26474486610,20703234887,17291197520,16873498302,19617633515,20028544744,22921254454,29211248685,41284207366,60877349524,73971125975,76116009931,73216376763,68993135718,68515700654,69801394406,69696382573,54257393258,0.945
5,f,20385546,5719238,2258197,1124143,745684,728718,1632376,5577160,18500235,40767254,85662645,98785213,75532367,92059270,120455288,122539112,110487561,102113036,97532910,104149000,138121570,207912922,187402077,110000898,0.975
6,g,2,2,3,3,5,5,7,7,10,18,33,33,13,15,11,14,19,16,11,5,3,4,3,2,0.945
7,h,34907,16138,13252,11894,13375,20674,54873,109933,211207,413122,657157,611569,457776,544911,624143,727171,668306,683840,579398,559959,663103,383525,221567,83306,0.955
8,i,12889632,5490710,3037149,1703983,1201099,739827,940743,3351748,8009254,15011171,20614134,27966703,29611040,38584942,50990453,55983756,45243661,36417324,30828738,22615386,30747136,50433171,41958848,38408422,0.95
9,j,24929491,35641380,50652976,69623612,120375715,83996218,91751283,101221256,111404047,95940965,86583182,102454538,177365290,256196656,251425572,185241575,78197183,29170773,9431400,3440017,1590885,1455652,3591409,10487923,0.905
10,k,13418,19389,31761,57702,82687,145829,165352,248983,125629,112340,143674,145895,144231,122931,129757,128424,129441,75629,50844,14266,6283,14384,10628,9469,0.96
11,l,13,5,4,3,7,9,51,302,851,875,1066,1192,759,676,481,389,360,358,371,502,494,615,867,335,0.915
12,m,692,1161,2447,3247,4153,4062,4657,6699,8193,9245,8659,8648,5908,8182,9468,12990,15196,17988,11839,4667,1978,1162,728,492,0.94
13,n,62532,13165,3661,1952,1115,1218,3463,25140,168511,649062,817251,1058790,960905,1205525,1130557,1025279,779471,699074,579972,812621,1178034,1444773,1327790,527210,0.925
14,o,0,0,0,0,0,0,0,0,18,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0.905
15,p,25655294,17347951,9490888,4494990,1752976,608427,460213,993809,2467152,4347055,7694927,11266064,16710693,23341585,27122114,27458373,22548107,25507546,32287944,35110783,39965732,38386557,31689777,24776942,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,4921223,2487275,1996063,2827300,5527321,12441527,30087355,59690122,84576817,105743520,118982276,124257398,127720204,134647195,133948088,133770191,137054100,143913765,165999662,168412015,147143522,97096775,45063799,16889818,0.95
18,s,64435,23433,10726,7555,6764,6689,19684,70886,274329,617758,975051,720305,665634,736474,690069,672122,599358,555833,581627,911548,1269130,1491524,719931,310037,0.955
19,t,9899,18407,30620,71175,90751,84931,84698,133189,133736,107996,101521,94786,81861,113034,148472,159606,136260,88867,50059,32585,24154,19865,12479,7843,0.975
20,u,371,84,46,35,54,180,823,7166,22825,35309,37191,37711,28196,24440,19473,19186,17862,16370,19964,20509,20651,12534,5443,1447,0.905
21,v,517,3465,14417,22107,28532,19958,16090,18968,24996,24571,18271,11899,12177,29821,84284,67028,43445,13610,2760,537,175,93,74,207,0.945
22,w,18940,24267,18526,26199,21073,19029,14187,17402,14425,25615,37583,35948,32795,45935,35130,36664,36013,38202,48560,31986,38661,22583,21614,31019,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,443831,1237844,3337486,6564635,7398156,5643799,7131321,8405354,8157823,8225015,7307901,5173237,5947827,8090573,11637875,14397844,14490869,9074685,5009765,2401420,1155296,695453,528562,606036,0.945
