,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,266088,215677,163337,141614,122073,124215,135421,156625,182449,212591,229119,270703,290850,298138,309091,322627,344355,378732,441190,356447,348122,362756,354021,324715,0.95
1,b,315,330,240,420,798,2493,3677,5635,6181,7110,8692,11175,9513,10625,15886,18561,19927,33773,47992,27247,16373,8509,4494,1389,0.92
2,c,149488,95690,62071,68125,74878,155458,169683,266385,401114,789364,942479,1165953,1237085,1270457,1335753,1497992,928584,1531241,1922475,1138821,1305890,1171969,1079306,446106,0.965
3,d,11302826,2502863,663997,340190,239398,600325,2860721,12269378,37667987,75984374,106325602,114204119,122134864,128328961,131034820,170428791,181974022,282431259,433990858,344383622,469748806,443662879,146668500,30782792,0.975
4,e,40180670862,36468716831,38674467964,44202838157,42894145068,38116002155,32952379368,25594656043,21910196815,22068325835,22586551922,24046388662,30566753140,38661889297,52571962429,79875538067,104817570259,147577502772,200814944392,101142875782,89001426127,83809117936,76558888600,63142532761,0.945
5,f,10756785,3837820,1688723,992953,807475,1104185,2523456,7145468,17210524,29811735,44980648,60068874,78411685,83018498,83128892,95744759,64561818,105834563,227540382,156648403,167477976,167256856,94282279,33810183,0.975
6,g,2,1,1,1,1,3,4,5,6,9,8,25,9,8,16,20,23,21,9,3,3,2,2,1,0.945
7,h,38301,27377,35892,34584,39872,110243,423424,717601,959223,1209275,1307411,1424799,1343856,1451139,1530822,1905720,2185904,2573883,3514876,1386494,1179385,885550,327163,114632,0.955
8,i,3740009,1636855,857554,589985,626343,813194,1674409,4691970,10167443,15397113,19800899,21624595,29901815,43533386,49585997,58133487,55687864,73428028,57829799,30905561,52298532,58365084,40053160,13225003,0.95
9,j,38248272,65209130,86163927,100713409,110561099,135938332,157896937,154458820,148273749,150894135,140055114,148075525,239300390,424841051,378899935,297148223,140620101,60234247,35587540,6212676,2279644,2432607,6264580,18373327,0.905
10,k,9449,15462,21080,31607,36161,59347,79632,86935,85346,72002,87206,93209,91513,110801,142899,126651,68524,37563,25761,7037,3044,1875,2841,5291,0.96
11,l,31,12,9,5,10,21,50,92,189,221,256,406,340,323,384,405,573,712,795,548,481,270,78,25,0.915
12,m,658,856,1362,3257,3406,4107,4662,5715,6791,6286,6434,7526,6001,10954,17982,20917,15163,10407,6635,2411,1367,879,693,459,0.94
13,n,50491,10362,3479,1324,984,1785,9698,55908,191257,365030,486850,606501,654343,588302,590720,894649,1276765,2012559,1933591,1182757,1485886,1391048,688310,159129,0.925
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.905
15,p,13382804,9694563,6819844,6534940,3498576,1285550,863959,951845,1543569,2755928,3819057,5912076,9180542,13544697,21487418,43157786,67769298,121523919,193959259,66567266,55886890,53902956,38962585,26437219,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,4737303,1995785,1160084,1202298,1958338,4244046,9912784,21176377,34847424,48935900,59337783,67211940,72478169,81451084,84079358,114438641,141640188,186208731,280253542,160980402,154422459,100228462,36997678,12131585,0.95
18,s,43120,17589,8060,4751,5948,12755,28239,94318,266552,468461,558637,573027,544378,590954,683473,1007526,1128036,1521403,1498842,784355,1007147,931501,529790,155550,0.955
19,t,7428,12763,26779,62591,117814,135155,146262,190768,213665,234474,237035,250312,255483,350727,488105,538354,381053,190829,114651,35498,15797,11715,9413,8746,0.975
20,u,1756,956,598,664,729,1064,1159,1772,3352,4913,6228,7826,7624,7824,8137,8972,10463,28305,36266,21599,11827,7307,2052,516,0.905
21,v,603,2227,7125,13757,19841,16865,21728,19360,19250,20243,19335,16089,16764,35033,62964,98681,71445,70967,115275,5450,622,164,82,155,0.945
22,w,3123,2879,2557,2740,4314,3298,2511,5450,4209,5932,9387,9629,8203,7296,7982,6921,5272,4113,3357,3738,3505,5285,4751,4600,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,603853,727973,1649963,3191504,4489736,4961483,6640675,7144882,7288626,6740937,6227777,5819182,7683581,14198480,21260686,25838248,22466711,17362652,21948181,6056440,2359166,1857762,1952878,1392097,0.945
