,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,249047,183190,130515,110351,111602,119951,153835,182542,207068,238515,255180,296678,331566,341534,337340,354308,368076,397804,431262,460395,464507,461526,411851,330232,0.95
1,b,383,239,310,439,675,1174,2830,6113,8405,9469,10119,12144,8556,8567,10274,14308,18201,33861,21130,22267,16625,7757,2465,477,0.92
2,c,332734,163908,144074,101533,108984,134765,267560,532540,948208,1219259,1425010,1369603,1240050,957287,1180032,1219639,1269346,1472607,1563714,1607175,1584868,1396389,926357,581834,0.965
3,d,13150430,3905909,1434517,564674,398382,578424,2518597,11652973,35417453,74865826,107214206,125584041,154724632,174804067,172406165,211378824,227300163,211238470,220407131,324904353,455478043,470914364,259829669,84287955,0.975
4,e,41463729599,40474639712,42167455066,42254009133,38289074811,31370128954,26064514122,23428347844,21493649349,19773579912,17579161289,18073280669,21659604300,29287294805,40513388926,56052181418,64971235445,70561194224,78611913378,80898908421,84807534508,90757286564,86696489648,72319498210,0.945
5,f,15509714,5077460,2229376,1471790,1117848,830588,2797327,8780733,25553257,45431819,60527219,65544384,89295783,113168028,127910067,117442416,122155379,143132740,163015777,197940411,248875632,280972053,177576106,61286434,0.975
6,g,2,1,2,1,1,0,2,11,8,8,8,17,4,3,11,10,9,8,6,7,5,5,6,2,0.945
7,h,25931,9429,7869,10972,18394,38179,102600,241280,398658,536087,655243,733716,727242,770973,790841,984708,1022534,1046807,1036163,1050592,941038,678936,294865,87856,0.955
8,i,6342466,2587565,1251618,914818,806586,857451,1382637,3602179,7474688,11366077,14042690,15625988,18881664,43092090,49090037,40237976,34633362,32435731,33262024,37382363,64973078,84890057,61159437,21152751,0.95
9,j,25904545,49259939,61853922,71338543,77274156,86558805,86284457,94437366,109030861,115540301,125035761,143523139,254350483,308629056,272850704,206306040,76019158,23849029,7256784,2425933,1235408,1305513,4216993,13116298,0.905
10,k,8067,14907,23603,54462,45839,59474,73892,96267,116232,109374,111828,145632,172435,222745,228876,310929,157952,58507,26027,11258,4613,3256,3870,5387,0.96
11,l,15,8,7,5,6,6,50,219,350,472,614,1013,631,637,588,635,602,603,742,668,592,291,107,27,0.915
12,m,706,437,808,1529,2269,2863,3741,5646,6220,5673,4983,6313,4898,6103,9683,12040,8642,6180,4048,2535,1393,1349,808,791,0.94
13,n,209386,37289,32450,4415,1120,1367,38125,328210,370918,726341,828977,991592,1061463,1063737,1115365,1143755,1503189,1212324,1639123,1723113,2180294,2177405,1096164,257870,0.925
14,o,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.905
15,p,14402309,11187601,7749040,6852230,3641091,1414162,925915,1088451,1537753,2744649,4975556,7941567,11991472,16995480,25749875,35723621,38947162,43999219,60311920,73381277,74104900,75537383,54940845,38175226,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,8418379,4070916,2867214,2885825,4438129,10117709,22442484,42934542,69257563,99462717,112946315,126698460,137083949,148346254,157922820,171068114,183843497,196757582,203427394,204019024,172147337,98295269,37974979,12025788,0.95
18,s,41158,14762,7548,4669,4628,6017,27868,133383,310089,512741,612517,632224,602932,679234,781747,902040,910732,968003,1091517,1639306,1669750,1354126,556842,158511,0.955
19,t,7265,8795,12281,21330,32998,37813,49743,73279,97045,96374,106149,103386,93503,114260,214151,197663,152130,99809,62336,37224,25826,20290,13475,8011,0.975
20,u,291,110,72,49,64,295,873,3388,7646,12529,18949,23563,23474,26148,28452,34028,36497,46618,56869,55717,54165,16169,3787,851,0.905
21,v,634,2759,9318,17903,22825,18737,19559,21186,23338,23581,20836,14788,18731,45454,101691,95173,55566,18602,4372,1059,350,241,142,460,0.945
22,w,52132,46568,35777,31663,36599,83275,102823,11893,17430,25650,30395,16177,25412,17681,18420,10552,8073,5787,4251,4296,4851,4987,5514,5774,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,308861,773040,1728035,3175046,4223820,4315402,5646524,6262762,6429454,6488994,6049768,5456681,6859163,10262717,13981305,17340780,14108607,6939403,2606824,958984,422866,216496,152720,190684,0.945
