,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,261403,197146,145878,125143,128755,143477,178140,217709,257199,291949,327873,376283,403372,415936,429363,439756,472929,509441,548429,576335,567855,514638,430913,338244,0.95
1,b,467,377,416,649,1065,1986,3804,9076,12433,16708,18792,16249,15125,21169,27344,30769,29039,26739,49945,29372,21270,11392,5134,1452,0.92
2,c,354194,205388,178890,155071,142772,157985,245139,441808,873391,1416175,2230484,2592197,2782012,3271532,3027849,2901251,3139403,2681497,3679050,3759975,3299119,2736523,2535556,1518933,0.965
3,d,12218212,2437560,1038959,349050,237772,427414,3115634,14816912,57839506,102249354,155924306,170080644,179220129,186429931,214220944,196803285,173879036,154456042,158850349,190953047,245954012,300168486,207947097,68773753,0.975
4,e,51080574859,46656468204,53014784852,57800143765,49987089601,42279341568,35449108149,27498256542,21522570665,20224629822,21521077492,23001175842,28140399692,36612023500,51571779733,65363930852,73142418952,82471052087,81154193951,79165854912,76087260664,72751131745,73766393424,60124121790,0.945
5,f,18628466,5386511,2100591,1330080,1032987,1296356,3342307,9738300,27913636,55233960,77540870,107026836,90135037,116543911,143912802,153212426,165324942,166856142,180535847,184449686,236153928,251190471,179749334,67242397,0.975
6,g,3,5,1,1,2,8,7,6,8,13,17,31,17,18,15,22,26,23,17,12,10,7,6,6,0.945
7,h,47351,30256,35043,39349,45470,102925,242851,458026,803451,1045867,1122911,1057488,1087329,1374585,2040302,2228074,2203340,3357803,1750375,1396192,1265842,1010385,454428,161945,0.955
8,i,13020907,3858608,1872756,2125247,1461417,1477620,2237274,5505822,11887955,20028726,27313163,39052785,47186216,56632608,73573020,88011631,68880711,56508381,44786437,36557249,40693318,76890301,78754801,44153551,0.95
9,j,31689250,57105449,79309883,108608183,161253122,123081811,139914872,143930147,143626563,136581982,122852313,192417885,264603100,283315788,297178302,178160669,66366906,19362140,5801066,1854265,1000209,1221322,3828903,15367164,0.905
10,k,22762,42455,65866,113101,131880,223406,298208,300437,242172,217306,203816,257924,338606,363080,452275,572966,422876,199547,71003,23314,10290,3234,3373,5997,0.96
11,l,69,39,25,27,25,44,107,682,1536,2386,2335,2769,2283,2629,2184,2300,2264,2936,3707,4047,3344,1914,707,199,0.915
12,m,1941,3154,8294,7800,8834,9516,10081,12501,13858,14827,15577,18338,16707,21066,35974,45404,33302,21336,13180,5913,3411,2058,1979,1881,0.94
13,n,84125,15321,4570,2003,1150,1415,6475,38240,218756,892907,1108163,1527934,1231816,1942276,1954908,1532022,1351647,1150705,1143477,1597745,1820381,1985609,1298610,451397,0.925
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
15,p,29583006,17860527,9072624,3725803,1165147,419263,351412,717988,1945610,4078323,8784019,14135462,22148896,30130483,34553456,34830768,44359779,60622334,70297999,76798815,77809315,78771403,72014375,61242538,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,5134632,2186170,1718969,2405481,4923660,10870330,25629511,54231700,78466176,106909816,121723750,130355727,143664097,144691582,156229198,177162389,181816602,193345304,202624396,199259615,167330630,99564063,40288985,12715754,0.95
18,s,84267,30713,15939,8665,8678,11211,26503,87347,361520,712418,1002817,1044241,1063719,1304738,1338191,1480410,1345801,1217728,1311558,1504778,1739365,1790117,1130443,335767,0.955
19,t,15177,25648,76687,270866,301678,224989,157284,370682,405621,261663,202101,242213,333919,489335,590281,490638,282192,132258,71646,37507,24702,17192,11457,9781,0.975
20,u,1044,289,114,93,171,572,1826,26676,133292,193390,170462,143737,108888,93801,71493,91118,139892,163982,184447,193599,146547,81473,26409,6152,0.905
21,v,972,3962,12848,44106,33922,25705,20541,30076,37656,42329,32003,18453,21944,52689,126721,183873,60900,19593,4040,1129,419,184,309,654,0.945
22,w,888,717,719,679,1099,2595,738,728,1041,1322,3272,2652,2058,1808,2257,2484,4195,5165,5320,4636,4437,3998,3386,4882,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,397495,1302330,4103925,6573434,7943069,5567427,7435420,9282607,8844282,9169739,7760450,6044818,7685802,10332638,14233124,16485633,11892570,6118997,2167722,743723,311566,178453,146503,196739,0.945
