,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,299186,303916,297838,269058,238615,207688,184160,200241,212309,226190,222813,244560,256403,258391,265863,273190,258271,265164,276059,283449,262766,281151,289982,294157,0.95
1,b,300,269,183,537,1137,2483,7246,16247,16402,21020,19492,17865,27992,18832,14257,13401,14024,26019,13022,17046,13009,6962,2849,1110,0.92
2,c,398681,346114,497508,380670,203418,295506,426886,1128236,1447645,2011217,1538443,1427577,1221793,1287750,1415865,1384979,1380972,1519976,1797175,2299179,2034804,1670355,982167,415945,0.965
3,d,2167105,645714,288177,217554,429847,3133051,16287109,62835781,107111491,150369146,158576747,148620268,158831567,179739556,170126964,144976086,107886929,86853174,99886829,171030542,235363202,193445046,70508736,13276776,0.975
4,e,41586770756,44588615972,51056353377,53413754163,43846205972,33004872756,25447544365,23450195947,22568094743,22076588038,23115148524,25452029872,31974679999,43912676716,59709510360,71230170787,76359415951,73162257898,71353783628,71390249239,72356749033,73585065257,61283529847,46347810206,0.945
5,f,8855766,4168525,2296765,1717773,1367656,2466767,7117226,20480153,44681091,69073543,84992777,74410355,98205990,116350837,114412383,110778669,99351655,81921749,88416831,122089091,145708165,145475108,80532017,26193685,0.975
6,g,3,3,1,3,2,3,2,18,19,27,22,26,16,9,12,16,14,22,12,12,25,10,7,4,0.945
7,h,17638,13640,16644,34533,62757,160599,337699,727341,841612,1061937,1118595,927049,952728,942277,943424,981317,1064441,1000577,1080285,1116781,859733,740502,267327,89713,0.955
8,i,2602905,1025600,721849,670071,831573,1644445,3693242,68975681,86921835,104962198,35413196,25105147,24397998,35809514,45525478,45595415,39823780,30833137,21896717,24109293,49780065,69623316,43324319,12820507,0.95
9,j,41286586,67896670,87041347,114528401,159896472,125396049,134666783,150763394,153531631,134893690,108121085,126201004,171140300,319337593,285009454,189261634,70700994,21482266,6409245,2254032,1260308,1930461,6697675,21232827,0.905
10,k,16932,31662,49667,69932,60439,99022,117479,126026,123170,125616,129681,111787,125763,151575,179534,160418,85618,43138,18753,10738,5119,3980,5156,8788,0.96
11,l,14,15,9,28,28,83,273,1095,1193,1446,1105,1072,807,701,688,580,525,627,683,1041,747,427,187,40,0.915
12,m,29282,24131,7249,34422,30977,4979,4493,7039,8331,22848,37342,17417,26057,25029,18174,35820,26231,25503,23506,18581,19532,10657,29412,11177,0.94
13,n,16393,4815,2352,1904,1672,7616,47694,271616,944386,1161120,1345544,1047486,1355211,1261925,1000033,890298,810339,719184,909801,1170214,1541707,1250080,662656,100834,0.925
14,o,0,0,0,0,0,0,0,1,1,1,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0.905
15,p,24842158,17904077,12221889,6972006,3094518,1477210,1624108,3269600,4927266,6806603,9399835,14636037,22295819,29624055,37776519,38783607,32997626,39977525,53728279,65486505,83849594,69764892,45953039,30964775,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,3247985,1628002,1364805,2138877,4753379,12220632,28529972,56543265,79678188,95687858,97912943,101427352,103772551,109855560,106204372,97061199,87091492,94123006,109171063,118123857,109595601,70952519,27251949,8943125,0.95
18,s,31292,15807,9141,9876,11535,37903,91159,346525,515736,785422,710621,684460,689247,721094,743954,704019,591875,586370,615464,814861,1063801,784661,329129,85189,0.955
19,t,21353,34990,66141,202555,166977,144683,105391,260323,264848,240028,304000,424340,558298,715950,748681,586038,311268,121859,38877,24975,16240,13830,14968,13270,0.975
20,u,418,174,78,165,385,1821,8162,30402,46661,41335,44705,34997,35866,28766,25003,19293,15772,16353,18975,20561,23428,14959,4242,1153,0.905
21,v,1155,4659,16531,33191,36083,25112,21543,25458,37526,40309,33059,16015,14211,23165,43512,51125,35240,15745,4107,1343,293,177,151,252,0.945
22,w,98252,70301,36980,82087,65745,17339,17198,23973,29431,72733,116765,83574,110048,82534,93863,140510,101907,113333,103624,94057,123068,79777,126193,66489,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,352655,1149011,2930398,4756504,5816146,4473212,6263686,8866584,9407612,8466206,7168892,5638184,6478776,9176043,13767313,15228130,12341615,6273318,2612544,1056196,331115,180090,156651,217072,0.945
