,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,258250,197656,148623,119147,104682,107212,110809,136681,173086,208501,228882,269312,315862,320296,329085,337630,343684,360894,377280,379399,391879,397391,376772,329573,0.95
1,b,419,232,443,696,597,963,2536,6517,8357,14997,15961,11128,10053,13648,23032,15609,15351,14925,14209,11567,10720,7642,3213,1152,0.92
2,c,279611,173045,84928,75767,79010,84385,141949,273404,625143,937580,1342670,1472278,1593984,1637197,1515701,1617234,1589356,1327387,1386178,1241447,1247140,1412251,1153703,600700,0.965
3,d,16934784,3559146,1088312,473351,317836,482326,2706361,15988202,60998355,105056503,154509836,163611769,156343730,158703223,164348139,139519484,122603398,110812058,124575706,142309829,167439066,227635536,225862722,124090809,0.975
4,e,51602656349,49199610001,51052297088,55356390051,52695704635,42505396014,32453899470,25417980538,20464712436,19178484791,21404389893,22224897765,23929132193,32603337879,45767753721,66968587709,76324496943,80040853597,77326335130,72933859467,71095966438,70147644792,67240829930,56422987757,0.945
5,f,20345445,5755250,2215095,1385557,932120,948580,2108399,8985977,26004357,53632785,77450941,97557633,75812657,103852187,132558282,127235608,122534567,122097727,115897131,123160400,152641730,234493510,204310705,95797275,0.975
6,g,2,1,1,2,2,2,3,4,5,17,11,52,178,21,7,10,12,13,9,4,2,2,1,2,0.945
7,h,43452,23306,19168,22816,27052,36794,68267,155933,300862,437340,559577,628883,655713,805385,903933,971561,911713,908681,810499,748038,618382,510418,282603,123222,0.955
8,i,12673888,4742055,2608752,1472107,1185683,793801,1026126,3941326,9505012,17358476,24022572,31445672,33500659,37103943,50021665,55673027,49442875,40837951,33766726,25070191,29851139,50702950,53963437,43096079,0.95
9,j,25290694,53814007,74825631,98304611,143558490,118259911,127356365,138653148,147011536,119072062,105838685,108566055,207042890,238462509,246403667,186194715,83250254,28973795,8890845,2964878,1255942,1124437,2604415,9122397,0.905
10,k,8572,21630,37163,68213,74547,110255,125955,142063,117578,106176,97118,81636,88443,91431,96696,90148,72753,39900,19557,9248,4337,2946,2313,3220,0.96
11,l,41,13,8,14,13,18,77,372,706,1094,971,879,868,753,555,455,496,500,573,788,961,931,313,130,0.915
12,m,344,524,905,1453,1932,1955,2146,2645,2921,3510,3115,2937,2569,5582,6831,5541,4338,3000,1845,1166,517,391,364,325,0.94
13,n,99607,17286,4636,2359,1290,1336,4807,32624,190611,777215,941569,1279720,1009025,1294781,1135085,863331,642501,556664,580283,809805,1042734,1610306,1295970,869805,0.925
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
15,p,18152682,10978343,6961607,3115017,1179767,449268,338981,625970,1668293,3426103,6563528,10986231,16153613,21177720,24116614,23348966,25239259,29248231,31013587,33473045,36294870,38650587,35935173,29116443,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,8410504,3525594,2379152,3006950,5662255,12826322,30865839,65428945,95776156,117959843,132048095,136948262,142081843,153792853,156704490,152389321,153378508,166092149,182090104,191884220,196203479,135924649,60952423,23498409,0.95
18,s,77285,24380,11294,9290,7283,8949,21834,86000,357042,669205,876673,743342,689021,807886,684460,627718,524655,561659,649489,885056,1394592,1253656,948462,463967,0.955
19,t,13944,20331,48162,138690,147395,114775,80094,177229,152085,110789,92928,84593,95730,122515,176671,159065,114709,72125,40298,25424,19579,15240,13579,10550,0.975
20,u,628,165,86,91,129,539,1681,9337,26945,38377,40037,38304,32001,26304,23783,20347,18320,18935,21920,21463,21552,15259,8101,2636,0.905
21,v,614,3012,10733,18991,57511,17776,16214,16870,19850,20537,14368,13093,13717,36068,68959,67554,38488,11698,2525,794,139,68,74,248,0.945
22,w,14916,13906,9898,12408,13871,16576,18487,21903,15436,14152,25183,25807,19763,20065,19211,12983,18535,27506,24199,37722,27325,10401,15093,23858,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.98
25,z,413321,942108,2318994,3609687,4648247,3947940,4679983,5913453,5796904,5503853,4856411,3599314,3954780,5792262,8908324,10278675,8667389,5147488,2534349,1136718,465088,222516,169098,172272,0.945
