,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,240214,184833,132647,114014,108874,120430,146053,170756,200376,233398,257950,299271,321190,340719,331642,335986,346792,363092,406421,430615,430705,426954,389055,331221,0.95
1,b,131,132,149,479,592,1746,6564,5353,6284,7690,8478,11969,8991,9824,10901,13039,14058,15218,16208,18384,15395,7098,2144,656,0.92
2,c,101785,79013,64017,72836,60062,94772,149310,455970,937210,1263842,1071535,1086105,1088312,920251,1062787,1232895,1432421,1702506,2658789,2964715,2336203,1432967,673119,360208,0.965
3,d,5306904,1419840,458667,217938,183335,505320,3560025,14871273,40899358,73980076,94796371,104809634,111367900,98034120,86870379,102403264,107933654,115028734,146942642,222053196,298873386,241013630,105386329,21817376,0.975
4,e,34329740430,34677214445,36847916209,39373143534,36446148064,31066557986,25262664570,21377540732,19205007474,17797786280,18008849052,19522441683,24194482223,32800077754,43946401536,58920967264,68897162254,76761940467,81887867330,85429102568,86331654910,85115962846,75021722804,58776929376,0.945
5,f,10983110,3738171,1731751,1061171,980512,1420693,3885906,12074938,28702644,53269576,80979763,94097779,113316067,141436254,146957543,157536139,170774983,194842676,189905461,271348968,297891794,240778616,126639165,34028672,0.975
6,g,1,1,0,1,1,2,2,1,1,2,3,15,5,4,3,3,4,10,8,4,5,5,5,4,0.945
7,h,13410,5544,6439,11784,22756,73013,198047,302907,403189,513663,547760,585934,607268,620549,580045,714729,716765,703735,776866,847137,790541,420986,150161,33762,0.955
8,i,3748216,1531882,862472,645065,583621,778691,1633081,4505391,11034942,19026775,24711839,24970911,35473300,52462845,49276090,49090860,44338127,35736182,27548291,27783316,52994597,50566321,36698501,12419968,0.95
9,j,28689489,49691208,64801261,70186295,72110835,80948406,83940542,87707376,99589315,106708591,113835321,134761758,329895914,342382564,367652675,266893205,108144778,36196106,11433436,3901538,1740114,1975193,5722970,15419274,0.905
10,k,7961,12221,33544,33834,39036,56388,66080,67808,72953,89268,87515,115242,155697,157082,172261,143744,93499,51177,25780,10056,7478,3540,3284,5805,0.96
11,l,18,6,4,13,10,41,104,117,205,317,361,678,416,424,485,459,580,783,1060,891,809,385,124,44,0.915
12,m,4489,6235,8625,11208,12801,12414,11082,12015,11567,12010,10835,12042,15449,25115,24338,23665,14579,11915,9970,5447,8053,6601,7490,6953,0.94
13,n,40604,9017,2855,1218,751,1759,11657,87948,283814,575505,852094,1065695,1189657,991034,893110,1096826,1008567,1028216,1345320,1881298,2194914,1571503,621053,125847,0.925
14,o,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,1,0.905
15,p,10026477,8491811,6033734,5415459,2833092,1210878,987698,1457648,2096924,2947658,4108514,6675881,9573982,13559506,18368624,23346959,26019297,35612032,38299778,44154757,54640685,46077735,33965520,23054612,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,2681480,1418942,1014383,1286162,2536551,5756208,13301482,24713030,37998273,49788850,53866789,61676558,65095930,67202660,72580691,73736558,82085833,89881514,102475475,114902633,104971177,64035129,27805692,9428816,0.95
18,s,27108,10727,6256,5072,4387,10377,38545,124383,266244,393845,449613,560931,540039,553795,561074,618305,624130,650450,763027,984604,1205892,901655,364717,98152,0.955
19,t,4068,4884,9384,15287,24664,27126,37413,51287,63273,72932,84410,83910,74738,92642,136092,137226,116025,77344,45817,27403,20121,14064,8517,5214,0.975
20,u,68,77,116,45,68,267,1152,2372,4479,6198,8128,9167,8574,8037,8885,8451,9291,9439,10282,13393,13311,7677,2283,452,0.905
21,v,811,2799,7301,14779,18351,15233,16740,16024,14956,15898,14466,13173,11618,23867,39740,45134,31722,14674,3834,956,275,110,86,155,0.945
22,w,3265,3546,3876,3518,4899,7006,2365,2438,2810,8059,10745,10537,10557,19301,27345,9678,5849,4827,4890,4459,6697,6220,6629,6228,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,316828,840565,1783323,3658330,5298688,5558009,7279199,8530097,8408691,8515420,8037625,7591151,8833294,14588064,20315649,23780920,19075331,9435904,3660767,1317347,504947,230261,158856,241328,0.945
