,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,272247,193112,133786,106585,96094,99364,122620,161805,209521,250496,276856,314994,346574,360193,357398,370954,377840,398217,424671,439867,450506,437046,397341,324619,0.95
1,b,323,173,204,357,478,734,1578,2961,4326,6052,6254,7174,5899,6804,8042,10241,11410,11007,16448,14954,13373,9090,4502,1694,0.92
2,c,321309,168961,134171,116405,108658,73710,128670,234331,316824,510844,604367,742766,736982,1046997,864660,1381842,1417193,1384053,1500440,1390206,1599316,1710712,1479111,658093,0.965
3,d,24173553,6248794,2131474,725973,399899,340356,1003494,5521509,18389518,42166265,67740140,79514410,84693494,92848977,98835459,108314513,122550150,129907229,122570711,151033409,221318036,276473433,242129650,120060976,0.975
4,e,39835637519,34567900511,35070955078,38529337489,38610810248,34577563714,29827433297,23531975373,17838856435,16737678625,16790523242,17016776058,20649411079,25038186927,34243409576,46002394851,57198781754,64477066860,67406876741,65032527374,63251354701,65659759818,68383682073,62156894668,0.945
5,f,23086105,7124239,2692450,1412980,937320,916480,1662907,4952710,15029328,30781327,52293380,71843692,79048173,87769557,102362757,109605847,110833309,120969720,129537673,141431015,163076516,195898856,167407623,96074862,0.975
6,g,2,1,1,1,1,2,3,3,4,2,3,14,8,9,4,10,12,9,8,8,7,4,3,4,0.945
7,h,25726,11325,10988,14035,18489,30889,72183,156455,279299,404353,488660,556551,539300,571086,629211,815688,857704,926673,944918,898850,817258,643619,402433,155289,0.955
8,i,8750489,4020603,2273784,1216358,891184,706480,832147,2337547,5522304,10530009,16141396,21441686,23830864,30311083,45330816,45412053,40352214,35743035,33893718,24705365,27583432,46279051,44367584,31545667,0.95
9,j,23952238,40510316,52440597,66960227,87014473,83591065,88480043,93010952,103262185,112506210,110140921,143740628,257269603,281130132,250161670,207041969,110416681,49680538,14403711,4619160,1983116,1545280,2918898,8732361,0.905
10,k,8167,14085,28202,47541,59009,64397,77374,89981,84252,64632,117072,86940,90717,119385,117614,120623,78204,45367,29754,22786,13952,9361,21064,5656,0.96
11,l,14,5,4,4,5,5,16,66,175,276,392,598,532,606,533,684,745,662,751,1079,988,769,337,129,0.915
12,m,547,1369,2051,2457,3784,4381,4638,6543,8192,8165,7676,7095,6915,7730,6587,11229,11709,4988,3331,1876,1244,900,1055,862,0.94
13,n,120739,25202,5700,2421,1537,1219,2231,17497,80555,213039,378348,465662,482116,536458,602769,685503,817258,773602,943010,1017237,1558756,1883130,1767260,763474,0.925
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
15,p,16962566,11910037,6534541,3931419,2142491,896189,490344,650220,1017219,2363911,4044827,5892824,9929471,14390681,19586723,24685949,27625977,29467868,38770643,42773730,48395231,49816636,45376444,36461965,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,8030904,3263073,2001505,2069296,3194167,6752181,16124146,34098266,59029512,85545080,100922619,118215534,132074028,140823488,142171670,177187570,180751131,198731890,238084905,240985774,237586876,155877044,76894742,29930219,0.95
18,s,89625,26262,10275,5481,4713,4464,10279,42171,131564,270158,674386,467013,463468,505080,571014,657529,665200,647695,894087,1018426,2579769,2635340,2151440,513983,0.955
19,t,6701,9778,17355,26973,41643,48835,61089,76039,93393,125792,127415,110520,126567,147199,174509,189581,162901,110300,65706,39334,33320,20042,13728,9721,0.975
20,u,515,128,58,43,69,146,472,1566,3788,7381,10651,12744,13537,13532,15695,17564,18621,19087,26412,30678,30095,22042,11916,3682,0.905
21,v,875,2858,9783,15485,18941,14033,14358,14880,16653,15944,12371,9082,10227,18888,40266,49006,35824,12887,3484,759,171,82,71,111,0.945
22,w,5911,5024,4996,4412,4573,5296,5115,7640,9602,9538,26088,19887,17022,15266,20447,20574,21739,24155,15805,11593,11287,10254,10063,10224,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,331182,748941,1577605,2859837,3785060,3850693,4736684,5354928,5344356,5380395,5047717,4331769,5686394,8748664,11981502,15072910,13305028,8290778,3575838,1392940,622370,310274,206740,218873,0.945
