,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,274356,229010,195573,160291,142763,139504,162893,170891,205120,226622,244668,274947,286756,294267,288853,294222,281023,299801,300737,326121,352543,357904,345798,333346,0.95
1,b,183,206,409,433,1180,2149,4111,7223,8493,11761,10493,14998,9760,11744,10388,12243,10913,13170,16250,18849,12015,4388,1385,551,0.92
2,c,228148,157414,135427,151615,114448,118946,288905,386193,710565,970581,944048,933435,991958,1015455,868966,899021,747879,717911,712173,941089,973318,710852,444418,302164,0.965
3,d,2469491,793868,376173,285872,603283,2890896,14196320,47613494,86565328,116311120,133123976,133399983,151794710,166483410,148197337,124330805,96956376,92935340,115010684,201221077,263152701,203397661,77142936,16429048,0.975
4,e,32151240498,33476516513,37361065351,40074142924,36633770500,29688585287,22714380616,19295744863,17239683616,17872481170,19005526576,20683584486,25590100472,35201259484,49054658019,58840233034,63274933701,64076360217,60743286770,66174798016,67238117497,57382464237,51706462830,37191643269,0.945
5,f,6854224,2460799,1183159,687783,784668,1755732,5439245,13122251,27292244,42345797,57886487,54021582,67872584,76377211,79608851,75761915,65641972,55926008,59883662,95715388,163817846,126631644,64012667,20945177,0.975
6,g,2,3,6,2,5,4,4,5,6,14,9,32,7,19,11,20,14,26,8,9,3,2,2,4,0.945
7,h,11427,13037,18701,22663,51927,103568,228119,380550,509902,619758,634125,736331,736474,775199,773032,971682,931384,877180,630887,684494,604417,324998,124626,40550,0.955
8,i,3364948,1768594,1240971,944884,1148289,1514139,3177567,7263428,24946938,34454442,37099259,48958319,33068157,40565904,44513300,46625575,36332000,26987325,19101896,22699250,47062958,42914324,29072961,11256412,0.95
9,j,31796275,59227620,82767178,118672302,165207913,133947858,141066052,150424964,156342202,141523426,115518661,112416079,172671237,281436296,357189443,161458775,51368448,47417287,7322280,2334520,1050402,1310381,4340656,15250938,0.905
10,k,10130,23390,39243,52191,39339,52689,62326,68850,72632,76599,73098,78092,72903,90822,119011,92760,41940,25741,10139,6060,2595,1905,2346,5333,0.96
11,l,13,16,33,14,34,39,92,203,245,417,314,866,306,442,289,304,218,349,283,495,332,195,77,42,0.915
12,m,1420,3587,5544,8836,11299,9245,8022,9839,10718,13477,9993,11372,6115,10306,14407,24069,16510,13878,6537,3609,2185,1629,1318,1631,0.94
13,n,18920,5031,3922,1478,1821,6271,30298,118748,368947,443611,570477,516854,605088,595537,519712,597838,358758,377399,566816,1078531,1593158,946820,422604,103452,0.925
14,o,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.905
15,p,21741234,17525082,11814087,6073623,2675745,1186214,1281520,1995562,3319944,5044878,7553671,11305300,17458643,25006301,31632888,33791568,34480362,43985335,43598008,60595806,69879720,49169935,35097334,26073252,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,2963394,1479635,1165127,1567499,3409086,7654891,17860947,35293288,50722539,64466573,72424354,78202476,79875863,79220694,75776994,72454079,64949972,67149170,73015185,89270725,93096695,58094925,25355068,8782525,0.95
18,s,24567,12102,15172,6478,8941,18387,57176,143600,261057,351880,375565,520614,488486,547954,524735,561689,471425,469886,499703,817542,1004030,720742,316262,94555,0.955
19,t,13128,23785,56965,162011,151655,120076,94546,193015,192421,168715,163090,245174,303271,433691,513696,396121,165296,72524,30544,20491,13182,8397,7568,7788,0.975
20,u,89,43,70,40,95,301,934,1807,3199,4816,4917,5876,5022,4911,5686,4911,5100,5443,5750,7931,9885,5325,1618,478,0.905
21,v,727,3331,14425,28144,34411,25635,20136,22222,30425,37030,33832,19591,11879,27315,35248,44499,32743,18849,4824,1347,429,150,81,261,0.945
22,w,3046,3117,3633,2511,2643,3211,3899,4082,5087,9331,15587,15923,15118,10827,13006,13187,7508,7285,5547,5124,7004,7525,6129,8017,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,642711,1593146,3836143,5871328,7424799,5734766,7131809,8505876,8882791,9146930,7720667,5138627,5096348,8113433,12029380,14760256,11037464,7245020,2529444,973016,402265,211936,138004,182233,0.945
