,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,240052,174022,127563,114708,114626,123127,158874,191303,219981,246766,259086,298886,332333,344227,334172,351663,355468,401728,441225,463706,480467,480945,423186,338452,0.95
1,b,165,151,295,413,963,1122,2962,8022,7964,9752,9480,16116,11143,12173,16777,16998,19606,28398,16028,26529,13147,5664,1610,466,0.92
2,c,235942,146206,127142,111582,89907,110730,171684,307708,554825,839292,1099684,1238228,1358253,1352087,1447679,2075170,2427438,2507345,3560414,3124738,2988967,2050805,1057251,589189,0.965
3,d,19449812,5530722,1898946,1214849,726313,788346,4027682,20765528,63006886,119256869,142598865,141809965,153047719,146831528,144491250,169267371,197668519,220296723,247102836,419393046,518811546,413410298,142534468,38159912,0.975
4,e,60601990516,76371005353,77316814414,71992345341,53148520289,37138674722,28873443844,25927384084,22638557927,22539118925,22813325031,24015021569,30637659986,44269515073,62148622564,80253506268,93162821171,98659372130,103206935984,104117216219,102807695072,100693244857,83406526755,60175442923,0.945
5,f,15826246,6000478,2368350,1263791,875027,964291,2583483,10925089,33447996,70260652,107409524,100303055,116023540,143148103,150910048,152515741,169114417,188227164,175488372,257375713,321093635,255003921,118806657,32336088,0.975
6,g,1,3,2,2,2,1,3,15,11,17,15,19,7,7,10,11,10,13,17,7,5,5,4,1,0.945
7,h,22608,11259,11239,19617,26188,49061,134230,292636,454636,618337,702972,719995,704512,704881,756490,1104232,1014268,1081699,1009440,994893,907595,565855,215107,54140,0.955
8,i,6029171,2433035,1748312,1168024,1172817,1230657,1796164,6528135,14228849,20268335,22672397,19608657,23458490,35357886,37554940,33303958,32845256,37863000,37977853,41439134,60287101,65816130,43697619,17094539,0.95
9,j,19558754,27580068,50480364,64455573,117023856,94095964,96793179,106605214,113700212,103601985,99182586,108020776,181729905,246933962,246969526,162871846,61502131,19369351,6331262,2222840,1233934,1465477,4566299,14434112,0.905
10,k,10159,25289,41864,61865,63315,94916,128083,163984,145247,147584,103717,119771,148987,182193,235882,192105,125469,71086,32342,13519,4781,3274,2828,5566,0.96
11,l,7,15,10,11,11,11,56,263,547,753,805,917,674,680,933,855,864,1052,1115,955,645,307,84,27,0.915
12,m,714,1340,2178,3063,4225,4678,4409,7320,7781,8921,7515,7582,6412,9019,12113,19117,12340,7582,5339,2742,1807,1352,976,1040,0.94
13,n,43863,12115,5659,2059,1978,2118,48605,315582,538789,844171,1232290,1200831,1227989,1333265,1322879,1530297,1427677,1300772,1845408,1930148,2251138,1564695,551657,112340,0.925
14,o,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.905
15,p,31531745,19552960,16094043,7084786,2494270,937093,680835,1272866,2546549,4696938,9102459,15063331,23924332,32519311,40358509,47420965,44301105,51331001,66582972,78517957,86548850,71538957,49147451,39598437,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,4132006,2191538,1995715,2686190,6052215,13603198,31737412,61436003,87289331,108030725,114776417,122366928,134048928,145132528,152766785,149273697,148794345,168001978,186567948,188484850,160856870,79748540,28823038,8584742,0.95
18,s,41256,18289,10998,7296,7874,9960,46463,177265,406544,591572,570887,605396,569825,649838,781925,801246,897274,1204343,1040201,1093983,1201089,897119,345518,98060,0.955
19,t,6036,8216,15042,30319,45459,50602,53166,91195,104914,110358,96006,82814,79902,104021,176045,190541,160022,105356,69658,48061,33405,16934,9369,5587,0.975
20,u,167,77,55,60,177,790,8963,34979,51458,49869,52193,54436,44175,37823,46007,50553,53970,73498,97760,87969,50285,18700,4017,690,0.905
21,v,956,3864,15105,26406,30581,19191,19989,23630,31608,32301,22504,14049,17512,49024,130758,124523,57983,15183,2696,477,167,76,80,331,0.945
22,w,3313,3198,3098,2826,2572,2714,2883,3897,3589,7567,11713,17432,37943,43756,36188,72544,67531,81567,80011,63224,69170,52445,28033,22381,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,335145,1049314,2595956,4261684,5458965,4410116,5842399,6846314,6687956,6714427,5606426,4391035,5848006,9306184,13863932,13667333,11117497,5470042,2180014,817688,367343,209943,143826,175904,0.945
