,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,311436,305405,292228,260666,207598,171407,146902,141884,160744,181017,220551,266951,296849,291566,309938,316288,287081,271546,309661,291613,279462,316692,322904,344581,0.95
1,b,262,177,153,587,882,2613,4431,7147,5952,12194,13626,13859,11359,9071,10767,9296,9633,14378,10899,11549,10609,5979,2108,895,0.92
2,c,221239,273460,148947,166486,105333,205311,320803,804801,1362712,1500451,1782459,1574493,1378124,1212115,1401853,1439276,1229952,968501,928718,1073143,1110259,1918369,1248116,720220,0.965
3,d,3420225,1113960,431403,248914,396367,2676404,14052035,50594875,87641244,118597328,129969790,115322149,121848971,119441654,98396007,81918440,69731301,65867336,70994021,111833944,177347291,198785068,88516103,22518785,0.975
4,e,34297088942,35445018948,40455739565,41487567778,34456308584,27045913382,21865423756,20625426999,18231343036,18699353054,19694243529,22154354953,27823980422,36941448993,49969795870,60049434480,63755416528,63628259666,62535538071,61784485010,56738700836,57163563278,51087301724,38467088663,0.945
5,f,7759075,4041933,2013273,1211357,1119729,2238895,7813557,23514317,45576721,64095240,86636586,71906017,93559098,104728145,98250249,96314458,83062911,67377968,74378546,87841474,101913668,129272853,77180458,28871966,0.975
6,g,2,3,1,6,4,4,3,4,5,7,13,21,16,5,10,9,17,10,6,10,4,5,4,1,0.945
7,h,17434,19109,19876,35253,65620,151516,321054,572289,655296,755791,818056,860566,867298,761680,744616,786506,820053,659793,723220,722697,511999,341907,141460,39919,0.955
8,i,3033067,2052165,2513421,2154775,1641880,1614093,4462123,11611991,19117822,25089206,30092023,28579142,29747768,38455474,48783724,48642151,39939898,29646989,20522535,20231644,32730772,39283657,31179268,10939608,0.95
9,j,33217044,53682328,72755290,98302930,135487524,113316272,118165465,127993149,124674851,102755803,85001764,92566333,204801317,310134198,267754842,194453184,81120721,29672036,10023866,3258809,1737526,2375152,6213802,16958454,0.905
10,k,11810,25284,46128,52800,52645,85176,100507,126907,158805,197324,169334,115673,110344,111042,129524,117494,72041,49668,31141,14451,5579,4192,4012,4975,0.96
11,l,12,12,4,17,15,112,612,983,898,984,1027,1014,563,339,365,318,377,398,311,380,408,290,102,21,0.915
12,m,5429,4457,7600,12516,14877,14155,10814,16749,19765,18217,13976,8356,6378,6599,11008,21422,15216,14826,9715,6764,8107,10023,6072,5288,0.94
13,n,14625,4965,2122,1987,1516,7664,45137,222777,888684,935179,1207881,975991,1001490,843968,643881,473010,381948,368387,499769,678801,920160,1014542,631804,157307,0.925
14,o,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.905
15,p,19002153,14221690,10210072,5156594,2148926,1264242,1723176,3281537,4703904,5779936,7610276,10958033,17297680,22310415,28511139,27954662,22419669,26655792,31157635,39946868,45240988,41478118,30952148,17441587,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,2901679,1543522,1349997,2106582,4982181,12260048,29572771,55638501,73999711,84203161,85650713,90666879,93177622,92095760,85377778,76132396,72404999,78237934,83827246,91672432,88353474,62143998,25937121,8879555,0.95
18,s,20761,9760,5220,7444,8337,36004,115284,397917,618006,817481,708618,683772,695171,522177,468964,431849,473127,400442,469700,619777,711823,765807,348594,98692,0.955
19,t,11436,18103,39898,161974,156165,133102,84532,200556,195927,113629,92330,95077,93818,117574,150431,165304,132035,77867,38284,24088,14396,12727,9883,7667,0.975
20,u,194,115,63,117,293,1447,9347,24186,28540,22420,26752,19091,15691,10626,8781,6677,5703,6365,7092,7866,8965,5360,1679,383,0.905
21,v,721,3311,11333,21270,26327,19069,16893,20073,25607,26860,19615,11576,9562,13432,29938,34997,29536,12490,3157,954,337,195,134,280,0.945
22,w,9672,6822,14364,12403,12879,26033,11963,15499,32922,28166,24651,15893,14512,14219,20947,29980,29641,23014,9757,17500,26706,31317,15315,12421,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,360346,1258251,3636754,5083656,5315529,3877196,5343605,6373143,6382918,6640117,5218763,3618984,4299147,6862330,9902870,11618605,10185486,5894369,2459536,923975,367275,188256,117686,141434,0.945
