,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,237669,174931,138163,124348,136169,145371,189472,222224,244191,262698,257481,317765,366665,406672,414637,430389,451875,500401,551638,586607,578899,520341,415579,322387,0.95
1,b,759,746,1124,1511,2957,5024,11155,16009,17137,19079,18918,19713,19865,26737,26629,27738,27364,48540,40480,39618,23520,11242,3077,674,0.92
2,c,220195,129351,114852,117745,139207,139979,263985,523931,792057,1103361,1158438,1323407,1411479,1415865,1585870,1884549,2488998,2480244,2249330,2636009,2756272,1679361,620664,267640,0.965
3,d,3018496,1196545,688474,517594,766394,3645869,16971370,60226699,109992440,143875465,159900089,157783184,171906124,196148689,185969413,155322303,121744434,114843762,168426996,268823624,325730890,219396283,70671151,13863577,0.975
4,e,46678470013,54935787131,63479591042,57118093605,41484897616,31655547401,24593881659,22284772532,21332153818,21142467690,21580110337,23414409802,33146056889,45232702444,65608890066,77852042588,80529874500,85614634946,85975978671,86787918836,89748829378,88450348421,72941669264,53134658070,0.945
5,f,8620061,3796427,2247162,1551479,1244500,2886092,10121403,28184759,67052844,89329610,109167656,92725643,121968452,143729796,139918655,147234002,142354307,153965401,155502335,216620454,263796947,233005605,92853654,23005901,0.975
6,g,50,60,85,75,46,11,25,3,4,9,79,138,97,47,129,76,147,72,155,181,108,100,130,101,0.945
7,h,26181,13400,34142,45289,81687,257881,463022,695873,816231,961263,1007826,1114856,1187020,1376582,1676413,1934026,2168046,2586110,3164200,1517925,1037799,458417,125389,31803,0.955
8,i,4184609,4614174,3997557,2838910,2769866,4313403,6842203,15429602,24765239,28440627,33322848,35683958,45365620,69369760,85202201,76749060,59859363,42241868,31115094,35635775,69321048,64476305,41139431,11868455,0.95
9,j,36462350,59572432,82008151,113940022,177987137,138528404,144955026,161687512,157974340,136390138,129740572,238416298,280329809,339700372,368865459,219795075,80579958,23029396,6815333,2319639,1366327,1743085,5885300,21254830,0.905
10,k,35317,47891,73589,128315,142503,237328,290003,273009,217614,200297,167982,227030,269975,346672,409222,518103,457567,242967,96476,30350,14808,7670,4464,8451,0.96
11,l,450,211,419,324,350,391,902,1407,1556,1557,2276,2047,1982,2365,2117,2585,3231,5391,5616,3720,2404,931,377,223,0.915
12,m,3760,6949,9221,15759,20319,17037,14866,14144,10923,8667,8498,8741,10477,20047,31636,43695,28126,13199,7127,7031,4291,5223,4299,2987,0.94
13,n,21095,6559,3807,7621,2204,10676,72417,233309,930054,1126012,1403524,1279864,1614987,1423089,1135887,1164486,951488,938555,1441883,2418481,3257402,1899363,531889,100828,0.925
14,o,21,13,0,0,14,6,6,12,26,26,10,1,36,38,28,31,31,8,20,39,31,29,19,23,0.905
15,p,16488020,14274534,11724629,6480971,2294857,1166235,1422778,2621840,3739396,5356163,7310445,11285428,16425080,22863361,29697014,31900365,30381321,45456283,61327896,67756030,71944552,52259041,29131306,20042380,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,2421280,1365409,1435310,2380950,5560321,14508604,35388040,64780742,83761400,94077636,99872666,106805124,113767753,125577662,136622234,144206898,157997669,186121214,203511149,194280700,145703064,68958420,22020257,6182989,0.95
18,s,34586,11832,8935,7241,11449,36954,116702,406198,798404,1024717,952634,1108314,1222054,1211137,1106849,1089370,1042427,1302843,1683752,2063674,1818028,1002237,303461,70643,0.955
19,t,10279,20296,48653,137890,218421,147221,139127,217411,788795,286215,703603,219466,214868,322059,394123,387549,269382,149438,74272,44293,20651,14533,8363,6262,0.975
20,u,207,61,62,70,315,1590,23245,67986,94803,93205,100799,96317,116079,112058,100790,130530,178597,280365,286966,235694,122611,31694,12136,2896,0.905
21,v,2822,7016,26727,43197,51185,32871,29537,31747,46321,44535,33479,19235,28797,100074,174044,162201,71345,20922,3464,919,218,161,154,603,0.945
22,w,848,708,633,562,568,635,1029,1458,2485,5420,5432,4835,6781,4784,4862,5568,4691,6969,5980,4417,3818,3185,2963,1454,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,570157,1520649,3430570,6008331,7114435,5119087,7104381,8035056,8150253,9038668,7733147,5999696,7850851,10874247,14072478,15848706,12961087,6510686,2494786,1025975,447942,284287,215870,241393,0.945
