,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,262749,196956,149482,117583,106749,115293,137740,165349,196751,227172,246143,277185,310807,316848,316488,319359,346671,389596,424562,451490,464884,453382,398893,322695,0.95
1,b,1084,495,432,635,552,890,1440,3456,6343,8671,11698,10664,10625,13737,17509,18908,20221,20979,21949,21175,30958,20392,7186,2709,0.92
2,c,488508,228728,151902,120730,112747,81948,101971,214774,640133,950860,1330939,1800341,2068612,2442203,2591022,3087055,3405689,3194071,3044108,3569237,3201383,2696849,2208215,1176440,0.965
3,d,47003638,10603169,3066272,1242603,834376,959513,3189508,13373461,50179625,98135986,154870807,187321654,203548178,233471269,272956257,255374487,232142065,202581125,202657383,227211961,341809320,423878560,302735092,96820366,0.975
4,e,75596587508,74475879125,84389817117,115424889603,95301620369,71156427140,46464986984,33494888863,26326348181,22989592126,25321710184,25347512882,28728308705,36895416281,51134116277,68347338530,80065196387,87350415701,88463479300,85865143635,88798895632,88832737052,89093838495,81283140693,0.945
5,f,55468768,17104786,6260378,3460106,2087425,1886316,4022954,10411154,23436070,49310407,71752469,98959085,86324544,118721667,134583602,138566924,156687153,175574723,200340994,202998057,270490272,398043979,304129376,133226004,0.975
6,g,7,4,4,3,2,4,3,4,5,6,8,18,17,15,14,28,27,34,20,15,9,7,6,7,0.945
7,h,52429,17846,11978,12610,14505,28558,79110,185626,340074,428963,555406,644705,713363,845755,1157848,1316926,1464651,1456058,1248289,1141320,1063463,1028020,434964,157052,0.955
8,i,34453606,9418171,3978035,2280997,1678729,1508756,1625599,4689414,8715967,15433462,23475603,33222393,38324303,48909498,67460212,77110830,72506536,69437018,53322623,38296988,47958997,93519331,86068645,66117165,0.95
9,j,32696496,72718605,130549546,175084768,211772518,234995559,269388534,285422229,295694774,277840833,261419877,327195278,450230095,479700633,472101527,347042723,158941190,51182362,15654791,5056240,2214484,1844867,4272253,13007414,0.905
10,k,17588,29778,43986,62663,70209,212251,159044,211936,127764,120375,105887,120645,170467,181610,252194,224205,200694,128930,50257,15080,7191,6520,5231,8556,0.96
11,l,100,28,21,11,9,20,34,220,463,748,810,1134,1166,1056,1454,1161,1476,2061,2809,2703,2022,1199,511,206,0.915
12,m,500,660,1168,1433,1831,2022,1812,2273,2833,3359,3345,3842,4437,7621,12839,15459,11050,6665,3716,1816,1004,1095,848,589,0.94
13,n,208213,41197,10803,4070,2229,2740,6841,28382,132545,616912,975629,1301849,1186184,1826508,1845197,1526096,1357479,1155837,1277116,1838212,2173487,2414800,1623938,632941,0.925
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
15,p,23597718,16888028,10039575,5071295,2031214,749839,465409,662149,1827190,3115298,5743089,9513398,14235340,19526614,25118687,27371440,32151338,42743053,51273836,57523510,60727984,56698480,49346629,33159518,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,24508186,9399718,4292239,3189470,3651732,5496582,10505754,23297981,45095021,73016105,107698975,136508944,157740668,180619922,197886191,224574898,245050849,256100422,273181111,291689543,274517264,214600235,111856751,44123532,0.95
18,s,344258,85342,36387,17532,12595,11951,21816,52512,127091,286554,449423,614309,707259,875717,1027769,1082429,1092150,1209912,1305660,1493392,1563737,1664003,1341443,515854,0.955
19,t,16346,18843,32051,107785,117753,109278,81867,189880,203194,171275,164605,252632,338862,456724,538319,448117,265123,152944,82512,46262,36221,25847,22342,15940,0.975
20,u,1715,486,198,120,81,133,239,561,1450,3515,7305,9793,11479,11469,12902,12735,15505,17177,21530,22430,20720,18711,11766,4360,0.905
21,v,397,1306,6931,13680,18705,15270,13897,15001,19869,20514,16236,10432,14399,39159,80692,76904,37823,11413,2461,589,192,112,91,225,0.945
22,w,7425,5238,5169,4663,11003,5746,3898,7976,6009,6047,9296,9815,9842,17678,13191,9051,10250,10483,13530,11431,12820,8323,9868,7171,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,399713,1071765,2819450,4861117,6238205,5118201,6496260,7556846,7759694,7703615,6592630,5202575,6868414,10319701,14079535,15447931,12643347,6294318,2335724,881422,383335,214465,163092,177825,0.945
