,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,245012,192705,143297,105593,98289,110433,131344,155499,191079,218000,223880,267022,308722,333701,346183,356343,372630,411310,439413,455279,448639,422663,368089,300708,0.95
1,b,1114,474,627,721,1126,1297,2180,3426,4420,9510,12363,16478,14363,16492,21149,22200,26489,37802,30281,27239,21628,14485,6696,2284,0.92
2,c,499896,277653,168768,202407,193496,291528,312264,350644,525546,953008,1515389,1550785,1540326,1821021,1616678,1842005,2087540,2244861,2679720,2622991,3005945,2308497,1462593,802624,0.965
3,d,65461995,16174811,3742102,1169075,516927,345164,548306,2298506,12340023,46878303,110199182,165216100,183755023,208050259,208620265,221757073,251256830,260651704,267916309,341441083,524978777,496710612,397155116,163428414,0.975
4,e,59468032843,51335229803,49350653706,51504890273,55158334167,49560901017,39246283869,29062047367,22566791769,20264820018,21384183334,22593716072,23982222728,29750058777,40762568142,57432095805,76618942064,89250033401,96511164319,99683372905,102543798459,105538884187,104513298233,93815212264,0.945
5,f,42851991,15290461,4786986,1894644,1143409,1083567,1411291,3035273,10261392,30171782,61815789,96635708,104876143,127637685,166764701,179948054,191678846,213422348,252290731,261285410,331587027,322653857,263321322,109384398,0.975
6,g,3,1,1,1,1,2,2,2,3,7,6,23,10,11,9,11,14,13,14,11,7,5,4,3,0.945
7,h,69783,23102,14356,15796,19979,30491,70748,187163,363885,565057,782357,936790,926298,1109216,1427644,1668700,1780242,1718679,1527643,1285674,1106511,973792,469107,156529,0.955
8,i,18273035,7429140,2442282,1038077,714856,601212,604292,1195734,4197036,11608753,23250500,34194656,40197303,57328831,83406393,73658227,63296094,64346769,65934172,59094168,71243225,194165376,158960753,72372546,0.95
9,j,28455096,58115586,82339756,106983141,115346675,135354511,167224105,178209834,181841096,186403595,184406485,213307396,374094296,407124664,381165681,236979006,97824454,33144129,9280863,3079510,1445323,1641563,4828040,17176981,0.905
10,k,7669,13753,23975,35493,46634,59843,105471,166342,190312,189859,237187,259709,218091,261333,241328,313886,204324,143814,70388,37345,14213,7299,5850,7206,0.96
11,l,68,27,15,15,8,12,23,43,117,327,680,1399,1067,1252,1396,1521,1723,2027,2130,1917,1716,1246,494,157,0.915
12,m,333,396,544,878,1380,2099,2425,3193,3637,4165,4557,6056,4663,6671,10352,13311,10916,6097,3286,1502,873,585,456,443,0.94
13,n,318405,74261,14288,4604,1796,1104,1448,6067,41255,227510,591430,981907,1079002,1262725,1534483,1445379,1602786,1416551,1532698,1780667,2034198,2591171,1612911,573687,0.925
14,o,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.905
15,p,21009630,13558857,8609149,4198017,1727100,649101,298940,302409,651320,1826888,4765417,8603365,16327386,25194980,30920681,36979467,45209810,53724032,71209311,63814527,67937995,66957478,66890097,45955290,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,13853556,5094400,2598940,2064058,2797327,5165396,12243451,29070058,68346737,113076723,142489712,167354871,190885861,213057589,224210486,243405357,270685872,283431593,293996614,294392786,256009516,173493731,76819263,25443143,0.95
18,s,209405,56436,20816,10548,7991,6519,9906,26809,108912,340857,681650,837319,912340,1013807,1209314,1336200,1342585,1465511,1679770,1831611,2363055,1753818,1281364,509192,0.955
19,t,14444,16595,26692,45326,71309,86531,104124,135155,155893,170394,192757,218498,219093,305009,405414,363867,235657,124486,63976,35501,24785,22723,18309,11872,0.975
20,u,963,247,77,65,60,94,255,1037,3846,10136,21030,30446,34691,38794,40344,46459,57561,65789,72550,66610,56225,38978,16427,4057,0.905
21,v,245,956,3539,6560,8360,7948,11711,10483,10328,10281,9474,8223,9336,24216,52515,48331,25833,8095,1912,417,127,67,68,150,0.945
22,w,22319,18413,24123,26078,27939,24231,50011,42922,46799,33344,78348,68671,49158,38965,43236,32561,40813,24943,20222,19545,41974,28571,20650,26862,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,243911,464104,1078753,2271555,3103954,3650296,4762685,5971385,6013377,6026818,5404888,4651424,5842854,8561446,10772095,13045732,11291387,6328530,2753842,1073346,523156,288116,212026,225613,0.945
