,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,257399,180867,144774,124936,134780,150846,180195,207805,243090,264784,274712,310517,325247,349051,356643,359145,355318,373607,399617,429366,451146,440457,403511,330136,0.95
1,b,928,528,664,993,1505,2428,4459,8386,12099,14865,16789,15492,12315,19992,22563,29402,21611,22894,34994,25406,17782,11926,5428,1569,0.92
2,c,333113,162587,141846,189735,237150,154674,190085,335162,567495,762361,945129,1066967,959590,1026716,1705447,2146882,1866073,1957611,2090579,1936833,2087010,2143147,1502878,709909,0.965
3,d,16083142,3603416,1318866,691584,647380,832155,3500538,16428311,62236116,101885919,143117859,147488033,153571877,162082519,186078038,174415479,142740894,131800536,129992299,148172281,233744108,276213663,204868376,67636405,0.975
4,e,53667749193,50355606012,56839310637,61857804856,56516622393,44663961640,35211558663,26836680634,23489824401,20365148951,20809185194,21662289948,25024878248,35569235977,52964255863,69590808259,76516936255,89785972146,82007654743,75215733837,77453618342,73131434660,65814600211,60842373565,0.945
5,f,21407379,6478349,2556491,1670268,1352151,1471392,3582077,10751528,31030042,59298557,81815899,106866548,89788611,110716362,134433225,144727850,159403654,157657453,183428876,199150406,267659742,283208715,187234938,75057960,0.975
6,g,8,6,3,4,7,9,8,5,10,16,10,27,14,20,20,31,22,23,23,12,32,7,6,5,0.945
7,h,57141,33971,36182,41085,49208,81841,179916,313351,518075,761249,871765,949512,945831,1190376,1810368,1904278,1707113,1569405,1197198,868774,791967,734437,444934,180804,0.955
8,i,19936355,9795456,8885801,5203392,4234097,2354024,2321992,6404010,12641348,19646444,25537963,33161601,38106644,45558815,62561939,63868754,55052355,45777362,35788361,34042583,30251002,54403688,58938994,47727438,0.95
9,j,35973970,67489726,92636895,128904726,177904436,142630711,137833001,154994292,153437080,128483686,122549500,152737457,220058113,324765489,373983637,216774260,87767132,29724951,9751867,3611318,2408459,2487790,5872499,19305648,0.905
10,k,18267,42006,65745,118019,142016,256278,310829,265058,208460,197131,166892,217935,279018,337546,414286,814402,377197,221300,131841,46581,15046,6595,4751,5789,0.96
11,l,126,67,49,43,60,69,143,681,1506,1663,1529,1910,1962,1692,1491,1881,1752,2177,3424,3126,2539,1612,680,281,0.915
12,m,2848,5132,7604,13079,15941,14762,15208,16031,17409,17030,19571,20354,14553,20262,37957,47354,32802,21465,13582,5333,3449,3320,2410,2245,0.94
13,n,97470,19820,5923,2925,2018,1639,7407,42616,242288,806935,1000428,1368445,1144398,1614624,1446141,1182423,970847,840572,873519,1188407,1466122,1648225,1479077,541256,0.925
14,o,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,1,0,0,0,0.905
15,p,18610718,12304456,6938318,3082222,1199949,405683,331938,727178,2043069,3874144,7010204,11521006,16572836,20662381,23361867,22539777,25594755,31638152,35238197,38649283,40496349,66562367,35707067,25891799,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,4728079,2091769,1606284,2247162,4454448,10242515,24053405,50414613,73500346,99960875,106799200,119023661,128053311,124381290,132745831,150449032,152114192,164188168,178602923,172629623,143664097,91655847,40050798,14961050,0.95
18,s,138878,49747,20560,14866,17685,14877,37412,112608,451035,794312,1024173,929987,920683,1148732,1213551,1071599,1076936,1162545,1317421,1446411,1655862,1742577,988943,387483,0.955
19,t,17246,26340,59344,228472,241774,207963,169770,312345,317575,222017,177005,217614,290957,437815,575056,486129,284997,146835,79468,44436,29843,19164,14049,9980,0.975
20,u,2310,581,348,183,244,968,3289,39076,137371,183236,158137,170672,132470,108738,79855,97381,127691,150891,164487,174076,139141,84152,34139,9497,0.905
21,v,1424,6944,24090,42912,54045,35370,30687,35903,52539,51930,37481,23038,34065,71273,136457,149076,101292,27729,6044,1291,479,214,227,854,0.945
22,w,1094,730,717,1004,1195,765,1214,556,969,876,8218,4315,3188,3895,3939,5153,4157,2749,6427,2950,2022,1942,1746,1396,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,464551,1551397,4031059,6855680,7985399,5500818,6761429,8546514,8304224,8103625,6663666,5380422,7306745,10384492,14239514,15839908,12798032,6838125,2662950,998964,452022,274159,215397,282207,0.945
