,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,270267,210158,151063,123204,106571,106511,116992,146921,185835,234925,297362,301288,329055,335913,355594,359472,358784,388166,419791,427845,440627,440981,400704,336603,0.95
1,b,785,296,324,764,703,873,1740,2017,4144,7265,9902,9627,9576,10709,16392,17147,14568,21028,19184,15453,15034,12396,6770,2779,0.92
2,c,420503,236140,123707,86852,65899,58345,68474,93537,192383,366704,599464,803905,963666,1086661,1119994,1648763,1862897,2401027,2555442,2208275,2391320,2333362,2630105,1613586,0.965
3,d,68322252,20958510,5908262,1526305,606910,439238,548200,1911956,7272677,26083281,56996509,88319372,103735557,128676986,140851745,146708026,158941962,182659392,191505385,233230217,335000534,513985739,554746626,349217155,0.975
4,e,52221406865,44924875497,47734363760,53332515579,55812590475,50354888302,42355026562,36521230050,26817916078,23608890955,20808495007,21763722788,22817692991,26528241495,38040336781,51067147049,64537313736,75041884514,81431042837,79955790372,81749292778,84621733238,88919405369,85127777054,0.945
5,f,46355869,17538520,6441260,3203994,1990478,1767798,2371250,4211386,11495475,27855881,46105927,70203312,79729689,97434991,124854233,128909427,127485196,141477454,170025447,165895027,220628056,296249932,385523000,193043940,0.975
6,g,3,2,2,5,6,7,7,6,8,21,17,34,27,14,25,23,16,13,15,9,5,7,3,6,0.945
7,h,67665,27542,20989,21191,19473,25484,40981,88488,227569,347301,578478,738271,745143,1285923,1338276,1290597,1298056,1396608,1294177,1206300,1204651,1179346,853838,325944,0.955
8,i,24122472,12463630,4174594,1907190,1218108,911400,762412,1297347,3602715,9518598,18815870,29495243,32111264,41792031,65845878,64952807,56744841,59459841,52791515,50513320,46083259,78274204,91681885,71967619,0.95
9,j,26322327,45815988,68013240,92934800,121538555,129525996,132016480,138179942,150144028,163523091,162981226,183580142,253058890,357174870,351123779,277660842,146066004,65447178,22347420,7425800,2956088,1844300,2686597,7988273,0.905
10,k,9410,13967,21833,35827,42639,51323,68447,72098,92337,200183,175535,311095,192126,226638,284379,174298,254967,101854,54915,17340,18212,18509,4595,4042,0.96
11,l,88,39,33,47,45,22,40,56,129,353,644,759,1121,802,855,976,925,828,812,951,905,862,498,251,0.915
12,m,316,351,690,1328,1864,2035,2527,2655,3049,3622,4384,4180,3818,4664,7810,7542,6180,4366,2811,1528,786,534,442,245,0.94
13,n,370904,81298,18232,6028,2794,1992,2887,6326,43391,185871,393440,585001,690185,741860,813645,888068,909785,1029369,1042139,1252056,2135239,2753721,2815863,1553796,0.925
14,o,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.905
15,p,16447253,12461603,7672656,3860895,1737032,561480,285385,239520,426518,1545937,4588717,10197650,15305165,18471840,23517269,26842759,34759152,36898907,42224847,67757196,60751569,62046060,51811311,39779706,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,19618737,8052981,3622935,2475136,2660810,3789131,7033138,14543907,31222825,52684929,73840570,98072358,111710394,121558357,131503828,148723663,179162693,207829503,223506105,233619308,241083621,198853199,138080087,62211046,0.95
18,s,382678,116006,50420,27796,15526,10345,12422,30017,85797,279209,956563,673887,684637,711033,815588,895651,954121,1090411,1150695,1508998,2114607,1815350,1653984,1146520,0.955
19,t,10637,11752,20293,32302,44329,53992,66639,103431,115005,126301,128943,123633,153526,164302,246237,234098,181638,118842,68012,44500,34194,26869,20058,15675,0.975
20,u,1268,308,146,69,71,155,279,608,1375,2881,7024,9481,9576,10065,9776,9382,8920,9912,12963,20401,16397,13454,8431,3474,0.905
21,v,448,1418,4917,10733,13814,10638,10671,10666,11798,13133,10716,7608,9316,17570,30370,34229,25886,11473,3140,851,241,110,69,100,0.945
22,w,2593,2703,3618,3515,3705,2613,3086,3388,2600,4756,4963,7289,7101,4863,4301,4620,5188,6021,10606,9908,9858,12545,8816,9113,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,227298,559750,1340707,2691228,4272669,4358584,6077712,6878720,7498557,9172314,8619139,7501413,9438960,15210783,21504983,22880183,18618728,12180279,5500736,2074771,756236,323656,192140,168099,0.945
