,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,327223,299638,279546,238848,193179,155248,141227,157946,181548,211437,237903,288921,307258,313067,305396,321792,299825,310521,349804,327916,300059,331637,336880,338104,0.95
1,b,336,142,256,570,1171,2320,5184,11156,10175,14714,14781,19155,12674,14293,12712,13513,11916,21108,16965,21602,16322,7196,5788,1118,0.92
2,c,270862,169923,152495,145810,198149,163800,275560,781724,1065027,1655616,1501072,1722218,1658097,1913835,1780074,2524594,2781474,2660844,2888298,3312434,3572003,2055183,1072794,392338,0.965
3,d,4801527,1257280,475298,285062,458516,2381685,13417843,51186957,97962520,146391044,181927829,177989912,205672092,215930174,200429908,177060581,136623397,123229900,150814837,271915567,351712632,263358804,94486127,22874032,0.975
4,e,52969216999,57000886979,66489722595,66091479680,50909365778,38859017051,30997345041,27433175769,24854072356,24369186329,25711067003,29455366816,39451683771,53112307531,68675335661,86067516277,93908462106,91843303673,91710853316,94200568017,90075057455,85899653003,75171679974,55944636891,0.945
5,f,10907305,4579495,2485472,1556587,1453896,2914529,8877223,25563456,48734435,68328116,89253204,81923239,110380142,131987143,133621108,136074975,129044456,118150468,121966942,158471659,200601803,201706430,101546065,33251592,0.975
6,g,6,2,3,4,5,2,4,7,3,10,17,26,10,12,7,21,15,20,19,15,12,6,16,7,0.945
7,h,15437,9167,14076,24656,52424,139186,330939,674987,765131,933150,996625,1069139,1017139,1060140,977018,1156059,1165098,1179620,1248716,1253371,922320,497535,186375,43241,0.955
8,i,3765939,1929074,2162379,2533811,2749690,3315085,6226501,15231202,28124926,39262373,47173045,44394524,47407405,72265046,93706876,99637572,85054686,63328841,45650856,47496511,78493028,86846981,60963292,19665994,0.95
9,j,35444139,58328003,83989152,114041693,170283223,137304924,135173985,120501080,139856722,126485042,109337256,139169361,219161831,265419588,283987975,197905554,79225225,22891638,6523816,2235819,1143419,1773113,6401862,20895492,0.905
10,k,16551,30091,46971,99086,140180,190495,182704,196022,172397,217009,213750,252107,314453,441482,363911,357948,277851,146791,83539,27080,9676,4538,6840,12202,0.96
11,l,20,7,9,16,22,73,614,1442,1256,1744,1492,1965,1340,1271,1038,1617,1457,1809,2412,2339,1801,532,181,96,0.915
12,m,4718,6525,13766,14409,20016,18524,9137,10511,11716,11425,8780,8974,8832,14769,25343,68120,33868,42583,55912,15427,6124,9466,10434,9729,0.94
13,n,22968,6145,3195,1875,1980,7519,42913,245283,882972,1053414,1377515,1207066,1475140,1425254,1158922,1046048,873976,871349,1338820,1806202,2000252,1418377,673159,113975,0.925
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.905
15,p,26259658,20331654,12089903,5610718,2051895,1122465,1472698,3079269,4662922,6622499,8679386,13376525,21780480,30360315,39704008,43705890,37868638,51397182,75081844,85851998,93854990,75354759,47831391,36281697,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,3247697,1714655,1683690,2836747,6889418,17242939,41845085,76282504,96642543,109291932,118193772,126199900,137296752,145553009,146407857,135751957,126808248,133521171,152797621,166322056,141808296,80801417,30086931,9624221,0.95
18,s,28022,10182,9072,7483,11314,34551,98703,448805,757219,1024057,887274,997334,1092615,1078522,901778,944555,874802,964043,1132529,1391518,1494320,1040787,435800,98469,0.955
19,t,12362,14326,41372,162204,153210,141298,93032,231571,246237,167990,146962,238490,261670,335759,439395,399123,188290,91709,43254,30171,18235,13593,13643,10758,0.975
20,u,341,88,82,106,433,2119,23718,70058,91707,83734,84296,72294,55686,45822,43814,42999,37362,42977,55555,70069,65650,27747,7109,1556,0.905
21,v,860,3543,14418,24944,31018,21824,17442,20514,29211,31808,24508,15936,15768,24764,46441,55794,40452,15205,3391,987,258,179,146,239,0.945
22,w,8611,6868,12115,9896,7734,10661,7002,5350,9957,21597,19130,24583,17026,15781,27411,49470,47825,55450,74960,41244,26106,30444,27222,28512,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,383275,1284057,3237550,5704718,7374202,5552313,7398655,8815164,8663836,8356999,7302518,5619697,7404486,11519754,15661763,17558069,13137190,6538589,2531171,880302,395445,196929,128572,196028,0.945
