,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,315820,260500,212417,184418,161084,152229,156277,190031,204427,234697,256394,285342,304403,310379,329545,333260,306852,299072,304287,331787,341807,357535,352256,327568,0.95
1,b,514,354,305,621,1440,2511,3804,7856,7930,8887,9236,9766,9345,11714,11794,14056,15711,17422,12970,17008,13616,9015,3136,921,0.92
2,c,560209,520847,293511,107736,123581,164964,204939,383228,565927,861153,1467741,1025234,827677,922586,778654,880270,976518,897960,983632,1256157,958506,875356,580838,584197,0.965
3,d,4398331,1383018,709888,494847,461380,1069662,4057489,12507962,30172718,54366668,62951899,68564873,76628880,79210339,83891445,84325735,81399504,76976303,91815361,113491786,125942956,281321411,111171867,27357022,0.975
4,e,25351426433,25733050356,28413476002,33970709101,30347621972,27070778435,22507601446,19175103617,16399150822,17124371633,16548750399,16734240709,20544267459,29290312053,41489092135,52706518494,56619220115,62540333857,61322234892,58508487895,53534776064,57184640547,46853764481,38943281791,0.945
5,f,7772800,3076503,1458166,951386,849125,1450330,3533769,9847634,20815471,30811923,41988089,48426808,56474673,66750995,72199168,68583243,60786280,65063429,62328600,94419358,117051771,124868039,80516478,31545843,0.975
6,g,12,15,4,7,14,10,8,20,13,16,16,19,10,10,10,14,28,30,8,15,9,9,7,3,0.945
7,h,15047,10683,17291,35384,47941,84583,181385,306127,400566,512892,580362,591838,631216,679716,746239,712873,799620,790444,616264,785318,728072,567050,282014,95375,0.955
8,i,3962836,1709219,898441,881334,695150,1225034,2089675,20015725,19477295,32358708,29790318,25423418,31950066,47380982,47729862,40745126,36649990,27540770,20384630,20280336,30754971,34356915,26899736,11324488,0.95
9,j,33293698,54973560,78240020,92523438,121476578,137107739,146480971,147815669,153224231,157434068,161379197,165094635,310555194,415776779,368583546,269538212,123496846,51233046,18004341,6130038,2963557,3522242,6314734,15530891,0.905
10,k,8997,18905,30398,37995,51774,73666,93027,98374,80735,69443,66281,88099,104451,102646,108702,127258,64591,49636,49044,14547,5343,4523,3066,3739,0.96
11,l,44,43,16,33,55,55,112,264,268,331,331,329,287,292,285,299,327,345,313,525,649,1155,165,53,0.915
12,m,1055,1382,1679,2575,2891,4053,3874,6085,5663,5671,5573,5464,5537,6695,9407,13786,10434,8501,5065,3097,1696,1389,1097,798,0.94
13,n,37046,8879,2995,2485,2936,4024,23649,90912,197226,371842,403318,425679,505464,619522,850573,668085,588820,601324,773579,1530030,1783194,1469124,685824,201914,0.925
14,o,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.905
15,p,14123312,12311611,8025628,5069198,2276607,1018631,720594,1092950,1652341,2466463,3630762,5649445,10339380,17265899,23669309,23484882,27105409,34268641,34730851,55523520,52440474,47722245,47132973,18350554,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,3463378,1527247,1065512,1255044,2163611,4976400,11355216,22279424,34240977,43772971,51845210,55927804,59741986,64251595,64734627,65635121,67204544,78496245,80597470,96612804,91449326,75537383,33149107,12628595,0.95
18,s,45768,16974,7408,6435,7721,14421,35874,122107,278348,901884,527468,526483,561623,571207,640361,627821,600843,645268,788982,1048373,1225557,911334,443974,140531,0.955
19,t,8697,14144,25044,46785,79738,89838,95626,127524,119946,133909,141103,130435,125609,176489,244398,225687,154413,86382,38605,25492,20245,13518,8933,7435,0.975
20,u,195,81,41,54,199,595,2064,8858,16423,10097,13687,10589,10876,17698,16744,10889,10678,18622,19690,10090,9822,7069,2578,689,0.905
21,v,828,3085,9933,18319,22471,17813,17425,17931,20622,20985,19332,12217,13745,34996,60677,53437,55333,25121,7146,3088,919,708,131,177,0.945
22,w,3464,2837,4290,2545,2443,3106,3332,3497,4337,6955,10061,8222,8413,6990,8524,6734,5449,4720,4798,4046,5468,4139,2396,2925,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,257018,608301,1908634,4271606,5375979,5568199,6861221,6950419,6594604,6818109,6490826,7252774,8466570,13890527,21797040,25565283,32647368,16997046,8194813,2960662,1208170,463578,193147,175918,0.945
