,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,235322,173539,127228,111546,108073,121256,151100,188559,219672,241688,260666,301213,323911,338725,333221,339556,342758,356448,389695,401993,426536,415116,374180,310448,0.95
1,b,174,125,180,647,571,1162,2203,5347,6625,10306,13461,18080,14503,15717,17564,17734,17215,29360,28711,27462,20905,7466,2016,405,0.92
2,c,175475,122697,95303,120172,163769,249338,358714,597626,985516,1405626,1883732,2193966,1835173,2134279,2091353,2245929,2244981,2401326,2317933,1974999,1954825,1673728,780162,361404,0.965
3,d,2544750,664825,250329,182568,306893,2452893,13422301,51426048,90463083,132495805,143426494,144851449,154485085,181216480,182134352,151283074,101609276,88036974,112502734,179862232,255854284,195669339,63260017,10691432,0.975
4,e,57697394416,63266144860,67363429672,66567784673,53344870763,40489697868,30245994380,26629617100,23803168500,23204196503,23070745639,25795521992,34952843273,48147302316,64224777046,78141614272,84682616208,85526347600,89141932901,91172089664,87390987863,87426250417,72220600441,55409346952,0.945
5,f,8153806,3185157,1741866,1079334,911532,1952029,6957578,19203938,41666551,57589416,78922538,71508878,89175266,102718666,104902481,104949511,93765161,85896220,92664016,128792389,172038505,169201616,87569956,26553069,0.975
6,g,1,0,1,1,1,1,1,3,2,2,4,28,13,9,9,16,13,13,8,8,4,4,3,2,0.945
7,h,7183,5016,9320,17811,35713,100972,233369,445006,553039,660378,721454,857965,846359,889536,889868,1012984,1058053,1015393,983571,1014657,839073,407855,123786,24358,0.955
8,i,3392363,1416496,1332267,1025029,1287096,1790156,3868889,12243498,18765959,23111291,30458938,59360606,57167651,82200208,96691136,94044072,98982171,64313532,38876752,43575736,69610549,77799883,49989399,14467627,0.95
9,j,32851555,54429889,84723779,119731655,182467992,154642228,176036383,197400445,213828926,185072304,158667227,205149880,293684506,344043255,414891953,240524077,82614501,26554709,8020742,2868843,1354416,2032762,6565988,19729975,0.905
10,k,14237,26344,41227,59416,71767,83956,84757,127407,132841,135745,106255,145012,188241,223610,275193,209785,114250,56529,26332,9413,5781,4890,5003,4715,0.96
11,l,7,2,3,7,25,72,432,1326,1475,1287,1251,2342,1654,1324,1319,1551,1532,1782,2211,2384,1538,426,76,14,0.915
12,m,2628,3811,5361,8142,8252,8973,8060,9894,12085,11821,12486,15138,11026,16256,20781,24474,16182,12064,8433,4825,4243,3647,1600,1101,0.94
13,n,16470,5062,1985,1120,1497,5067,34343,177462,647537,812071,930765,926282,1102415,1097396,893761,756155,583628,563237,859107,1075250,1322107,1221032,460768,78921,0.925
14,o,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0.905
15,p,19571493,22797565,17758767,8473167,3892240,2023374,1847838,2908448,4179645,6084580,8989845,13522677,21557395,29889985,38015825,38540786,37167800,45621058,57972378,65671667,77602776,59005312,38280246,26645461,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,3416642,1840200,1626812,2454393,5655346,14723233,37510788,69071476,90686354,105220254,115779356,121461087,131376837,145434106,151191191,149757045,146588738,157118926,197637563,204697708,156694801,83189391,27788064,8038399,0.95
18,s,17442,7007,4498,4501,7208,18529,69354,266487,518522,692243,659860,783654,886642,792801,665527,629868,596699,636479,768475,970649,1119550,812911,289085,60976,0.955
19,t,9399,10737,19194,37205,57678,68990,63984,93090,117319,111121,104536,107980,95153,118482,171518,191376,166284,108271,78800,49608,30303,21940,13963,8983,0.975
20,u,114,53,34,59,316,1587,26153,87686,107018,94960,121805,114145,83519,53274,56020,56864,59156,72771,96527,105045,63990,21084,3535,543,0.905
21,v,728,3443,15955,28825,33763,22220,17727,19459,27747,29942,23507,16263,17294,41460,93111,89429,48490,13569,2562,614,180,79,81,316,0.945
22,w,6504,7705,9143,9979,8906,10290,8020,10573,16647,15534,27387,29680,19704,20802,22228,26847,14438,12541,10740,9824,11318,10530,4915,6501,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,458208,1269408,3195461,5230226,6445209,4456847,6004244,7371743,7702451,7855530,6934425,5292798,6916004,10875797,14754292,15515007,12163709,5921833,2333856,884450,392400,250556,197901,260699,0.945
