,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,238867,176976,137591,120867,113795,124641,153870,188487,220706,244630,259144,327605,333099,335102,294161,324024,316904,349465,355754,361104,368042,370669,362562,304799,0.95
1,b,308,213,249,357,887,1981,7201,11943,13737,17761,14145,18252,13140,15314,15207,15429,15072,22074,19052,18759,13242,6763,1901,475,0.92
2,c,338905,203737,178803,186486,174698,216676,415154,834026,1204422,1469045,1554973,1788617,1557529,1705460,1998330,2450915,2417738,2332220,3048514,4356618,3751201,2609134,1666529,697583,0.965
3,d,3979753,1851248,437643,202168,218574,774874,4697528,19537366,53136307,91492957,122363468,126515105,137628763,144372201,151213598,166776129,169901366,176341296,203328193,287952003,356192786,316140600,114188427,23399308,0.975
4,e,39577243358,40126380876,44711715964,44058457176,36378179818,28504073933,24386399664,22585346363,19854524771,19844042579,20825003939,24985820182,32850600749,45813090499,61583161060,76163757583,79906259027,82750403038,84168904906,82849989292,80480972960,79223348011,63577969702,43098182096,0.945
5,f,9021512,3401045,1529552,893672,773875,1244002,3954824,15012720,38534481,66619870,90776332,99874177,113055392,139909907,143640517,137940231,142113851,146468540,158945309,198702615,276665202,253842323,137643027,42996201,0.975
6,g,2,2,1,1,1,1,2,2,5,4,4,19,7,6,7,8,10,9,10,6,3,8,7,2,0.945
7,h,9265,6676,8263,15608,37594,102235,258294,494463,599639,747994,724790,722485,768976,770383,744638,826773,885720,879883,910905,896580,820545,415164,134322,32760,0.955
8,i,2642207,1167392,870357,689459,1070800,1805213,4381962,10124523,28176635,26175508,29289804,32871534,34016698,52398577,64448382,62892643,52481041,38535582,26883123,30034520,56366924,64057736,38591954,10969246,0.95
9,j,33250685,54152685,77070630,99610803,162310539,127904722,129037512,140617729,144754208,130746269,117008536,137931800,222255264,295356176,356025315,187236086,69620050,20448454,5948115,2043860,1086920,1495788,6062300,18994471,0.905
10,k,15670,31863,44010,80800,87662,136836,151995,150898,141098,130905,99645,126423,156868,171892,241682,209423,162308,98981,37504,13257,4500,2965,3661,6585,0.96
11,l,10,10,4,6,17,99,733,1853,1933,1941,1368,2181,1190,924,793,803,996,1308,1582,1580,1899,875,147,27,0.915
12,m,7158,6222,8448,12164,14314,13470,16340,18586,16534,13215,13736,20842,17966,23691,22492,30578,19209,14267,9256,5200,3045,3028,1702,1290,0.94
13,n,22948,6596,2031,896,860,2475,17651,119224,414842,666544,966210,960708,969635,992639,955380,976026,993862,1061162,1433770,1866499,3267957,3562521,1186803,195100,0.925
14,o,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.905
15,p,18733271,14496866,10787677,5007274,1952837,1054186,1366327,2784147,4123970,5597489,7713302,12370308,19116631,26077109,32509302,33064723,29409241,37472465,49396094,58371023,70108859,60927699,36041405,24469276,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,3318616,1823626,1643627,2705663,6695556,17445599,44058173,82389906,106366755,119966000,124361182,131847796,145442839,155155580,159216499,154421954,149362084,164469238,183251090,188063853,164621750,86836487,29739347,7863263,0.95
18,s,21287,9171,4691,3696,4765,15756,62920,202770,364878,439603,453879,481221,454771,519383,575930,648227,778038,704082,871845,1130919,1527690,1264816,444408,84309,0.955
19,t,9228,12402,20126,41014,55365,71080,66866,105964,124403,127393,119837,111050,93463,111692,166088,216053,135784,93093,59110,37301,24456,17171,12130,8387,0.975
20,u,171,62,36,63,343,2751,32915,108336,137745,118221,120919,101351,71641,45272,48681,51094,49528,58630,73811,93588,72840,27652,5379,823,0.905
21,v,964,5328,17532,29416,33158,22571,18506,21042,30186,30519,23459,15373,16329,33829,70928,74709,42678,13331,3377,695,173,104,105,313,0.945
22,w,10404,10548,10085,7658,7110,8319,9623,9243,11337,17320,14532,23127,15162,15441,26761,13491,13532,14789,9142,10772,7557,6045,4207,5110,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,413828,1422911,3728333,5664540,6698392,4555829,5925595,7055735,6843151,7043835,6006186,4825409,6018803,9021588,12343770,14934010,11894535,5887102,2367773,883133,360617,193393,134437,178951,0.945
