,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,259139,203484,163359,139957,127199,125641,138422,159894,188059,217561,243955,277107,292652,299660,298759,299549,273667,271990,281218,278922,312416,338496,331707,309189,0.95
1,b,209,183,376,505,860,1676,3084,5597,6554,8583,7673,10164,8086,9723,9775,11115,11620,11094,9977,9803,8025,3922,1303,598,0.92
2,c,116617,82700,47726,46956,48455,266095,771024,349381,349468,448132,554660,615058,723580,733488,849338,957731,1059711,1026966,1147020,1150146,1467266,1101021,720777,507984,0.965
3,d,3675121,1123015,497745,341037,477578,2584160,12220306,41023816,86562582,109642617,140205155,134254439,146195718,152446890,143455339,121100221,95579258,83197582,90647760,152246463,207591988,161142439,66859891,16589777,0.975
4,e,37455581973,36529824583,42916549808,44290463494,37802567936,32683061807,24217303295,20997583285,19791873093,19568021093,20283199588,24174278946,29934159492,39459064659,53197267974,63505698132,65478410444,65272477441,60446942204,59119711164,59866839557,61632243102,52253204274,39624093482,0.945
5,f,8198664,2990715,1526282,1015021,874778,1474447,4320148,12804032,29251895,50918114,65177160,65533262,86960742,98938818,95700888,91325278,82347891,72933997,74999911,99875499,145331270,143373142,84205014,31060369,0.975
6,g,1,1,1,1,3,4,4,3,4,6,7,20,9,11,16,24,33,34,11,5,3,3,3,4,0.945
7,h,13119,11741,19946,29366,54488,111204,236186,409604,547390,626041,663483,784057,856786,931066,943913,1183493,1290306,1096481,771954,500521,460140,316083,135485,46421,0.955
8,i,4354840,3274394,2651355,1872076,1732270,2399769,3353949,9655928,16585497,20303764,26263379,30307075,54359366,68323571,64845284,51136666,36486566,27887007,16913215,16644957,37364516,47906678,31920487,11845785,0.95
9,j,40981259,64534011,99761677,126570822,171051895,150118754,157256126,167597941,176236770,136848536,100027396,128217851,222398845,300772542,293889581,184047210,68283995,23198802,7452209,2717005,1462095,2063603,5866591,19822607,0.905
10,k,21068,38603,57074,62623,51833,71843,93850,84343,84296,77398,58876,69004,70941,76187,101222,80274,51011,20211,8414,3845,3077,4488,2374,5145,0.96
11,l,8,4,4,4,9,23,71,130,180,189,221,404,297,293,244,167,209,203,205,206,241,166,69,21,0.915
12,m,476,1110,2718,3286,4256,4100,4260,5198,6667,5644,4795,5825,6629,9666,14850,19626,15257,9800,4272,1556,748,742,555,476,0.94
13,n,28473,6928,3024,1639,2043,7213,32114,129358,328757,514383,627364,699441,815542,869421,918584,928843,720424,700291,992840,1585381,1824084,1669207,805552,181678,0.925
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
15,p,15443850,12951119,9230824,4449534,1734688,839448,771283,1215758,1853060,2712925,4330277,7111547,12509427,17193104,22346167,21111851,16793969,20900484,26004742,29656233,37944165,35593330,24176340,18765402,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,2456851,1241701,934902,1126905,2491077,6025801,14965738,31164237,44398813,57597135,66861914,71107333,76045607,79750978,75935128,66770050,57484565,60845698,68521973,79310530,75723128,53452220,20010423,6608032,0.95
18,s,26456,10978,7573,5278,6360,16789,54796,156661,290507,369882,416938,516396,592376,581737,569253,559542,622875,483649,496121,604129,777022,680754,331216,115111,0.955
19,t,9923,19293,58116,181633,202032,176138,130027,258393,265714,199051,166549,210840,256165,367370,563069,531032,286535,117839,40313,18506,11998,9619,8099,7876,0.975
20,u,114,47,36,36,87,376,1414,3489,5638,6763,7169,7635,8144,8234,7806,5555,4292,4692,4664,6361,7577,4558,1211,308,0.905
21,v,663,3407,15574,30713,36335,24677,21135,26486,35911,39542,31723,15597,15113,25008,49632,57774,39983,16467,3388,800,237,115,88,159,0.945
22,w,2717,2478,2618,2060,1956,1827,1700,3661,4358,7038,9395,8973,7167,8386,12086,8378,5675,3553,3145,3926,2893,2911,2840,2771,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,667140,1588161,4342103,8358516,10950029,8182767,10676496,11902536,12025005,12513162,9428699,6956970,7958899,11680950,16595084,16797421,14087669,7745949,3532853,1640428,621954,462051,305104,378192,0.945
