,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,326057,308487,305184,269525,229409,200359,177735,177148,191399,206893,228195,266624,296217,290883,302697,305941,301844,292739,331313,313592,294980,306288,316907,324884,0.95
1,b,255,212,244,553,1008,2564,7673,11440,13057,15878,16001,17577,13736,13047,12984,13463,14407,23867,17075,15849,13967,6793,3824,849,0.92
2,c,379060,282652,211372,136334,108320,160161,288510,716013,1133186,1348080,1611270,1801717,2009834,1774013,1922028,2146254,2036932,1840661,2384925,2815198,2441948,2032664,1479225,427140,0.965
3,d,2727352,836065,396916,426260,629540,3374156,18229314,60050712,96698713,133715132,140739451,132877358,144327062,175785494,137049436,108156526,78780108,64042009,71694017,113090672,159467619,156014537,68791572,18266159,0.975
4,e,51414864432,53870267751,56961736887,56202764090,46527201086,35546006193,27966039977,24603816441,22304951597,21470221959,21873566632,24743378106,32631187972,45242102032,60746851809,75100829845,78213850490,75073413930,75899819913,78232991561,76130111533,77316320887,65888813080,48693003738,0.945
5,f,7587898,4052604,2149890,1257321,1229499,2566048,8534785,23970830,47573404,63524159,83055396,72963861,107076279,130599893,135537513,123024301,108655115,93264911,94654919,124132933,165357181,153398365,72616107,21091353,0.975
6,g,2,2,2,2,3,2,3,5,7,8,12,49,27,9,6,12,14,33,30,33,6,8,6,2,0.945
7,h,13299,13075,20718,27536,61190,158355,352619,699330,830681,955133,1010606,1097414,1094850,987159,978954,1156204,1149944,1151765,1195903,941771,739246,454449,185980,63146,0.955
8,i,2613060,1528458,1378460,1146568,1217578,1918179,4375975,11274089,20297628,24459370,31693466,32078131,34238849,45139379,57838982,62434566,52073255,39924218,27380125,28582996,52705520,66084325,38655601,11178564,0.95
9,j,34506482,63244977,89882922,119705020,214281249,154463366,156686898,165428545,178909677,155658898,126406811,144862336,241101630,319608565,258856128,165707059,64684293,21675701,6029258,2383704,1179767,1974475,6735460,20596729,0.905
10,k,16974,39875,69386,83982,92349,129140,144545,163281,157322,157251,105942,138805,172147,189168,214010,188659,117690,63352,39524,15237,6679,4600,5139,7121,0.96
11,l,9,11,19,10,21,58,377,726,807,752,896,1605,1037,740,710,1370,678,1212,2064,1657,995,474,145,21,0.915
12,m,9182,16428,17113,6547,5999,6363,6879,8257,7841,7217,10076,34225,47564,9158,8730,12017,10663,12407,24144,12504,8353,8740,7317,2184,0.94
13,n,13320,5396,2400,1034,1327,6209,43911,236891,846556,944547,1282855,1017867,1318781,1169708,1015313,979344,804004,617656,804110,1078541,1459927,1175512,472440,81199,0.925
14,o,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.905
15,p,18897654,15330648,11152534,5626104,2402632,1521519,1662661,2896239,4168911,5278292,6988538,10497172,15393801,19728630,25029336,26190745,21853902,24304992,29291887,34757284,43306143,35751792,27484889,16814514,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,3087761,1635881,1497831,2231787,5105628,12720485,30525377,56567175,79165370,95707312,101722970,107578688,113552662,117365857,113430109,102643841,95206572,99130719,108257118,118679716,112466350,70453506,27473146,8945734,0.95
18,s,29130,19170,13507,7800,10014,38060,119602,444316,930899,1181021,847451,899855,948555,792335,721560,739045,686035,681412,828427,974128,1171569,950708,413243,99949,0.955
19,t,11869,22833,48823,154073,166019,149473,100913,209751,212554,144629,146642,216325,265504,354809,527279,349507,190605,88403,42888,31933,21172,14926,9618,7119,0.975
20,u,192,114,74,63,259,1178,7887,24318,40324,35079,39760,37426,32563,26511,21577,17615,13321,16475,18894,22021,24525,14773,4341,732,0.905
21,v,1435,4137,14563,24804,29916,21389,17762,18765,26844,29441,24434,14424,11656,17980,36947,43281,32891,13111,3901,865,401,169,191,206,0.945
22,w,14133,27940,28505,10778,8035,10829,9647,7565,11920,17600,28764,61083,130844,91902,45431,35879,29038,24547,52807,35248,38257,40712,30289,16684,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.98
25,z,360559,1210440,3184454,4805298,5750857,4023864,5495845,7028245,6967653,7755500,6539694,4555853,5720950,9742701,14482893,13993527,10053217,4828767,1816969,653385,274737,154239,112391,160441,0.945
