,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,293270,242988,212138,189222,156319,145891,150670,177645,208883,236798,249201,268731,315885,312602,305981,304937,295791,283862,291739,307111,326879,331876,337572,326877,0.95
1,b,347,216,467,750,1594,2956,4893,6176,5938,10396,12337,12522,10211,13135,13000,18770,11812,11911,17549,17885,10488,6564,2783,1169,0.92
2,c,171372,116388,102823,100198,103789,142300,221789,249515,341907,504302,925781,631520,978444,922477,701974,803799,658823,570483,676108,1284803,1101086,674588,426017,211456,0.965
3,d,3381937,1029119,445384,310157,645249,3128114,14177556,42506176,77086677,101995031,114126911,101932808,103480514,106852326,92908526,79168119,66578937,55988891,64295791,109040872,163272185,168668425,84311735,23612299,0.975
4,e,28558082450,29355466736,34263301424,37094351549,32655083621,28731139319,20574379250,17912428983,15668216193,16893421260,18287510182,19739320998,22696894574,31527664890,40633330651,49443347196,56031576032,52711303204,50207268965,46984000975,45820537214,44658573050,40534252980,32609085700,0.945
5,f,8616263,2682784,1273969,822615,757481,1706086,4980236,13238547,26153242,39228133,54039510,52077781,64346064,71926951,68577218,65495199,51795342,44438751,43509834,61040503,94291184,95523156,56903279,23667067,0.975
6,g,3,5,5,3,4,4,7,3,9,8,57,55,35,48,33,66,36,23,55,154,127,53,130,72,0.945
7,h,14075,11909,19084,27383,49604,94976,184939,304794,440009,558625,625066,626895,702306,724330,733096,887160,854754,725937,588505,534069,460632,288426,117319,50420,0.955
8,i,3465768,1478747,958839,807141,1028475,1468637,2603917,7574560,14068694,24274239,49762143,32567326,55040296,48676524,40525010,38247475,31311192,23410648,16227831,14951678,23762935,32669147,23948958,10633341,0.95
9,j,24961770,50060141,68748872,90585465,127722429,107159971,112301083,120314562,122496267,98924182,83313489,109704722,146057732,207215473,265337719,156223345,73003386,28179478,8475829,2999883,1480957,2014000,5307838,15515935,0.905
10,k,12675,21516,36803,44117,42869,62567,77213,66648,74303,63039,59954,62867,51677,81549,84262,74530,44757,25818,12871,7122,5236,4249,3522,5101,0.96
11,l,29,13,27,7,27,35,119,136,278,272,377,580,420,572,346,512,310,260,497,714,621,492,155,116,0.915
12,m,1852,2226,4879,4955,3991,3275,4319,3992,4871,3887,5603,5980,6539,8393,9496,15802,11234,7050,6098,3351,2687,2372,2316,2210,0.94
13,n,17125,5901,2840,1369,2279,8022,33043,106505,307568,382368,536023,461946,535075,520160,481652,463116,328456,305701,507465,669608,1020354,1383780,587809,176023,0.925
14,o,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0.905
15,p,18252898,15029275,10408226,6016191,2606392,1348497,1165729,1726103,2504497,3151889,4520867,7250243,11692786,16150025,19098762,19614781,16388435,17962374,21237671,25541691,32408349,42474773,24103802,15662697,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,3123350,1548436,1197128,1494137,2951230,6993317,16564797,32363964,46545053,58817384,63251383,66505186,70412364,69087574,65331853,59994636,56988064,56516519,62357977,73013653,76201276,54002404,24721218,9164590,0.95
18,s,28027,12402,10329,5908,7862,20686,69613,138995,275475,320245,383427,442133,461270,536237,523503,635045,444045,424355,572652,976906,911944,895961,416689,147895,0.955
19,t,13057,19222,47756,122325,126458,111188,88893,168833,176574,113683,90948,100902,112759,154408,181467,166783,108466,60108,28823,14747,11400,11132,6770,6571,0.975
20,u,111,54,50,34,82,280,1061,2298,3744,4025,5306,5850,6094,5375,4892,5382,4915,4707,6255,7378,7467,5568,1860,2191,0.905
21,v,728,2870,12129,21357,29900,20507,16266,17803,26268,26042,22929,10464,8728,23878,38603,32383,23562,11043,3618,1091,329,226,136,191,0.945
22,w,3849,3944,3986,5289,8337,2734,2400,3309,3772,10462,14303,13429,10901,11728,6768,5737,5835,4067,2806,3182,5338,6245,5378,7027,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,363237,1006803,2502831,3790751,4702944,3734622,4842061,5780162,6109142,6641511,5324538,3667856,4063562,5846554,8883543,10157278,8381660,5060893,2167047,796112,328147,184211,124690,141315,0.945
