,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,248462,201404,151820,117459,113945,106461,129909,162246,206440,236300,262444,309784,356270,364830,348141,342453,325867,321525,333696,349697,380896,383894,368068,317710,0.95
1,b,606,535,876,702,1856,2477,6303,8364,7522,39365,40183,24634,13055,14255,15969,22467,15960,13412,16153,14118,12679,6209,3365,996,0.92
2,c,159456,139500,164980,146262,144151,186738,330976,641751,775429,856889,823901,930129,911144,1164768,1238906,1599148,1591041,1558590,1425310,1415434,1808193,1463802,850132,540225,0.965
3,d,2051046,707566,318445,235075,436471,2583433,14724972,51896819,83960387,118157016,124270504,114249759,112261476,118521538,101003453,91592379,77850891,68844457,75481750,126091787,243159222,171170316,72579927,19049666,0.975
4,e,33809449609,38075421692,44544068753,43789479073,36842204956,26015646581,18648235817,17694710705,16434349315,15818002855,18207400318,20634037746,26157485363,37440873511,49411625391,60532425374,67636842136,70149047306,63293990594,59539495402,58471901240,56990883426,48465312498,35656981849,0.945
5,f,5313846,2280875,1374878,1059073,879344,1990367,6744161,19325982,41381701,51594608,68242531,63288432,80557376,92642283,90628998,102881136,73027139,73840725,75289206,91439533,127453647,111169027,62856996,18775934,0.975
6,g,6,2,3,1,5,2,8,5,16,9,14,33,27,29,21,22,34,30,29,7,11,5,11,4,0.945
7,h,19748,20351,38963,48434,92226,170975,376232,588690,680828,707503,760408,827561,875196,903990,1053242,1263124,1192614,1078162,835380,730666,532056,281637,121131,35420,0.955
8,i,3568499,2493028,2286534,1538770,1650306,1744725,3492555,9608710,16884159,21918694,28597678,29432064,36617769,55982857,56195582,49824712,35263471,23192238,15128324,21598528,51839112,36304198,30210652,10662297,0.95
9,j,43233056,62399230,78372641,98854963,141606106,107027231,119159343,134607562,142903397,111984690,91758243,111094207,172342045,211484363,250950631,214156883,86533747,30527433,9909222,3582652,1777718,2048427,5791753,18315180,0.905
10,k,16673,41300,61723,93209,91900,129389,152595,130239,113874,90349,75253,98042,108758,103516,117601,100147,93404,50088,18694,8845,4057,3992,6024,7695,0.96
11,l,39,8,16,5,26,69,431,665,1065,784,787,1094,1068,617,552,459,540,432,600,572,786,258,126,26,0.915
12,m,875,1619,4282,3511,4167,3036,3937,5422,7140,5914,6188,7198,6865,8935,14552,17241,14737,10801,6038,2479,2050,979,809,532,0.94
13,n,13918,3697,2654,946,1679,4961,39862,219834,917888,901671,1158332,922868,1147289,991034,787418,630023,536504,519389,670091,1058408,1535452,1352827,628258,130199,0.925
14,o,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0.905
15,p,16154005,14737360,9616206,4702451,1980058,963940,1058016,1781853,2563862,3404796,5197204,8314264,14022939,18773208,23068968,22927512,18975868,23273016,28807620,32886659,37417582,30235675,18923494,13449221,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,1593206,996993,1049595,1722168,4196260,10569292,25176137,44520021,56797059,64395095,65376258,66992778,71805799,76519735,73465873,66747963,64240619,70631573,89124149,96880121,79973847,49262296,19485551,6120054,0.95
18,s,35138,15227,13304,9377,10921,23694,107602,349433,661423,808274,782961,831456,902449,769852,675331,641144,590670,592803,780772,1149607,1580032,819162,373855,120859,0.955
19,t,11641,18746,59685,169745,211020,164442,115064,237961,265388,164487,110415,109523,113286,158951,240160,220932,144755,82087,41194,19307,14511,7822,6960,4609,0.975
20,u,268,59,132,85,436,1610,12859,27235,32931,26046,27516,23203,23505,16336,14657,13496,10486,11586,16100,16285,13269,5296,1525,533,0.905
21,v,1155,5337,20403,31225,36266,22197,21910,26529,36961,33962,29002,17448,22274,55616,102958,93007,52644,16018,3624,671,238,123,197,626,0.945
22,w,1243,1248,1767,4284,4491,930,1187,1589,2165,1904,5613,5204,5156,5431,5343,5303,4723,5120,4708,3900,3136,3272,2518,1616,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,29,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,347019,1116158,2942990,4475975,6169524,3432167,4334240,5605817,6543498,6274930,5957393,3788917,4257719,5882956,9526835,11253152,10133147,6043101,2663388,1038338,477744,296535,232104,242810,0.945
