,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,236751,175761,132925,106504,106624,125182,145930,173439,199957,219127,238397,273857,311384,344496,356217,377762,393445,436337,457806,479373,488973,458006,403616,313735,0.95
1,b,623,396,511,621,792,1288,2251,4381,7195,10644,15520,14729,14333,15937,21433,23519,21656,24809,24313,20459,18814,10515,5466,1664,0.92
2,c,304929,160679,222461,116862,91120,89573,121688,244425,540202,1036963,1379156,1558060,1720845,1751510,2234245,2705935,2977896,2946486,2900823,2971309,3016847,2474430,1645594,935741,0.965
3,d,16639411,3745422,1274309,526432,361275,522131,2791218,15938538,66496259,120004625,187518156,212181054,236680831,245116122,261340625,242829592,217286204,189864890,184160196,194303064,286510805,355914284,248073019,76250795,0.975
4,e,60253686006,57906349886,62671532079,65644656009,60755798911,47994542985,36178668255,28902844995,24823238240,23490860473,25879417253,25924056903,28666041140,37870418862,53536856945,74252625576,88324382447,93500897868,94008774128,91460348109,91849750068,91306564426,94843576865,74921249037,0.945
5,f,20591720,6117736,2473885,1751892,1165574,1303293,2914833,9106245,26196238,55286775,78892360,111017799,84926321,115169669,141112411,140512672,144085595,144850723,146216168,155698500,214060187,281759270,223841617,85810009,0.975
6,g,3,5,7,5,4,6,6,7,7,10,16,31,17,20,17,23,23,23,17,9,8,6,7,3,0.945
7,h,31398,16662,17168,19045,24429,45020,111932,254597,437638,557346,706529,793334,834306,1043708,1432220,1722962,1708592,1645937,1327800,1084326,948445,664738,362746,109170,0.955
8,i,17269767,5938991,2749794,1538279,1196061,1228311,1367927,4525977,10448338,18313229,27013379,37249534,43140411,54124188,70751101,80557376,70270510,60035244,50684806,35836396,43548477,118760024,168001978,79251441,0.95
9,j,24886771,46604215,71061723,93236590,158276764,119432719,138217693,142863359,160546503,138034395,121787104,133085101,200293844,225701394,261909369,159753866,64091869,19953064,6024901,2144036,1139520,1157451,2812750,10914554,0.905
10,k,12638,30333,47724,83601,99468,168511,212457,250762,222467,198375,308520,314457,300563,301832,354014,514913,503735,260917,116960,54398,32801,25996,27019,21025,0.96
11,l,49,34,21,20,19,38,87,439,1037,1349,1501,1816,1512,1371,1260,1409,1327,1918,2021,2567,1842,1025,356,83,0.915
12,m,697,1135,2035,8704,5751,3159,3216,3869,4593,4376,4935,5107,5756,11015,16070,21215,13793,8383,4249,1622,1082,746,625,472,0.94
13,n,94631,23742,11939,5208,5043,5286,12942,44464,236837,992770,1209932,1658589,1365582,1900830,1799692,1454211,1264457,1080230,1038905,1649081,1949440,2133508,1612705,466527,0.925
14,o,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.905
15,p,23607534,13062851,6659877,2597414,930330,348585,300839,591900,1759079,3701779,7227659,10882645,16597081,21755723,25034216,25656209,30408745,42686242,49520907,55706287,61367329,60425044,56157754,36897351,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
17,r,6394153,3164200,2441503,3030182,5649417,12514391,26672781,53808506,80674749,108426771,123350717,140489676,153384541,166857737,178811934,190189915,188263468,216923071,227407342,241968841,192377248,118492544,55300398,18876999,0.95
18,s,92958,37182,18882,11911,8206,14746,30093,82491,334722,694400,996494,1061079,1092568,1389747,1478929,1344988,1173217,1205644,1279544,1410430,1644238,1438952,1039103,328331,0.955
19,t,15344,25787,52719,167350,175109,158653,113428,255942,257892,201685,199048,279419,362705,510317,592649,501284,273160,138427,64584,36232,24451,18438,16206,11680,0.975
20,u,850,241,126,88,109,361,1344,10941,35188,46257,45316,51437,50896,44733,39971,53893,65350,83179,99210,105135,71380,39507,16008,3213,0.905
21,v,475,1768,5923,10900,13564,10532,9921,11222,13812,12647,10640,7223,10618,28841,61047,59487,25209,6717,1348,305,104,67,75,189,0.945
22,w,25665,16309,14402,10726,18524,15617,13302,14824,15381,14656,69824,46758,44154,43335,50099,72338,61694,62900,62377,44684,52504,33867,32506,20969,0.935
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
25,z,296106,740100,1910362,3380257,4132390,3555834,4744110,5856125,6050933,6239751,5444836,3699281,4298845,6604419,9505760,11068673,8384266,5470314,2377151,844916,434148,271480,205238,212835,0.945
