,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,283523,231930,193423,181386,154922,152299,175417,203603,233309,256759,280562,297176,310420,318585,324025,312332,305625,297707,300924,328694,344055,359472,350085,334702,1.0
1,b,336,294,445,1388,2220,2372,4364,7283,8435,12397,12690,12814,13041,15113,16324,16160,15865,13497,15162,14954,9887,5752,1630,653,0.91
2,c,172547,217411,214403,227291,197773,161695,364936,542970,794876,849881,880624,1030559,1120042,1447028,1408765,1234287,1206469,1334743,1515481,1695050,1556528,1281975,839659,389609,0.905
3,d,3248755,971596,434153,342727,475026,2663304,14858174,44990412,78766084,102016671,124215463,119560408,131831890,140532826,132925104,110505135,92366511,76956780,98355068,174483947,265385534,236300081,119006257,20024198,0.935
4,e,36381512173,37534442900,41856790562,44463826431,38809242582,31439275096,24799665017,21436940459,20112019338,19193233367,21134514001,23239289567,28800258989,39669990832,53240756686,63112270218,67097649452,65353654449,65935432036,63571178815,65542658929,66305683497,58207841827,43599844504,0.93
5,f,7866975,2923147,1485041,1015614,922827,1812167,5577987,15199800,32907012,51433448,67822679,71450408,90005838,108031919,100721385,87238420,80235147,73274777,77919203,102130477,146858874,157609841,85728802,28853642,0.93
6,g,5,4,4,11,10,4,7,6,29,34,19,60,24,21,49,36,31,23,18,12,15,6,5,8,0.96
7,h,16543,14047,20317,41180,61890,119058,431228,655157,840690,893900,997115,1196011,1234439,1297534,1319435,1508144,1713185,1526503,1213541,1205257,853088,542830,177055,62368,0.905
8,i,3956118,1966506,1553219,1372331,1243607,1994422,3893195,9604271,18375709,25828053,32400147,36437374,43765889,62490495,62374393,56282240,40405385,26662994,19259538,22693555,38347042,41803019,31049362,12770934,0.955
9,j,40640827,78157408,97949658,130904513,205866850,163801301,196041507,208484837,211382870,194960038,175098495,218102985,375041479,463792160,492694728,295586161,104919262,33401120,9757114,3402851,1776675,2561710,7990271,28327496,0.93
10,k,38269,38479,57430,69512,51922,74323,90473,92324,116102,126843,108016,123116,123350,144755,167025,152613,100270,44853,21556,13369,8657,6908,9110,17220,0.935
11,l,32,15,16,58,29,44,95,185,295,443,377,771,471,439,526,426,377,310,707,485,379,280,110,53,0.915
12,m,1149,2220,6693,12483,13901,6087,5805,6031,8485,9086,8390,10159,10027,16179,29803,42158,31981,15644,7245,3547,2421,1507,937,1004,0.97
13,n,51106,21084,10292,2306,1684,4984,26748,102264,277377,428739,498207,572930,595177,614455,624982,610122,559059,566443,755624,1167713,1591065,1695175,787089,165693,0.985
14,o,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0.92
15,p,11354640,9478429,8230699,4035815,2512270,1080368,1100619,1501739,2193611,3011887,4171684,6375737,10143543,14671915,17554573,18371678,18222206,20609320,25138555,28626727,34956285,33647184,24911006,15386040,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,2097427,1019706,744307,1007738,2244455,5575036,13576073,27226378,38719920,50337797,56261501,58656470,64805931,64507059,62183368,54079266,47014607,50705473,60866599,72314215,72393571,51832404,21886145,7359290,0.98
18,s,36713,13873,9959,12649,9586,15945,53529,147669,353391,431243,422347,484774,598037,590362,612410,626587,584811,492994,534884,687045,887865,771910,419327,172840,0.96
19,t,12303,21222,61318,207336,212751,176817,146007,305005,312470,228171,192740,245989,314713,414398,694675,634495,333484,153360,59682,31121,19012,14199,10625,7428,0.945
20,u,319,127,107,348,438,1062,3342,8192,13710,17940,15771,16704,20910,18962,17618,12741,9658,8895,11562,15098,17257,10810,2942,895,0.99
21,v,1030,4389,18902,36125,42969,33196,32053,34388,47754,48092,38195,21176,19836,27462,51913,60590,46064,20087,5705,1245,367,187,141,265,0.98
22,w,6810,6325,9370,9453,14911,7383,6758,6798,10405,20323,20816,20399,12883,10675,16014,14561,26474,21434,19047,14978,13832,14510,9987,7240,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,416875,1352280,3879643,7731706,7805960,6534235,8517359,10206770,11200418,11501150,9190276,6283021,7041482,10377938,14746589,17057252,15144480,8164650,3175520,1268513,529182,312316,218106,311582,0.99
