,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,250624,196380,136767,112943,115886,134676,165199,187135,211482,238474,252772,286099,310428,323710,336369,329920,342949,373338,387402,416274,458781,470426,414811,363970,1.0
1,b,610,801,450,667,729,1568,3866,6973,10293,15832,16602,25154,19277,17366,25857,28625,23701,23376,62597,26262,22192,13425,7091,2115,0.91
2,c,771467,704832,501838,455850,513770,913025,962229,1448813,2935916,4782129,5160417,4978778,3803048,3519866,3850865,4548962,4625318,4486514,4898493,4544339,3907127,3325941,2410571,1191559,0.905
3,d,21076692,6184880,2212368,1108727,970142,1583747,4406366,16281305,61798237,108658111,160581228,174964000,183838108,191144221,235444804,225048088,186943974,150202022,148938486,176235943,245037453,296801491,222765160,67647182,0.935
4,e,52469975575,50477608031,50648820939,60813610217,52038559188,41060669951,31230340177,23418753627,18482740645,18311437744,19845720768,21304421306,23745530339,31340995581,44535537600,63083643748,73328244481,78742279061,78348112372,76061715337,78096954016,77768185953,73702967197,62104686736,0.93
5,f,21673383,6932607,2449990,1689159,1424499,1419164,3301841,10336217,31412736,68370202,86305184,106565775,84029198,105025647,128562770,132649068,136579888,135879434,140393687,148612146,206224888,249531137,175165219,84740871,0.93
6,g,3,23,2,2,2,3,4,3,5,12,15,53,18,11,11,23,17,12,13,8,6,8,6,6,0.96
7,h,54138,37627,27600,38283,46459,77987,232572,390513,680883,888546,1137138,1146030,1102275,1266993,1705648,2093176,2014923,1864026,1514324,1209444,1078430,843044,527010,163289,0.905
8,i,21290321,9518716,4561279,3364003,1901772,1773653,2171913,7395392,14386581,22711067,29753916,39218411,42650574,52922599,69971435,74988367,64094398,55368164,43708285,32272648,40238182,117863026,108718046,78908013,0.955
9,j,36453863,64322966,89679425,120732784,186797172,135495160,164131624,162613244,172659541,147514726,138621192,183800107,255294343,383362201,339307193,205357743,89098423,27394950,8152776,3217855,1549939,1727113,4853418,18636974,0.93
10,k,16651,35489,44289,83526,92582,138199,186283,191417,176884,150627,117549,140754,187574,196917,281483,337053,250681,144041,61533,22762,10996,4978,4233,5358,0.935
11,l,101,126,31,37,27,33,121,542,1229,1714,1536,2001,1822,1381,1382,1374,1079,1666,2177,2108,1886,1061,398,164,0.915
12,m,2277,5129,5872,7830,10851,13393,15922,16511,15955,14348,13216,11796,11404,16032,31849,57345,38885,22567,13710,5081,2789,2145,2084,2111,0.97
13,n,80120,19637,4572,1986,1102,1394,6329,38823,250207,927941,1081348,1444997,1171930,1641026,1589702,1203767,995496,836150,931526,1524538,1681072,2326347,1441413,442373,0.985
14,o,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.92
15,p,20100493,13360862,6151276,2231487,664571,264512,257487,601381,1800808,3656476,6642193,10627998,14987217,20241219,22597712,23131011,24254167,32146017,37472465,43181751,44841109,51189134,39553511,26105043,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,4831825,2095689,1449521,1819544,3549911,8823627,21876538,45804196,69047408,90562289,105230226,114042724,124057421,131947352,140725211,140553693,133726372,150829998,173240085,172685110,135073274,86456371,43999000,13410761,0.98
18,s,104634,45053,17354,11337,8317,10822,35327,106848,383103,743565,1018471,1047223,1086679,1215249,1241032,1178279,983129,1106145,1206260,1384565,1498785,1741167,1037062,336085,0.96
19,t,14437,29317,77237,301055,329422,258322,197741,443025,406106,257334,234264,269188,330892,463237,625143,630436,369227,179947,77221,36968,25304,14836,11694,9513,0.945
20,u,1268,436,155,123,222,545,2324,18537,56334,69719,75416,81107,71345,62088,53481,65303,62226,75275,97310,102061,82064,46226,16800,4301,0.99
21,v,298,1404,3774,7450,10059,9559,11808,12236,12153,11210,10377,8732,8387,14606,26035,33588,29663,14623,4751,1167,365,153,95,137,0.98
22,w,3072,2791,1550,1187,741,1482,1229,722,895,1197,6312,5213,4659,3557,4001,6247,8041,10739,33285,11714,13386,9126,8983,22651,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,289316,593844,1396674,2623591,3487530,3624777,4471783,4697184,4481028,4470807,4464929,4401275,5732715,8427313,13487407,16555621,15661269,10229695,5035466,2060960,772656,346755,244645,233695,0.99
