,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,276963,204370,169189,167742,342052,392308,349283,331788,285835,286745,296190,341874,375602,401181,412787,418114,428347,469975,502621,536474,541941,513716,460075,349682,1.0
1,b,817,503,1241,5252,7236,11728,43728,39275,49349,45587,35398,35795,32931,42675,64813,59180,56299,54198,65551,40904,23750,9453,4752,1053,0.91
2,c,212748,167536,180345,215678,209566,251390,407166,806867,1377961,1706086,1556775,2030370,2120364,2320131,2795516,2810566,2467600,2344800,2664619,2852950,2654600,1769312,1097284,359019,0.905
3,d,2265467,726171,326510,281249,498086,3021117,15284518,59991006,104885897,134131888,146797839,144496564,153866391,174528872,168391417,148313071,123162355,108586618,128486142,255770152,312484482,182397451,55523647,10694625,0.935
4,e,44993042040,54102966251,62212740243,62832508810,47969164736,35288531507,28668793710,25979526567,24720026685,24210849695,24582874166,28200221652,39624715410,56479825013,76136414488,87818144270,93896519345,97580351155,89138186936,88132886890,87200223318,86155456906,71289214441,53809043693,0.93
5,f,5980658,2390724,1271898,945898,983025,2424619,9051349,25898479,54025092,73008443,91551033,85369274,124453871,159331456,161802613,149426051,142277313,139058670,130481383,185811125,261492688,192488062,83927593,20114958,0.93
6,g,28,5,5,84,42,9,24,23,45,39,29,46,28,37,56,65,61,54,90,41,16,10,37,8,0.96
7,h,21328,23630,47030,95519,166390,355433,724486,1060687,1154727,1295594,1236792,1270910,1354588,1632753,2328042,2926178,2955673,3844662,1956856,1428145,949495,482240,165460,40955,0.905
8,i,5481760,6012594,8167424,6351487,6063029,6369978,9500919,20862967,31769958,31387591,36141326,40794068,54453074,89058181,98884597,80485077,55011362,36072042,27308946,31745855,53864037,50175567,33880123,12142935,0.955
9,j,34337172,53717788,69440427,87009823,134622769,103740592,103554004,111193772,120732356,102705006,91973987,131039347,186260510,279875041,236725474,158437239,64361983,20832202,6610813,2256023,1278397,1825446,6064254,18336582,0.93
10,k,20751,52610,91508,202219,205217,261222,282898,275616,211528,177138,144905,182044,217116,268998,339741,411018,372010,218880,93789,28231,8712,3472,5082,7729,0.935
11,l,110,18,12,72,129,107,851,1370,2164,1715,1420,2020,1360,1250,1452,1436,1912,2904,3309,2707,1113,438,417,72,0.915
12,m,4294,6189,9755,18801,22791,15183,15693,15692,20466,19704,16683,20595,23874,47832,97362,114209,85458,44484,22660,9483,3886,2643,3364,2580,0.97
13,n,14436,3694,2189,1796,2599,7592,54130,278232,961323,1052297,1429781,1172369,1375540,1394198,1315324,1104654,898327,918244,1514567,1666196,1875556,1367948,513888,79944,0.985
14,o,0,0,0,1,2,0,1,0,1,0,0,1,0,0,1,1,2,0,0,0,1,0,2,0,0.92
15,p,18814071,15521883,9893205,5034951,1860561,937278,1205545,2281498,3425844,5049782,7367989,12155545,20036620,27503108,34699392,36562177,34332724,43974187,57286715,65462992,73943445,53092057,33818806,23700345,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,1474311,884321,931593,1799341,4491598,11883660,29558848,54413386,70106324,82968927,82283486,86798133,92773813,103628690,110412845,114054896,114507094,136842945,153443617,142616823,97876982,46021723,14980126,4071788,0.98
18,s,35207,18090,13381,15881,22701,41216,150302,480446,882802,1020808,831681,924299,1069901,1169766,1185663,1143678,1107741,1394450,1526305,1672406,1652108,1062275,413170,99890,0.96
19,t,25195,52415,104130,170526,237321,262166,233356,331829,347526,266360,238932,250155,267083,424370,614208,611063,374347,219888,136718,69804,36705,26224,22543,21332,0.945
20,u,193,85,87,165,696,3093,38840,106485,129124,111097,122823,106272,91092,65499,88832,107632,138351,210909,255839,177614,77326,20495,4718,944,0.99
21,v,2750,12867,46199,76660,86562,51173,46213,53352,74793,75770,50318,28220,41311,117517,258710,232038,128409,34465,5769,1238,430,227,322,1355,0.98
22,w,1523,1107,1078,2585,4706,2788,3757,4610,5052,7715,16243,17341,11326,10249,6853,3917,5717,4437,3539,3122,3450,3462,4456,4134,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,705172,1991324,4721435,7001500,9003201,6542240,8497399,9010113,8870832,9299044,7349039,5410753,7043641,10063967,12852776,14287546,10914382,5498003,2018830,846297,432922,256147,217798,309836,0.99
