,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,387832,383747,360340,311477,265225,236594,235810,225334,226256,234992,252348,279161,290710,289109,290081,299331,282412,299998,341367,310339,305199,330139,342392,352145,1.0
1,b,450,230,238,450,1187,2692,6940,11349,11711,17153,14574,17412,14312,11377,14282,13744,12769,27217,15965,14686,13162,7624,2807,1455,0.91
2,c,186704,150960,165376,171971,154302,258817,498649,854288,1055532,1427110,1416783,1720517,1574398,1494182,2071334,2399612,1983753,2022069,2759654,2833531,2708286,2671166,1264611,348637,0.905
3,d,2483074,703450,282426,200066,380555,3560046,18325604,64649385,98647873,134269159,143584947,138108914,147299317,165090939,144254183,115320071,91665477,83708009,106657092,169866387,261907573,211746962,73000015,14457213,0.935
4,e,42660265521,47272716700,56740617830,54474399478,45353905372,39002814706,31587425503,29788666068,28078579684,27166347953,26869702956,31098565835,38663072819,53345380425,68433348932,80520354320,85161443355,85298135065,83850434607,80855499881,77603063242,75958710138,66452024072,50098541086,0.93
5,f,9054854,4116868,2059966,1475118,1203598,2805171,9896884,26964365,53514730,72221681,93308214,79474514,103495790,114706200,112206368,107535438,100379201,100467328,113813895,147732795,174116894,170467084,92579437,31121082,0.93
6,g,2,1,1,1,2,2,14,7,11,20,11,29,20,9,9,13,11,8,7,9,4,8,5,5,0.96
7,h,12229,10189,16261,29426,67811,192948,448970,807544,1005693,1247425,1185614,1242836,1215049,1132938,1163846,1271198,1374932,1336179,1226511,1249754,1006266,615940,183204,44570,0.905
8,i,3875291,3393334,3255321,2463774,2542854,3308887,10347584,16026032,25471382,31610519,34051337,32756090,35540961,53379560,66376540,65308662,56013929,41486632,28595053,33736311,66543351,76164703,57598966,16464562,0.955
9,j,51730646,65975270,86919425,114904914,192619982,145030077,161759639,158273684,171068925,142115524,117596053,133704810,230777319,337501455,377538759,201585170,71593845,21417052,6102695,2114000,1218028,2253112,7929248,25250809,0.93
10,k,24473,54826,86763,140159,130291,193713,361756,296176,187292,171402,185150,242872,269861,375136,422293,339058,211562,99317,34615,20956,13011,31686,23426,49448,0.935
11,l,10,6,3,6,15,81,1118,1553,1698,1694,1188,1715,1318,1035,968,904,1021,1266,1489,1414,1404,589,129,51,0.915
12,m,1188,2296,2676,3845,7177,9925,10982,10590,9318,11168,7369,7303,6111,7119,9348,12610,9702,8352,3610,2578,1552,1356,1408,1075,0.97
13,n,16753,4269,2004,1204,1243,8496,71838,321165,1120978,1156233,1474993,1140486,1715874,1474231,1172846,1039112,2274770,2322346,2520465,2971908,3630389,3126331,1579461,560090,0.985
14,o,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.92
15,p,20371083,15920434,10538482,5755532,1919384,1028198,1402942,2862701,4356361,6338830,9281909,14055969,22331695,29672877,36921175,37871507,35116144,45862840,57200462,65973551,77162173,57202676,36133655,23734451,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,2025086,976250,969712,1748834,4612424,12721776,32749894,64357052,79990131,92428723,98940131,99156838,104749975,106841462,105664685,97116790,92417067,105004364,117445992,120407797,105366172,61120774,21521743,6170822,0.98
18,s,26344,9719,6116,5860,8148,33969,146389,468482,841573,1095484,922852,1059538,1481766,923201,852394,849684,868207,836828,1000033,1540478,1702869,1177829,418905,97273,0.96
19,t,14169,19526,55864,275360,275345,255345,154889,373887,373905,238352,206857,271495,320006,404276,534849,440633,213536,97528,42523,24980,17808,15076,10050,9582,0.945
20,u,509,199,151,219,1485,6323,50192,175033,159665,131168,130043,105121,82394,68257,68368,51462,44133,48981,65938,75161,70848,35244,8500,1939,0.99
21,v,1263,5796,22406,37267,46158,35198,31236,34449,48584,46404,34859,20728,22378,34629,72903,74754,52225,19994,5109,1084,304,151,128,303,0.98
22,w,76364,83502,37148,39887,39880,33834,28161,18583,27271,49538,70769,51162,40747,43183,45868,49152,52333,37189,28798,49544,69324,49044,46902,42515,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,557014,1722710,4371212,6446120,7483578,4950926,6931714,8241646,7991989,8623528,7107201,5240620,6498459,9727264,13214753,14711485,12224821,6170852,2358296,921073,386045,223196,185392,255239,0.99
