,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,267963,198890,156118,147878,157113,178902,215880,250028,279389,296920,320535,366768,401251,413229,424708,448840,484595,537193,590427,617794,606831,552739,467337,365569,1.0
1,b,713,573,741,1187,2508,4311,8003,14075,16600,20665,23289,22866,23938,29420,36854,39939,36997,37840,39873,32712,21783,11515,5096,1521,0.91
2,c,341281,239388,203622,181200,159908,213499,264884,382193,809988,1134293,1475436,2137683,1596546,1701906,1760920,1822068,1887763,1931481,2367976,2200371,2518289,1935647,1536970,761285,0.905
3,d,12193984,2051555,627949,275453,232545,582874,4052292,18859343,65244808,110698968,151071227,165962571,168772616,185224187,206351984,192862628,161640133,138549072,156714179,205510448,277601111,267518044,159229126,42670601,0.935
4,e,70908342661,73740691547,74906003338,71606308768,54066760180,38374240388,28339880310,21590202214,20619173338,21674303101,24297109759,28236744397,34675218250,47623728043,66227079827,82959649777,92835289929,95847421681,93623996230,95047794293,92498982035,92249407056,82220955614,67821876244,0.93
5,f,22025771,6373686,2627949,1237449,920608,1206071,3121177,10495322,30942637,64540503,97653960,149483366,127621897,155983016,185337940,174188293,178948952,169081959,164800195,202361837,278322562,338471044,244003953,96603569,0.93
6,g,9,7,3,2,4,3,7,10,10,13,13,36,25,24,29,29,29,25,47,57,12,10,15,12,0.96
7,h,137513,21634,24602,35858,66370,127284,267458,487426,771519,870661,1013878,1061892,1029996,1164836,1628111,1737298,1805252,2025943,1554914,1199167,1134770,786416,421247,130889,0.905
8,i,11136122,3918083,4018718,4464953,3005726,3207675,4033170,11854038,19022587,24748995,29249230,36794780,53924990,60829687,71712639,69000765,55546886,43810025,38120950,29869122,38113101,54229312,53502149,32107099,0.955
9,j,29106481,54331426,77829302,103860134,155486608,128045957,136109789,177583312,170961359,150014712,140748945,182228226,254210707,383452941,374292443,223095736,86541642,26207614,7586002,2652800,1468535,1832150,6036061,21479283,0.93
10,k,17266,76644,56898,109128,105752,174879,205898,209293,183813,158078,130517,179425,236827,272426,310049,281234,197265,94701,41100,17212,6637,3685,4560,9624,0.935
11,l,36,12,9,12,24,23,60,252,606,723,796,1040,1106,884,808,814,800,1919,1339,1363,1138,660,297,78,0.915
12,m,5167,81189,7402,8142,11404,11597,13268,15675,17310,17563,16230,17328,24274,22205,34419,43650,34787,22415,14339,8064,4815,3942,3436,3166,0.97
13,n,59983,10619,3169,1727,1139,1979,9290,46930,253394,689418,930765,1218478,1170682,1474288,1331353,1155586,1089640,828288,952074,1690814,1649204,1564967,1043032,304945,0.985
14,o,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0.92
15,p,18610718,12941446,11681176,5106851,2904517,961768,860725,1314882,3065050,5334762,8206442,13062608,21283853,30310486,37416502,37984791,37108432,52130156,70388734,82478964,78814772,74780936,53370731,39525310,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,3774864,1367905,1024601,1493575,3586782,8534199,21188129,45681788,68142820,83884890,87975361,93850099,97387635,101893382,104215035,105304346,113195737,141328648,244167376,260996908,233181029,79979709,26120253,7814628,0.98
18,s,995042,262802,405063,20971,194872,513938,79232,196445,415042,626619,835092,977666,937294,928943,1056268,1145694,1211985,1246185,1596906,2035720,1586717,1462694,935221,314461,0.96
19,t,11931,16575,41121,136332,172275,194307,155872,270844,329602,263541,211546,224065,262864,334595,454418,396277,250964,145671,82127,41928,32198,18218,14711,9565,0.945
20,u,874,198,126,115,271,1117,3803,22713,64230,104377,89178,103973,74729,74639,62423,62209,69609,77909,91451,92272,71811,40621,13649,2756,0.99
21,v,1322,5637,27955,50285,62691,40285,35270,40985,63387,60367,44125,26171,47694,136820,285419,240187,110368,27676,5228,1168,389,261,281,1020,0.98
22,w,1157,1301,1271,1369,1907,2183,2615,3718,7484,13852,23172,29975,32081,17368,17198,10546,9876,9126,10584,10702,9556,8726,6718,5979,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,583965,1725888,4167048,6998740,8223120,6301228,8748664,10473009,10253606,9654138,8078771,6110139,8169523,11648330,16066101,16124370,12362568,5781914,2218615,896328,385803,223900,179060,274855,0.99
